分拣中心,日期,货量
SC15,2023/8/4,4364
SC15,2023/8/26,4231
SC15,2023/8/10,3884
SC15,2023/8/3,3259
SC15,2023/9/21,4481
SC15,2023/11/15,3786
SC15,2023/8/14,3374
SC15,2023/11/4,4748
SC15,2023/10/10,4483
SC15,2023/8/25,4467
SC15,2023/10/5,2866
SC15,2023/10/28,5191
SC15,2023/9/2,3784
SC15,2023/11/7,4778
SC15,2023/9/17,3918
SC15,2023/10/17,3749
SC15,2023/10/4,2277
SC15,2023/11/2,4425
SC15,2023/10/6,3280
SC15,2023/8/17,4535
SC15,2023/9/28,4424
SC15,2023/9/25,3868
SC15,2023/8/15,3962
SC15,2023/9/22,4394
SC15,2023/10/29,4824
SC15,2023/9/15,3960
SC15,2023/9/23,3441
SC15,2023/11/23,4198
SC15,2023/11/16,3886
SC15,2023/10/20,4370
SC15,2023/10/15,4332
SC15,2023/9/14,3830
SC15,2023/8/6,3114
SC15,2023/11/17,5205
SC15,2023/8/1,3037
SC15,2023/10/16,3789
SC15,2023/8/31,4382
SC15,2023/9/19,3120
SC15,2023/9/30,3217
SC15,2023/9/10,3647
SC15,2023/10/24,4795
SC15,2023/11/29,5341
SC15,2023/11/13,3822
SC15,2023/11/25,4200
SC15,2023/8/2,3240
SC15,2023/9/29,3883
SC15,2023/11/18,4413
SC15,2023/11/20,3345
SC15,2023/10/12,4247
SC15,2023/11/27,3696
SC15,2023/9/7,3758
SC15,2023/9/5,3395
SC15,2023/10/19,4269
SC15,2023/9/11,3543
SC15,2023/11/24,4174
SC15,2023/11/30,5464
SC15,2023/11/11,4521
SC15,2023/8/13,3566
SC15,2023/8/27,4406
SC15,2023/11/9,4532
SC15,2023/8/16,3954
SC15,2023/11/3,5392
SC15,2023/10/13,4612
SC15,2023/11/1,5937
SC15,2023/10/23,3679
SC15,2023/11/19,3818
SC15,2023/10/27,5485
SC15,2023/11/26,3682
SC15,2023/8/30,4373
SC15,2023/9/20,4566
SC15,2023/8/9,3536
SC15,2023/9/12,4271
SC15,2023/10/21,4014
SC15,2023/10/7,3074
SC15,2023/10/22,3865
SC15,2023/11/12,5772
SC15,2023/8/28,3799
SC15,2023/10/30,4303
SC15,2023/9/1,4533
SC15,2023/9/16,4234
SC15,2023/9/13,4266
SC15,2023/11/14,4500
SC15,2023/8/11,4137
SC15,2023/9/27,5063
SC15,2023/9/18,3471
SC15,2023/8/12,3679
SC15,2023/10/18,4173
SC15,2023/9/4,3558
SC15,2023/11/21,4086
SC15,2023/8/5,3376
SC15,2023/8/18,4295
SC15,2023/10/2,2295
SC15,2023/11/22,4805
SC15,2023/11/10,5125
SC15,2023/8/19,4460
SC15,2023/10/11,4341
SC15,2023/10/9,3977
SC15,2023/10/14,4145
SC15,2023/9/8,4519
SC15,2023/9/26,5163
SC15,2023/8/20,3705
SC15,2023/10/31,4808
SC15,2023/8/29,4536
SC15,2023/8/22,4264
SC15,2023/11/28,3443
SC15,2023/9/6,3787
SC15,2023/11/6,3899
SC15,2023/9/9,4547
SC15,2023/9/24,3287
SC15,2023/10/25,5463
SC15,2023/8/24,4501
SC15,2023/10/26,5131
SC15,2023/9/3,4046
SC15,2023/8/7,3306
SC15,2023/8/8,3203
SC15,2023/11/8,4243
SC15,2023/8/23,4595
SC15,2023/8/21,3925
SC15,2023/10/3,2619
SC15,2023/10/1,2587
SC15,2023/11/5,4522
SC15,2023/10/8,4266
