分拣中心,日期,货量
SC29,2023/8/9,5623
SC29,2023/9/13,6671
SC29,2023/8/21,5948
SC29,2023/11/30,6725
SC29,2023/11/23,6503
SC29,2023/11/22,6737
SC29,2023/10/4,5769
SC29,2023/8/2,5397
SC29,2023/9/24,7496
SC29,2023/9/18,7082
SC29,2023/10/22,6168
SC29,2023/10/27,9463
SC29,2023/9/21,7318
SC29,2023/8/24,6601
SC29,2023/10/31,10813
SC29,2023/9/25,7845
SC29,2023/11/6,9339
SC29,2023/11/28,6546
SC29,2023/9/6,7403
SC29,2023/8/19,5506
SC29,2023/11/10,10694
SC29,2023/11/7,9346
SC29,2023/11/29,6666
SC29,2023/10/29,7743
SC29,2023/10/17,7305
SC29,2023/8/18,5792
SC29,2023/9/8,7020
SC29,2023/10/25,9568
SC29,2023/11/25,6358
SC29,2023/11/15,7043
SC29,2023/9/27,7165
SC29,2023/11/19,6206
SC29,2023/8/26,5709
SC29,2023/9/2,7265
SC29,2023/11/4,9050
SC29,2023/8/31,6100
SC29,2023/10/14,6637
SC29,2023/8/25,5957
SC29,2023/9/4,6675
SC29,2023/11/13,8475
SC29,2023/9/17,6559
SC29,2023/9/19,7312
SC29,2023/10/8,7589
SC29,2023/9/22,7531
SC29,2023/8/29,8139
SC29,2023/8/10,5381
SC29,2023/8/1,5605
SC29,2023/10/21,6793
SC29,2023/11/24,6420
SC29,2023/9/29,6018
SC29,2023/11/20,6777
SC29,2023/10/7,7749
SC29,2023/9/9,6401
SC29,2023/8/3,5535
SC29,2023/10/30,8103
SC29,2023/10/26,8784
SC29,2023/10/18,6687
SC29,2023/8/7,5313
SC29,2023/8/30,6209
SC29,2023/9/28,6491
SC29,2023/8/11,5157
SC29,2023/8/12,5066
SC29,2023/11/16,6781
SC29,2023/9/20,7192
SC29,2023/9/30,6039
SC29,2023/11/9,8929
SC29,2023/11/17,7040
SC29,2023/11/27,6825
SC29,2023/10/3,5834
SC29,2023/11/11,22998
SC29,2023/10/1,5891
SC29,2023/10/23,8214
SC29,2023/10/28,7778
SC29,2023/10/9,7085
SC29,2023/10/11,6949
SC29,2023/8/14,5575
SC29,2023/8/13,4958
SC29,2023/8/5,5126
SC29,2023/11/26,6174
SC29,2023/8/22,5622
SC29,2023/9/7,7480
SC29,2023/8/6,4899
SC29,2023/8/4,5293
SC29,2023/9/23,7888
SC29,2023/8/20,5240
SC29,2023/10/19,6582
SC29,2023/10/16,6682
SC29,2023/9/1,7409
SC29,2023/10/24,14364
SC29,2023/9/5,6730
SC29,2023/10/5,6582
SC29,2023/11/1,20578
SC29,2023/11/2,12801
SC29,2023/11/8,9495
SC29,2023/10/6,6892
SC29,2023/10/10,7812
SC29,2023/9/14,6936
SC29,2023/9/16,6379
SC29,2023/9/10,5989
SC29,2023/10/12,6559
SC29,2023/8/17,5737
SC29,2023/9/11,6316
SC29,2023/9/12,6646
SC29,2023/8/15,5576
SC29,2023/10/20,7420
SC29,2023/10/13,6448
SC29,2023/9/26,8149
SC29,2023/8/28,6526
SC29,2023/8/23,5829
SC29,2023/9/3,6581
SC29,2023/11/5,8947
SC29,2023/10/2,5618
SC29,2023/11/14,6911
SC29,2023/11/18,6692
SC29,2023/8/8,5456
SC29,2023/11/12,14143
SC29,2023/8/16,5591
SC29,2023/10/15,6267
SC29,2023/9/15,6561
SC29,2023/8/27,5826
SC29,2023/11/21,7041
SC29,2023/11/3,9273
