SC_ID,date,value
SC6,2023/8/20,23193
SC6,2023/8/5,21795
SC6,2023/11/27,28319
SC6,2023/11/23,29867
SC6,2023/9/28,28163
SC6,2023/8/13,21015
SC6,2023/11/11,70549
SC6,2023/8/25,24512
SC6,2023/10/28,33254
SC6,2023/11/30,28131
SC6,2023/9/7,27679
SC6,2023/11/3,40844
SC6,2023/9/17,26703
SC6,2023/10/22,25122
SC6,2023/9/18,26290
SC6,2023/11/12,64058
SC6,2023/11/8,37105
SC6,2023/8/12,22109
SC6,2023/8/14,21727
SC6,2023/8/22,24365
SC6,2023/10/6,23631
SC6,2023/9/25,27935
SC6,2023/11/22,31203
SC6,2023/8/6,21596
SC6,2023/10/4,21074
SC6,2023/11/10,37211
SC6,2023/10/12,28321
SC6,2023/9/14,26190
SC6,2023/10/10,28312
SC6,2023/8/24,25775
SC6,2023/10/24,42313
SC6,2023/10/14,27294
SC6,2023/10/2,20092
SC6,2023/10/11,28243
SC6,2023/11/5,33781
SC6,2023/11/20,29233
SC6,2023/10/13,28041
SC6,2023/8/21,24321
SC6,2023/11/9,39140
SC6,2023/11/21,30689
SC6,2023/8/23,25156
SC6,2023/10/26,33805
SC6,2023/9/15,26521
SC6,2023/9/11,24591
SC6,2023/9/24,28800
SC6,2023/11/17,32523
SC6,2023/8/31,25837
SC6,2023/10/18,27605
SC6,2023/8/15,23094
SC6,2023/11/4,37426
SC6,2023/10/20,28453
SC6,2023/11/1,59911
SC6,2023/8/3,22994
SC6,2023/11/26,28392
SC6,2023/9/3,24890
SC6,2023/9/21,31468
SC6,2023/8/28,24021
SC6,2023/9/19,24218
SC6,2023/11/6,33680
SC6,2023/8/2,23462
SC6,2023/9/6,27000
SC6,2023/9/27,30697
SC6,2023/9/4,24731
SC6,2023/10/7,25780
SC6,2023/10/25,41829
SC6,2023/8/10,23231
SC6,2023/11/19,30395
SC6,2023/9/10,24518
SC6,2023/8/7,20656
SC6,2023/9/22,29816
SC6,2023/11/16,33633
SC6,2023/11/13,38737
SC6,2023/11/29,29678
SC6,2023/10/16,27144
SC6,2023/8/16,23886
SC6,2023/9/2,26412
SC6,2023/10/27,32151
SC6,2023/9/26,29649
SC6,2023/9/13,26855
SC6,2023/8/29,24570
SC6,2023/10/8,27935
SC6,2023/9/16,27145
SC6,2023/11/7,35228
SC6,2023/11/25,29554
SC6,2023/8/19,24634
SC6,2023/11/14,35173
SC6,2023/8/27,23736
SC6,2023/9/23,29731
SC6,2023/10/23,26918
SC6,2023/11/18,32298
SC6,2023/9/20,31141
SC6,2023/11/15,34653
SC6,2023/8/9,23352
SC6,2023/10/15,25774
SC6,2023/8/26,24672
SC6,2023/10/17,28488
SC6,2023/8/17,24085
SC6,2023/10/1,21342
SC6,2023/8/8,21744
SC6,2023/9/5,26077
SC6,2023/8/30,24373
SC6,2023/8/18,24909
SC6,2023/11/28,29614
SC6,2023/10/31,29746
SC6,2023/10/19,27722
SC6,2023/9/29,25032
SC6,2023/11/2,52865
SC6,2023/10/21,28773
SC6,2023/10/29,29697
SC6,2023/10/5,23334
SC6,2023/9/30,22922
SC6,2023/8/4,21898
SC6,2023/9/9,26572
SC6,2023/9/12,25436
SC6,2023/11/24,29997
SC6,2023/8/11,23027
SC6,2023/9/8,27228
SC6,2023/9/1,26811
SC6,2023/10/9,28753
SC6,2023/8/1,22827
SC6,2023/10/3,19277
SC6,2023/10/30,28932
