SC_ID,date,value
SC57,2023/8/11,12139
SC57,2023/8/9,12270
SC57,2023/8/21,12545
SC57,2023/10/4,10889
SC57,2023/10/26,9303
SC57,2023/8/5,11956
SC57,2023/11/3,13315
SC57,2023/9/5,14231
SC57,2023/10/11,14390
SC57,2023/10/10,13674
SC57,2023/11/29,8520
SC57,2023/8/18,13166
SC57,2023/9/14,15098
SC57,2023/11/23,8952
SC57,2023/10/9,14038
SC57,2023/8/15,11569
SC57,2023/9/19,14868
SC57,2023/8/20,12313
SC57,2023/11/5,11062
SC57,2023/11/19,8312
SC57,2023/10/25,10606
SC57,2023/11/2,17123
SC57,2023/9/18,13992
SC57,2023/10/15,10459
SC57,2023/11/15,10320
SC57,2023/8/4,12215
SC57,2023/8/10,12336
SC57,2023/11/10,10952
SC57,2023/9/24,15643
SC57,2023/10/28,10789
SC57,2023/8/6,11663
SC57,2023/10/20,12771
SC57,2023/9/15,14481
SC57,2023/10/7,13047
SC57,2023/11/8,10988
SC57,2023/9/4,13922
SC57,2023/10/1,12561
SC57,2023/9/20,15196
SC57,2023/8/31,14608
SC57,2023/9/3,14785
SC57,2023/11/21,7990
SC57,2023/9/7,15912
SC57,2023/8/24,13304
SC57,2023/11/12,19442
SC57,2023/8/27,12656
SC57,2023/11/17,9606
SC57,2023/9/17,14767
SC57,2023/11/26,8001
SC57,2023/8/26,13273
SC57,2023/10/31,10605
SC57,2023/8/14,11122
SC57,2023/11/24,7922
SC57,2023/10/17,10570
SC57,2023/9/21,15959
SC57,2023/11/20,8221
SC57,2023/9/12,13695
SC57,2023/8/1,12177
SC57,2023/10/30,8908
SC57,2023/8/28,12841
SC57,2023/9/16,15123
SC57,2023/11/1,19947
SC57,2023/11/6,10358
SC57,2023/9/9,15121
SC57,2023/9/10,14027
SC57,2023/8/25,13262
SC57,2023/10/12,14369
SC57,2023/10/3,10269
SC57,2023/8/3,11685
SC57,2023/10/21,12392
SC57,2023/10/6,12515
SC57,2023/10/13,14404
SC57,2023/9/6,14947
SC57,2023/8/19,12768
SC57,2023/10/16,9685
SC57,2023/8/30,13725
SC57,2023/8/12,12076
SC57,2023/9/2,16027
SC57,2023/9/25,15832
SC57,2023/9/26,16083
SC57,2023/8/29,13454
SC57,2023/8/7,10505
SC57,2023/11/27,8007
SC57,2023/9/1,15078
SC57,2023/8/13,11860
SC57,2023/11/13,13678
SC57,2023/9/8,15499
SC57,2023/11/4,11516
SC57,2023/11/30,8650
SC57,2023/11/22,8814
SC57,2023/9/28,15236
SC57,2023/8/17,12983
SC57,2023/11/9,11128
SC57,2023/11/16,9700
SC57,2023/10/19,12271
SC57,2023/8/16,12554
SC57,2023/10/23,12352
SC57,2023/8/22,12974
SC57,2023/10/22,12315
SC57,2023/10/27,10544
SC57,2023/8/8,11164
SC57,2023/9/29,15518
SC57,2023/9/11,13479
SC57,2023/10/5,11281
SC57,2023/10/24,14766
SC57,2023/11/7,10451
SC57,2023/8/2,12052
SC57,2023/11/28,8004
SC57,2023/8/23,13001
SC57,2023/10/29,9952
SC57,2023/10/2,10562
SC57,2023/10/18,10823
SC57,2023/9/30,13208
SC57,2023/9/23,16892
SC57,2023/10/14,13195
SC57,2023/11/18,9294
SC57,2023/9/22,16006
SC57,2023/11/25,8374
SC57,2023/10/8,13977
SC57,2023/11/11,20934
SC57,2023/9/27,17407
SC57,2023/11/14,10937
SC57,2023/9/13,14724
