SC_ID,date,value
SC16,2023/8/22,1673
SC16,2023/11/29,2187
SC16,2023/9/17,2571
SC16,2023/10/14,2200
SC16,2023/8/13,1466
SC16,2023/10/20,3820
SC16,2023/11/25,2613
SC16,2023/10/13,2489
SC16,2023/11/7,3631
SC16,2023/9/2,3114
SC16,2023/10/10,1892
SC16,2023/9/1,3470
SC16,2023/11/2,5520
SC16,2023/8/31,1847
SC16,2023/8/23,1659
SC16,2023/10/26,2648
SC16,2023/8/19,1989
SC16,2023/10/27,4392
SC16,2023/10/1,1808
SC16,2023/11/10,3158
SC16,2023/8/2,1926
SC16,2023/8/9,1461
SC16,2023/9/7,3261
SC16,2023/9/15,3040
SC16,2023/8/24,2050
SC16,2023/8/26,2219
SC16,2023/10/4,1330
SC16,2023/9/29,2570
SC16,2023/8/25,2623
SC16,2023/11/17,2749
SC16,2023/8/17,1782
SC16,2023/11/5,3372
SC16,2023/10/6,1885
SC16,2023/10/22,1807
SC16,2023/8/20,1611
SC16,2023/11/15,2974
SC16,2023/10/28,3352
SC16,2023/11/21,1919
SC16,2023/11/30,2326
SC16,2023/8/15,1697
SC16,2023/10/31,3818
SC16,2023/10/11,2005
SC16,2023/10/18,1891
SC16,2023/10/29,2745
SC16,2023/9/28,3735
SC16,2023/11/18,2190
SC16,2023/8/29,1916
SC16,2023/8/8,1607
SC16,2023/11/19,1849
SC16,2023/9/21,3292
SC16,2023/10/19,2257
SC16,2023/11/23,1998
SC16,2023/10/25,3224
SC16,2023/10/12,2016
SC16,2023/10/9,1777
SC16,2023/9/13,2316
SC16,2023/10/16,1876
SC16,2023/11/26,2232
SC16,2023/8/3,1635
SC16,2023/10/7,2005
SC16,2023/9/9,3162
SC16,2023/8/30,1847
SC16,2023/11/6,2459
SC16,2023/11/24,2643
SC16,2023/11/13,7448
SC16,2023/11/4,4045
SC16,2023/9/10,2371
SC16,2023/9/6,2235
SC16,2023/10/15,2097
SC16,2023/9/18,2593
SC16,2023/8/18,2259
SC16,2023/9/26,3762
SC16,2023/9/11,2275
SC16,2023/8/1,2202
SC16,2023/9/19,2911
SC16,2023/8/21,1592
SC16,2023/11/8,3377
SC16,2023/9/4,2309
SC16,2023/10/5,1614
SC16,2023/10/24,5044
SC16,2023/9/24,3800
SC16,2023/11/11,7096
SC16,2023/10/2,1438
SC16,2023/8/14,1504
SC16,2023/9/27,3917
SC16,2023/10/23,3022
SC16,2023/8/10,1707
SC16,2023/11/9,2661
SC16,2023/9/16,3150
SC16,2023/11/20,1733
SC16,2023/9/20,3428
SC16,2023/10/30,2405
SC16,2023/11/12,6951
SC16,2023/9/25,3733
SC16,2023/9/14,2524
SC16,2023/10/3,1409
SC16,2023/8/28,1713
SC16,2023/8/6,1710
SC16,2023/11/1,7546
SC16,2023/11/14,5552
SC16,2023/10/8,2015
SC16,2023/8/27,1705
SC16,2023/9/3,2312
SC16,2023/9/12,2443
SC16,2023/9/23,4096
SC16,2023/8/12,1900
SC16,2023/11/3,3859
SC16,2023/8/5,2198
SC16,2023/10/21,2399
SC16,2023/8/16,1695
SC16,2023/11/27,2242
SC16,2023/8/11,2070
SC16,2023/9/22,3431
SC16,2023/8/4,2423
SC16,2023/9/30,1846
SC16,2023/8/7,1615
SC16,2023/11/28,2159
SC16,2023/11/16,2679
SC16,2023/9/5,2196
SC16,2023/11/22,1906
SC16,2023/9/8,3170
SC16,2023/10/17,2464
