分拣中心,日期,货量
SC35,2023/8/29,25992
SC35,2023/11/22,32808
SC35,2023/10/9,26014
SC35,2023/10/21,27065
SC35,2023/9/7,30166
SC35,2023/11/1,44591
SC35,2023/9/3,26954
SC35,2023/8/2,21487
SC35,2023/8/27,26329
SC35,2023/9/20,28190
SC35,2023/10/7,24981
SC35,2023/10/11,29224
SC35,2023/10/2,20413
SC35,2023/10/30,27113
SC35,2023/11/18,31979
SC35,2023/10/4,21596
SC35,2023/11/2,41235
SC35,2023/8/24,25790
SC35,2023/9/11,25833
SC35,2023/11/23,31565
SC35,2023/10/15,26563
SC35,2023/9/4,26920
SC35,2023/9/13,29280
SC35,2023/11/29,31285
SC35,2023/11/19,31421
SC35,2023/8/3,20067
SC35,2023/8/31,27050
SC35,2023/9/27,30005
SC35,2023/9/9,27041
SC35,2023/11/26,30135
SC35,2023/11/7,30707
SC35,2023/9/28,26474
SC35,2023/9/15,27528
SC35,2023/8/18,26195
SC35,2023/11/21,30072
SC35,2023/10/10,26952
SC35,2023/10/12,27342
SC35,2023/11/12,47323
SC35,2023/10/24,34513
SC35,2023/9/17,25768
SC35,2023/9/12,26725
SC35,2023/9/1,27145
SC35,2023/11/13,38145
SC35,2023/8/21,24872
SC35,2023/10/5,22643
SC35,2023/8/10,23029
SC35,2023/11/27,29290
SC35,2023/9/23,29274
SC35,2023/9/24,27844
SC35,2023/11/4,30067
SC35,2023/10/25,31712
SC35,2023/9/29,23793
SC35,2023/9/5,29100
SC35,2023/8/16,25887
SC35,2023/8/11,23145
SC35,2023/11/10,32998
SC35,2023/9/22,27420
SC35,2023/8/28,25408
SC35,2023/10/20,28171
SC35,2023/11/3,33216
SC35,2023/11/17,32755
SC35,2023/11/15,33074
SC35,2023/9/25,28052
SC35,2023/9/19,26104
SC35,2023/9/6,28006
SC35,2023/9/8,29552
SC35,2023/10/26,31443
SC35,2023/11/30,29712
SC35,2023/10/8,26485
SC35,2023/10/3,20046
SC35,2023/9/26,29013
SC35,2023/10/28,30461
SC35,2023/10/16,26050
SC35,2023/11/14,33587
SC35,2023/10/14,26374
SC35,2023/11/11,47552
SC35,2023/8/12,24605
SC35,2023/8/25,27029
SC35,2023/9/16,25874
SC35,2023/8/1,20958
SC35,2023/11/24,31348
SC35,2023/8/9,22669
SC35,2023/8/5,21213
SC35,2023/8/13,23354
SC35,2023/11/20,31900
SC35,2023/10/22,27317
SC35,2023/9/2,28863
SC35,2023/10/23,27063
SC35,2023/10/27,30114
SC35,2023/8/7,20422
SC35,2023/8/14,22439
SC35,2023/8/19,27769
SC35,2023/11/28,30417
SC35,2023/8/22,25416
SC35,2023/8/4,20139
SC35,2023/10/18,26479
SC35,2023/8/6,21172
SC35,2023/9/18,26520
SC35,2023/11/16,32522
SC35,2023/8/20,25768
SC35,2023/9/10,27175
SC35,2023/11/5,31207
SC35,2023/10/1,22291
SC35,2023/8/15,24531
SC35,2023/8/26,25618
SC35,2023/10/6,23264
SC35,2023/10/31,29836
SC35,2023/9/30,23878
SC35,2023/8/8,21789
SC35,2023/11/6,30999
SC35,2023/8/17,26193
SC35,2023/11/25,31540
SC35,2023/10/29,29579
SC35,2023/10/17,27190
SC35,2023/9/21,27958
SC35,2023/11/9,32634
SC35,2023/8/30,27020
SC35,2023/10/13,25995
SC35,2023/8/23,25983
SC35,2023/10/19,27050
SC35,2023/11/8,32769
SC35,2023/9/14,27488
