SC_ID,date,value
SC22,2023/8/28,7110.0
SC22,2023/10/8,8501.0
SC22,2023/8/4,5715.0
SC22,2023/9/5,6345.0
SC22,2023/10/11,7897.0
SC22,2023/10/16,7021.0
SC22,2023/10/14,7331.0
SC22,2023/8/21,7251.0
SC22,2023/9/1,7208.0
SC22,2023/8/14,5850.0
SC22,2023/10/5,6751.0
SC22,2023/8/1,5867.0
SC22,2023/9/14,6478.0
SC22,2023/10/7,8689.0
SC22,2023/11/4,9704.0
SC22,2023/10/1,6056.0
SC22,2023/9/27,7308.0
SC22,2023/9/24,8429.0
SC22,2023/11/28,7545.0
SC22,2023/8/30,7938.0
SC22,2023/9/20,6439.0
SC22,2023/8/20,6639.0
SC22,2023/8/27,6852.0
SC22,2023/8/3,6078.0
SC22,2023/11/21,7778.0
SC22,2023/8/18,5909.0
SC22,2023/10/30,6906.0
SC22,2023/9/12,6444.0
SC22,2023/8/26,6450.0
SC22,2023/11/5,10955.0
SC22,2023/10/10,8109.0
SC22,2023/8/11,5565.0
SC22,2023/11/19,9281.0
SC22,2023/9/18,6052.0
SC22,2023/11/27,7863.0
SC22,2023/9/23,8172.0
SC22,2023/8/31,7558.0
SC22,2023/8/8,5616.0
SC22,2023/9/28,6233.0
SC22,2023/8/17,5992.0
SC22,2023/8/16,6054.0
SC22,2023/9/26,7995.0
SC22,2023/8/15,5847.0
SC22,2023/10/22,6748.0
SC22,2023/11/18,10382.0
SC22,2023/10/17,6745.0
SC22,2023/11/20,8172.0
SC22,2023/8/24,6685.0
SC22,2023/9/13,6596.0
SC22,2023/11/29,7713.0
SC22,2023/8/6,5763.0
SC22,2023/10/6,7536.0
SC22,2023/10/26,8024.0
SC22,2023/8/2,6045.0
SC22,2023/11/25,8484.0
SC22,2023/9/11,6102.0
SC22,2023/10/2,5750.0
SC22,2023/9/15,6469.0
SC22,2023/9/8,5938.0
SC22,2023/9/29,6093.0
SC22,2023/10/28,7672.0
SC22,2023/11/24,8483.0
SC22,2023/11/3,9861.0
SC22,2023/8/23,6460.0
SC22,2023/9/22,6851.0
SC22,2023/10/27,7418.0
SC22,2023/9/4,6629.0
SC22,2023/8/19,6238.0
SC22,2023/8/7,5582.0
SC22,2023/11/26,8333.0
SC22,2023/8/10,6035.0
SC22,2023/11/2,10242.0
SC22,2023/8/13,5560.0
SC22,2023/9/7,6437.0
SC22,2023/9/19,5922.0
SC22,2023/10/29,7220.0
SC22,2023/10/18,6511.0
SC22,2023/10/3,5830.0
SC22,2023/10/23,7893.0
SC22,2023/9/17,6372.0
SC22,2023/8/22,6354.0
SC22,2023/9/16,6751.0
SC22,2023/9/10,5951.0
SC22,2023/10/20,6706.0
SC22,2023/10/4,6034.0
SC22,2023/10/12,7453.0
SC22,2023/8/5,5715.0
SC22,2023/10/31,10554.0
SC22,2023/9/9,6369.0
SC22,2023/11/17,10344.0
SC22,2023/10/25,8899.0
SC22,2023/10/19,6135.0
SC22,2023/10/15,7060.0
SC22,2023/11/23,8185.0
SC22,2023/9/3,6690.0
SC22,2023/9/25,8487.0
SC22,2023/8/25,6084.0
SC22,2023/10/13,7071.0
SC22,2023/9/21,6742.0
SC22,2023/9/6,6192.0
SC22,2023/8/12,5736.0
SC22,2023/11/16,11365.0
SC22,2023/8/9,6369.0
SC22,2023/9/30,6247.0
SC22,2023/10/21,6966.0
SC22,2023/11/30,9578.0
SC22,2023/10/9,8595.0
SC22,2023/8/29,7399.0
SC22,2023/9/2,7383.0
SC22,2023/11/22,8083.0
