SC_ID,date,value
SC54,2023/8/20,8465.0
SC54,2023/11/28,8290.0
SC54,2023/10/10,9045.0
SC54,2023/9/16,10132.0
SC54,2023/10/1,7404.0
SC54,2023/8/12,8214.0
SC54,2023/10/11,8525.0
SC54,2023/9/5,11576.0
SC54,2023/8/31,9463.0
SC54,2023/8/22,8974.0
SC54,2023/8/1,9487.0
SC54,2023/9/8,11434.0
SC54,2023/8/5,8042.0
SC54,2023/8/11,8235.0
SC54,2023/9/20,10623.0
SC54,2023/8/18,9205.0
SC54,2023/10/8,9653.0
SC54,2023/9/17,10045.0
SC54,2023/11/22,8104.0
SC54,2023/9/30,7312.0
SC54,2023/11/14,8831.0
SC54,2023/11/6,12482.0
SC54,2023/11/7,12063.0
SC54,2023/8/4,8219.0
SC54,2023/10/30,11061.0
SC54,2023/10/18,9076.0
SC54,2023/9/3,10210.0
SC54,2023/10/3,7266.0
SC54,2023/8/29,9390.0
SC54,2023/9/11,9531.0
SC54,2023/11/5,13144.0
SC54,2023/10/13,8545.0
SC54,2023/8/6,8037.0
SC54,2023/10/20,10408.0
SC54,2023/9/26,11321.0
SC54,2023/8/23,9413.0
SC54,2023/8/9,8730.0
SC54,2023/9/10,9758.0
SC54,2023/9/25,10304.0
SC54,2023/8/10,8481.0
SC54,2023/9/7,13550.0
SC54,2023/10/29,10103.0
SC54,2023/11/21,8559.0
SC54,2023/10/6,8621.0
SC54,2023/8/2,9058.0
SC54,2023/8/16,8915.0
SC54,2023/8/7,8305.0
SC54,2023/10/27,12411.0
SC54,2023/10/4,7516.0
SC54,2023/10/9,8961.0
SC54,2023/10/28,11526.0
SC54,2023/10/22,8163.0
SC54,2023/9/23,10773.0
SC54,2023/8/14,8890.0
SC54,2023/11/24,7735.0
SC54,2023/11/26,7751.0
SC54,2023/9/15,10084.0
SC54,2023/8/28,9641.0
SC54,2023/8/13,8186.0
SC54,2023/10/7,9618.0
SC54,2023/11/3,13932.0
SC54,2023/10/19,10308.0
SC54,2023/9/21,10770.0
SC54,2023/8/26,9258.0
SC54,2023/9/27,10000.0
SC54,2023/8/24,9943.0
SC54,2023/9/13,9499.0
SC54,2023/10/2,6793.0
SC54,2023/8/25,9960.0
SC54,2023/9/4,10207.0
SC54,2023/11/23,8083.0
SC54,2023/8/8,8819.0
SC54,2023/10/15,7915.0
SC54,2023/9/19,10923.0
SC54,2023/9/14,11373.0
SC54,2023/8/27,9390.0
SC54,2023/11/9,12658.0
SC54,2023/8/19,8562.0
SC54,2023/10/21,9224.0
SC54,2023/10/16,8774.0
SC54,2023/10/12,8463.0
SC54,2023/10/25,13536.0
SC54,2023/9/6,11481.0
SC54,2023/9/28,8248.0
SC54,2023/11/19,7243.0
SC54,2023/11/13,13062.0
SC54,2023/11/29,8198.0
SC54,2023/9/12,9999.0
SC54,2023/10/26,11756.0
SC54,2023/8/15,9286.0
SC54,2023/8/17,9116.0
SC54,2023/11/30,8663.0
SC54,2023/10/5,8311.0
SC54,2023/9/24,10559.0
SC54,2023/11/20,8371.0
SC54,2023/11/25,7648.0
SC54,2023/8/3,8554.0
SC54,2023/10/17,8662.0
SC54,2023/11/18,7646.0
SC54,2023/9/18,10493.0
SC54,2023/11/27,8521.0
SC54,2023/11/15,9155.0
SC54,2023/11/17,10447.0
SC54,2023/9/2,11419.0
SC54,2023/8/21,9198.0
SC54,2023/8/30,9117.0
SC54,2023/10/23,11676.0
SC54,2023/10/14,8245.0
SC54,2023/11/16,9470.0
SC54,2023/9/22,10708.0
SC54,2023/9/29,7844.0
SC54,2023/9/9,11968.0
