SC_ID,date,value
SC57,2023/8/11,12139.0
SC57,2023/8/9,12270.0
SC57,2023/8/21,12545.0
SC57,2023/10/4,10889.0
SC57,2023/10/26,9303.0
SC57,2023/8/5,11956.0
SC57,2023/11/3,13315.0
SC57,2023/9/5,14231.0
SC57,2023/10/11,14390.0
SC57,2023/10/10,13674.0
SC57,2023/11/29,8520.0
SC57,2023/8/18,13166.0
SC57,2023/9/14,15098.0
SC57,2023/11/23,8952.0
SC57,2023/10/9,14038.0
SC57,2023/8/15,11569.0
SC57,2023/9/19,14868.0
SC57,2023/8/20,12313.0
SC57,2023/11/5,11062.0
SC57,2023/11/19,8312.0
SC57,2023/10/25,10606.0
SC57,2023/11/2,17123.0
SC57,2023/9/18,13992.0
SC57,2023/10/15,10459.0
SC57,2023/11/15,10320.0
SC57,2023/8/4,12215.0
SC57,2023/8/10,12336.0
SC57,2023/11/10,10952.0
SC57,2023/9/24,15643.0
SC57,2023/10/28,10789.0
SC57,2023/8/6,11663.0
SC57,2023/10/20,12771.0
SC57,2023/9/15,14481.0
SC57,2023/10/7,13047.0
SC57,2023/11/8,10988.0
SC57,2023/9/4,13922.0
SC57,2023/10/1,12561.0
SC57,2023/9/20,15196.0
SC57,2023/8/31,14608.0
SC57,2023/9/3,14785.0
SC57,2023/11/21,7990.0
SC57,2023/9/7,15912.0
SC57,2023/8/24,13304.0
SC57,2023/11/12,19442.0
SC57,2023/8/27,12656.0
SC57,2023/11/17,9606.0
SC57,2023/9/17,14767.0
SC57,2023/11/26,8001.0
SC57,2023/8/26,13273.0
SC57,2023/10/31,10605.0
SC57,2023/8/14,11122.0
SC57,2023/11/24,7922.0
SC57,2023/10/17,10570.0
SC57,2023/9/21,15959.0
SC57,2023/11/20,8221.0
SC57,2023/9/12,13695.0
SC57,2023/8/1,12177.0
SC57,2023/10/30,8908.0
SC57,2023/8/28,12841.0
SC57,2023/9/16,15123.0
SC57,2023/11/6,10358.0
SC57,2023/9/9,15121.0
SC57,2023/9/10,14027.0
SC57,2023/8/25,13262.0
SC57,2023/10/12,14369.0
SC57,2023/10/3,10269.0
SC57,2023/8/3,11685.0
SC57,2023/10/21,12392.0
SC57,2023/10/6,12515.0
SC57,2023/10/13,14404.0
SC57,2023/9/6,14947.0
SC57,2023/8/19,12768.0
SC57,2023/10/16,9685.0
SC57,2023/8/30,13725.0
SC57,2023/8/12,12076.0
SC57,2023/9/2,16027.0
SC57,2023/9/25,15832.0
SC57,2023/9/26,16083.0
SC57,2023/8/29,13454.0
SC57,2023/8/7,10505.0
SC57,2023/11/27,8007.0
SC57,2023/9/1,15078.0
SC57,2023/8/13,11860.0
SC57,2023/11/13,13678.0
SC57,2023/9/8,15499.0
SC57,2023/11/4,11516.0
SC57,2023/11/30,8650.0
SC57,2023/11/22,8814.0
SC57,2023/9/28,15236.0
SC57,2023/8/17,12983.0
SC57,2023/11/9,11128.0
SC57,2023/11/16,9700.0
SC57,2023/10/19,12271.0
SC57,2023/8/16,12554.0
SC57,2023/10/23,12352.0
SC57,2023/8/22,12974.0
SC57,2023/10/22,12315.0
SC57,2023/10/27,10544.0
SC57,2023/8/8,11164.0
SC57,2023/9/29,15518.0
SC57,2023/9/11,13479.0
SC57,2023/10/5,11281.0
SC57,2023/10/24,14766.0
SC57,2023/11/7,10451.0
SC57,2023/8/2,12052.0
SC57,2023/11/28,8004.0
SC57,2023/8/23,13001.0
SC57,2023/10/29,9952.0
SC57,2023/10/2,10562.0
SC57,2023/10/18,10823.0
SC57,2023/9/30,13208.0
SC57,2023/9/23,16892.0
SC57,2023/10/14,13195.0
SC57,2023/11/18,9294.0
SC57,2023/9/22,16006.0
SC57,2023/11/25,8374.0
SC57,2023/10/8,13977.0
SC57,2023/9/27,17407.0
SC57,2023/11/14,10937.0
SC57,2023/9/13,14724.0
