分拣中心,日期,货量
SC29,2023/8/9,5623.0
SC29,2023/9/13,6671.0
SC29,2023/8/21,5948.0
SC29,2023/11/30,6725.0
SC29,2023/11/23,6503.0
SC29,2023/11/22,6737.0
SC29,2023/10/4,5769.0
SC29,2023/8/2,5397.0
SC29,2023/9/24,7496.0
SC29,2023/9/18,7082.0
SC29,2023/10/22,6168.0
SC29,2023/10/27,9463.0
SC29,2023/9/21,7318.0
SC29,2023/8/24,6601.0
SC29,2023/9/25,7845.0
SC29,2023/11/6,9339.0
SC29,2023/11/28,6546.0
SC29,2023/9/6,7403.0
SC29,2023/8/19,5506.0
SC29,2023/11/7,9346.0
SC29,2023/11/29,6666.0
SC29,2023/10/29,7743.0
SC29,2023/10/17,7305.0
SC29,2023/8/18,5792.0
SC29,2023/9/8,7020.0
SC29,2023/10/25,9568.0
SC29,2023/11/25,6358.0
SC29,2023/11/15,7043.0
SC29,2023/9/27,7165.0
SC29,2023/11/19,6206.0
SC29,2023/8/26,5709.0
SC29,2023/9/2,7265.0
SC29,2023/11/4,9050.0
SC29,2023/8/31,6100.0
SC29,2023/10/14,6637.0
SC29,2023/8/25,5957.0
SC29,2023/9/4,6675.0
SC29,2023/11/13,8475.0
SC29,2023/9/17,6559.0
SC29,2023/9/19,7312.0
SC29,2023/10/8,7589.0
SC29,2023/9/22,7531.0
SC29,2023/8/29,8139.0
SC29,2023/8/10,5381.0
SC29,2023/8/1,5605.0
SC29,2023/10/21,6793.0
SC29,2023/11/24,6420.0
SC29,2023/9/29,6018.0
SC29,2023/11/20,6777.0
SC29,2023/10/7,7749.0
SC29,2023/9/9,6401.0
SC29,2023/8/3,5535.0
SC29,2023/10/30,8103.0
SC29,2023/10/26,8784.0
SC29,2023/10/18,6687.0
SC29,2023/8/7,5313.0
SC29,2023/8/30,6209.0
SC29,2023/9/28,6491.0
SC29,2023/8/11,5157.0
SC29,2023/8/12,5066.0
SC29,2023/11/16,6781.0
SC29,2023/9/20,7192.0
SC29,2023/9/30,6039.0
SC29,2023/11/9,8929.0
SC29,2023/11/17,7040.0
SC29,2023/11/27,6825.0
SC29,2023/10/3,5834.0
SC29,2023/10/1,5891.0
SC29,2023/10/23,8214.0
SC29,2023/10/28,7778.0
SC29,2023/10/9,7085.0
SC29,2023/10/11,6949.0
SC29,2023/8/14,5575.0
SC29,2023/8/13,4958.0
SC29,2023/8/5,5126.0
SC29,2023/11/26,6174.0
SC29,2023/8/22,5622.0
SC29,2023/9/7,7480.0
SC29,2023/8/6,4899.0
SC29,2023/8/4,5293.0
SC29,2023/9/23,7888.0
SC29,2023/8/20,5240.0
SC29,2023/10/19,6582.0
SC29,2023/10/16,6682.0
SC29,2023/9/1,7409.0
SC29,2023/9/5,6730.0
SC29,2023/10/5,6582.0
SC29,2023/11/8,9495.0
SC29,2023/10/6,6892.0
SC29,2023/10/10,7812.0
SC29,2023/9/14,6936.0
SC29,2023/9/16,6379.0
SC29,2023/9/10,5989.0
SC29,2023/10/12,6559.0
SC29,2023/8/17,5737.0
SC29,2023/9/11,6316.0
SC29,2023/9/12,6646.0
SC29,2023/8/15,5576.0
SC29,2023/10/20,7420.0
SC29,2023/10/13,6448.0
SC29,2023/9/26,8149.0
SC29,2023/8/28,6526.0
SC29,2023/8/23,5829.0
SC29,2023/9/3,6581.0
SC29,2023/11/5,8947.0
SC29,2023/10/2,5618.0
SC29,2023/11/14,6911.0
SC29,2023/11/18,6692.0
SC29,2023/8/8,5456.0
SC29,2023/8/16,5591.0
SC29,2023/10/15,6267.0
SC29,2023/9/15,6561.0
SC29,2023/8/27,5826.0
SC29,2023/11/21,7041.0
SC29,2023/11/3,9273.0
