分拣中心,日期,货量
SC55,2023/11/30,3289.0
SC55,2023/8/11,3839.0
SC55,2023/9/3,3969.0
SC55,2023/9/29,2996.0
SC55,2023/11/19,3483.0
SC55,2023/10/22,2868.0
SC55,2023/9/21,3365.0
SC55,2023/11/23,3065.0
SC55,2023/11/5,4163.0
SC55,2023/8/25,3608.0
SC55,2023/8/16,4374.0
SC55,2023/8/19,3690.0
SC55,2023/11/13,4782.0
SC55,2023/10/30,4327.0
SC55,2023/9/13,3473.0
SC55,2023/9/27,3309.0
SC55,2023/11/18,3661.0
SC55,2023/8/12,3847.0
SC55,2023/10/3,2735.0
SC55,2023/8/18,3709.0
SC55,2023/11/10,4270.0
SC55,2023/11/26,2926.0
SC55,2023/8/4,4153.0
SC55,2023/11/7,4872.0
SC55,2023/8/13,3470.0
SC55,2023/9/1,3909.0
SC55,2023/8/22,3700.0
SC55,2023/10/14,3203.0
SC55,2023/11/24,3050.0
SC55,2023/9/11,3605.0
SC55,2023/10/11,3318.0
SC55,2023/10/9,3516.0
SC55,2023/8/7,3934.0
SC55,2023/8/8,3710.0
SC55,2023/8/2,4038.0
SC55,2023/9/19,3589.0
SC55,2023/8/31,4179.0
SC55,2023/8/21,3951.0
SC55,2023/9/7,4214.0
SC55,2023/8/26,3612.0
SC55,2023/11/9,4264.0
SC55,2023/8/3,4130.0
SC55,2023/11/21,3248.0
SC55,2023/9/2,3917.0
SC55,2023/11/17,3968.0
SC55,2023/10/13,3233.0
SC55,2023/9/20,3401.0
SC55,2023/10/5,3162.0
SC55,2023/10/17,3241.0
SC55,2023/11/16,3928.0
SC55,2023/10/16,3370.0
SC55,2023/11/14,4094.0
SC55,2023/8/10,3866.0
SC55,2023/8/27,3713.0
SC55,2023/9/25,3626.0
SC55,2023/9/30,3105.0
SC55,2023/11/4,4748.0
SC55,2023/11/6,4062.0
SC55,2023/10/21,3000.0
SC55,2023/9/23,3277.0
SC55,2023/10/26,4486.0
SC55,2023/8/1,3987.0
SC55,2023/8/9,3931.0
SC55,2023/9/12,3631.0
SC55,2023/8/6,3864.0
SC55,2023/11/28,3154.0
SC55,2023/10/19,3045.0
SC55,2023/8/29,3908.0
SC55,2023/10/18,3216.0
SC55,2023/9/4,4245.0
SC55,2023/9/26,3657.0
SC55,2023/8/28,3932.0
SC55,2023/11/29,3167.0
SC55,2023/11/27,3214.0
SC55,2023/10/2,2783.0
SC55,2023/11/15,3750.0
SC55,2023/9/14,3496.0
SC55,2023/8/30,3860.0
SC55,2023/10/7,3634.0
SC55,2023/8/14,3899.0
SC55,2023/10/1,2929.0
SC55,2023/10/15,3072.0
SC55,2023/10/23,3139.0
SC55,2023/11/20,3543.0
SC55,2023/10/27,4991.0
SC55,2023/8/5,4144.0
SC55,2023/8/20,3744.0
SC55,2023/8/23,3548.0
SC55,2023/11/8,4274.0
SC55,2023/9/6,4070.0
SC55,2023/9/8,3903.0
SC55,2023/10/10,3344.0
SC55,2023/10/8,3575.0
SC55,2023/11/22,3036.0
SC55,2023/8/17,3785.0
SC55,2023/10/28,4124.0
SC55,2023/8/15,4041.0
SC55,2023/9/24,3313.0
SC55,2023/10/20,4257.0
SC55,2023/9/16,3473.0
SC55,2023/9/5,3963.0
SC55,2023/9/9,3786.0
SC55,2023/8/24,3578.0
SC55,2023/11/25,3045.0
SC55,2023/11/3,4522.0
SC55,2023/9/28,2981.0
SC55,2023/9/22,3297.0
SC55,2023/9/15,3735.0
SC55,2023/9/10,3485.0
SC55,2023/9/18,3548.0
SC55,2023/9/17,3316.0
SC55,2023/10/29,3968.0
SC55,2023/10/31,3803.0
SC55,2023/10/4,2848.0
SC55,2023/10/12,3264.0
SC55,2023/10/6,3236.0
