分拣中心,日期,货量
SC3,2023/10/25,15739.0
SC3,2023/10/30,11957.0
SC3,2023/9/5,10613.0
SC3,2023/8/4,9222.0
SC3,2023/9/24,11664.0
SC3,2023/10/8,10422.0
SC3,2023/9/29,11024.0
SC3,2023/9/2,12121.0
SC3,2023/10/24,13677.0
SC3,2023/8/1,9206.0
SC3,2023/10/4,8092.0
SC3,2023/10/5,8482.0
SC3,2023/8/5,9800.0
SC3,2023/8/11,10067.0
SC3,2023/9/8,11796.0
SC3,2023/11/9,14139.0
SC3,2023/11/28,12200.0
SC3,2023/8/19,10501.0
SC3,2023/10/22,11221.0
SC3,2023/9/30,10020.0
SC3,2023/11/29,12967.0
SC3,2023/8/7,8946.0
SC3,2023/10/12,10758.0
SC3,2023/11/16,14508.0
SC3,2023/11/15,14859.0
SC3,2023/11/21,12980.0
SC3,2023/11/3,16132.0
SC3,2023/8/15,9197.0
SC3,2023/9/14,11481.0
SC3,2023/9/9,11773.0
SC3,2023/10/15,10624.0
SC3,2023/11/18,13801.0
SC3,2023/9/13,11465.0
SC3,2023/10/10,10818.0
SC3,2023/11/6,12941.0
SC3,2023/10/14,10831.0
SC3,2023/8/21,9481.0
SC3,2023/8/9,9654.0
SC3,2023/10/13,10377.0
SC3,2023/8/16,10028.0
SC3,2023/9/4,10562.0
SC3,2023/11/17,13181.0
SC3,2023/9/27,12309.0
SC3,2023/8/10,10513.0
SC3,2023/9/6,11347.0
SC3,2023/9/23,12754.0
SC3,2023/10/23,11287.0
SC3,2023/10/31,11742.0
SC3,2023/8/24,10296.0
SC3,2023/11/24,12708.0
SC3,2023/10/20,11181.0
SC3,2023/8/3,9358.0
SC3,2023/10/3,8143.0
SC3,2023/8/25,10297.0
SC3,2023/10/26,13170.0
SC3,2023/9/20,11535.0
SC3,2023/11/20,13026.0
SC3,2023/10/29,12388.0
SC3,2023/8/30,10542.0
SC3,2023/8/23,9911.0
SC3,2023/11/19,13730.0
SC3,2023/9/17,11279.0
SC3,2023/10/28,13293.0
SC3,2023/8/8,9461.0
SC3,2023/11/27,12155.0
SC3,2023/11/8,14059.0
SC3,2023/9/18,11005.0
SC3,2023/9/15,11560.0
SC3,2023/11/25,12288.0
SC3,2023/10/7,9493.0
SC3,2023/9/26,12258.0
SC3,2023/8/26,10226.0
SC3,2023/11/5,13873.0
SC3,2023/11/14,15452.0
SC3,2023/8/28,9877.0
SC3,2023/11/22,14302.0
SC3,2023/9/16,11132.0
SC3,2023/8/20,9641.0
SC3,2023/8/29,9996.0
SC3,2023/9/12,11400.0
SC3,2023/11/26,12156.0
SC3,2023/10/19,11339.0
SC3,2023/9/1,10558.0
SC3,2023/8/14,9435.0
SC3,2023/9/11,11127.0
SC3,2023/10/17,10446.0
SC3,2023/9/10,10935.0
SC3,2023/9/25,12124.0
SC3,2023/8/17,10096.0
SC3,2023/10/18,11212.0
SC3,2023/10/2,8704.0
SC3,2023/11/4,14370.0
SC3,2023/8/18,9925.0
SC3,2023/10/9,10499.0
SC3,2023/11/10,13791.0
SC3,2023/8/22,9855.0
SC3,2023/10/16,10655.0
SC3,2023/9/28,12060.0
SC3,2023/9/21,12225.0
SC3,2023/11/23,12936.0
SC3,2023/8/13,9679.0
SC3,2023/11/7,13555.0
SC3,2023/8/12,9839.0
SC3,2023/10/6,9069.0
SC3,2023/8/27,10181.0
SC3,2023/10/11,10405.0
SC3,2023/9/3,10629.0
SC3,2023/11/30,12665.0
SC3,2023/9/22,12494.0
SC3,2023/9/7,11600.0
SC3,2023/8/6,9584.0
SC3,2023/10/21,11950.0
SC3,2023/8/31,10797.0
SC3,2023/9/19,11118.0
SC3,2023/10/27,13446.0
SC3,2023/8/2,9337.0
SC3,2023/10/1,9400.0
