SC_ID,date,value
SC17,2023/9/25,21458.0
SC17,2023/8/30,17927.0
SC17,2023/9/11,18387.0
SC17,2023/11/21,18803.0
SC17,2023/11/18,18668.0
SC17,2023/8/20,18107.0
SC17,2023/9/29,18254.0
SC17,2023/10/7,17322.0
SC17,2023/8/25,18619.0
SC17,2023/9/22,22893.0
SC17,2023/8/3,17128.0
SC17,2023/11/25,17703.0
SC17,2023/11/3,23899.0
SC17,2023/11/19,18474.0
SC17,2023/9/9,20002.0
SC17,2023/10/3,15108.0
SC17,2023/11/7,21661.0
SC17,2023/8/22,17966.0
SC17,2023/11/27,16995.0
SC17,2023/9/16,22476.0
SC17,2023/10/16,17110.0
SC17,2023/11/5,21579.0
SC17,2023/11/28,18729.0
SC17,2023/9/10,18914.0
SC17,2023/9/13,20525.0
SC17,2023/9/28,21255.0
SC17,2023/10/9,18917.0
SC17,2023/9/15,22065.0
SC17,2023/10/1,18020.0
SC17,2023/8/5,16515.0
SC17,2023/9/5,18722.0
SC17,2023/8/9,15939.0
SC17,2023/9/2,21410.0
SC17,2023/10/8,17819.0
SC17,2023/9/23,21951.0
SC17,2023/10/23,16668.0
SC17,2023/11/14,23164.0
SC17,2023/8/26,18931.0
SC17,2023/10/6,16674.0
SC17,2023/8/19,18150.0
SC17,2023/10/4,15596.0
SC17,2023/11/17,19250.0
SC17,2023/11/20,17757.0
SC17,2023/8/29,18680.0
SC17,2023/8/27,16619.0
SC17,2023/8/7,14172.0
SC17,2023/8/10,15906.0
SC17,2023/10/18,17887.0
SC17,2023/11/10,20639.0
SC17,2023/10/14,16491.0
SC17,2023/8/13,13650.0
SC17,2023/8/18,16991.0
SC17,2023/9/18,20073.0
SC17,2023/11/26,17108.0
SC17,2023/10/27,19835.0
SC17,2023/9/7,20547.0
SC17,2023/9/3,19274.0
SC17,2023/9/30,19652.0
SC17,2023/10/12,18310.0
SC17,2023/9/14,20135.0
SC17,2023/11/16,21258.0
SC17,2023/10/31,19053.0
SC17,2023/10/15,16851.0
SC17,2023/9/4,17800.0
SC17,2023/11/22,19206.0
SC17,2023/11/24,18876.0
SC17,2023/9/19,22419.0
SC17,2023/10/19,17193.0
SC17,2023/10/20,17568.0
SC17,2023/10/5,15794.0
SC17,2023/11/30,18907.0
SC17,2023/9/21,21817.0
SC17,2023/8/21,17849.0
SC17,2023/10/28,20242.0
SC17,2023/8/28,15966.0
SC17,2023/11/15,20511.0
SC17,2023/8/31,18474.0
SC17,2023/11/23,18802.0
SC17,2023/8/4,16876.0
SC17,2023/9/20,21544.0
SC17,2023/10/22,15909.0
SC17,2023/10/25,24045.0
SC17,2023/8/16,17562.0
SC17,2023/11/6,21294.0
SC17,2023/8/2,17204.0
SC17,2023/11/4,24241.0
SC17,2023/8/11,15704.0
SC17,2023/10/11,18615.0
SC17,2023/10/13,17408.0
SC17,2023/9/24,21964.0
SC17,2023/9/1,18625.0
SC17,2023/11/29,18634.0
SC17,2023/11/9,22587.0
SC17,2023/8/8,15376.0
SC17,2023/10/26,20709.0
SC17,2023/11/8,22647.0
SC17,2023/8/17,18106.0
SC17,2023/8/15,16351.0
SC17,2023/9/26,22744.0
SC17,2023/8/14,16892.0
SC17,2023/9/12,18835.0
SC17,2023/10/17,16913.0
SC17,2023/8/23,18277.0
SC17,2023/10/2,15816.0
SC17,2023/8/24,18204.0
SC17,2023/9/27,23417.0
SC17,2023/10/29,18233.0
SC17,2023/9/17,19953.0
SC17,2023/10/10,19511.0
SC17,2023/9/6,19613.0
SC17,2023/9/8,20013.0
SC17,2023/10/30,17495.0
SC17,2023/8/6,15834.0
SC17,2023/8/1,17057.0
SC17,2023/10/21,17087.0
SC17,2023/8/12,15911.0
