SC_ID,date,value
SC63,2023/9/2,2130.0
SC63,2023/9/21,2208.0
SC63,2023/11/21,1899.0
SC63,2023/10/14,1957.0
SC63,2023/8/6,1790.0
SC63,2023/11/15,1723.0
SC63,2023/9/24,1908.0
SC63,2023/11/28,2197.0
SC63,2023/10/11,2014.0
SC63,2023/8/4,1741.0
SC63,2023/10/3,1585.0
SC63,2023/8/9,2164.0
SC63,2023/10/23,2235.0
SC63,2023/9/10,2200.0
SC63,2023/8/8,1948.0
SC63,2023/9/30,1541.0
SC63,2023/11/24,2209.0
SC63,2023/8/5,1719.0
SC63,2023/9/25,2041.0
SC63,2023/11/13,2638.0
SC63,2023/9/17,2181.0
SC63,2023/9/1,2347.0
SC63,2023/9/15,2091.0
SC63,2023/9/8,2506.0
SC63,2023/8/16,2430.0
SC63,2023/9/9,2316.0
SC63,2023/11/16,1973.0
SC63,2023/8/24,3032.0
SC63,2023/9/23,1961.0
SC63,2023/11/29,2561.0
SC63,2023/8/23,2346.0
SC63,2023/10/16,2370.0
SC63,2023/8/18,2118.0
SC63,2023/9/20,2198.0
SC63,2023/8/2,1734.0
SC63,2023/8/20,2287.0
SC63,2023/10/18,2146.0
SC63,2023/11/20,2095.0
SC63,2023/8/19,2053.0
SC63,2023/10/15,1633.0
SC63,2023/9/7,2049.0
SC63,2023/9/16,2096.0
SC63,2023/8/7,1812.0
SC63,2023/9/12,2244.0
SC63,2023/10/17,2215.0
SC63,2023/9/6,1961.0
SC63,2023/11/23,2159.0
SC63,2023/11/18,1671.0
SC63,2023/10/8,2184.0
SC63,2023/10/2,1659.0
SC63,2023/10/1,1630.0
SC63,2023/8/10,1844.0
SC63,2023/8/29,2201.0
SC63,2023/11/26,1702.0
SC63,2023/10/13,2391.0
SC63,2023/8/27,2548.0
SC63,2023/11/27,1950.0
SC63,2023/8/13,1575.0
SC63,2023/8/31,2911.0
SC63,2023/9/26,1858.0
SC63,2023/9/3,2227.0
SC63,2023/8/15,2025.0
SC63,2023/10/19,2033.0
SC63,2023/10/10,2056.0
SC63,2023/11/19,1852.0
SC63,2023/8/17,2075.0
SC63,2023/9/19,2255.0
SC63,2023/9/28,1571.0
SC63,2023/9/18,2332.0
SC63,2023/11/30,3270.0
SC63,2023/9/22,2025.0
SC63,2023/8/21,2385.0
SC63,2023/8/28,2286.0
SC63,2023/9/13,2233.0
SC63,2023/8/30,2493.0
SC63,2023/10/7,2248.0
SC63,2023/9/4,2145.0
SC63,2023/8/14,1811.0
SC63,2023/8/12,1435.0
SC63,2023/10/20,2059.0
SC63,2023/8/1,1663.0
SC63,2023/8/11,1637.0
SC63,2023/10/21,2183.0
SC63,2023/10/9,2087.0
SC63,2023/10/22,2013.0
SC63,2023/11/25,1706.0
SC63,2023/11/17,2167.0
SC63,2023/11/22,1849.0
SC63,2023/10/6,2055.0
SC63,2023/10/4,1729.0
SC63,2023/8/3,1796.0
SC63,2023/9/5,2095.0
SC63,2023/9/14,2243.0
SC63,2023/10/12,2173.0
SC63,2023/11/14,2015.0
SC63,2023/10/5,1852.0
SC63,2023/9/27,1752.0
SC63,2023/9/11,2224.0
SC63,2023/8/22,2647.0
SC63,2023/9/29,1533.0
SC63,2023/8/25,2889.0
