SC_ID,date,value
SC18,2023/8/10,5359.0
SC18,2023/9/9,6017.0
SC18,2023/11/7,8117.0
SC18,2023/9/25,7349.0
SC18,2023/8/4,4664.0
SC18,2023/10/20,5288.0
SC18,2023/9/30,5150.0
SC18,2023/10/6,5308.0
SC18,2023/11/23,5859.0
SC18,2023/11/8,8587.0
SC18,2023/11/24,5433.0
SC18,2023/9/17,5802.0
SC18,2023/8/9,5439.0
SC18,2023/8/3,4929.0
SC18,2023/11/28,5240.0
SC18,2023/9/6,7474.0
SC18,2023/11/9,8012.0
SC18,2023/11/19,5079.0
SC18,2023/9/16,6494.0
SC18,2023/11/16,6227.0
SC18,2023/8/18,6657.0
SC18,2023/9/11,5820.0
SC18,2023/9/24,6830.0
SC18,2023/8/25,5713.0
SC18,2023/8/29,5864.0
SC18,2023/9/12,6228.0
SC18,2023/8/7,4696.0
SC18,2023/10/12,5152.0
SC18,2023/9/3,6039.0
SC18,2023/8/31,5748.0
SC18,2023/8/6,4715.0
SC18,2023/10/13,5213.0
SC18,2023/8/13,4940.0
SC18,2023/9/20,6470.0
SC18,2023/10/8,5564.0
SC18,2023/11/4,8658.0
SC18,2023/10/23,6782.0
SC18,2023/11/20,5260.0
SC18,2023/9/29,5353.0
SC18,2023/9/13,6099.0
SC18,2023/8/23,6498.0
SC18,2023/11/27,5095.0
SC18,2023/9/7,6734.0
SC18,2023/10/22,4674.0
SC18,2023/11/13,8611.0
SC18,2023/10/29,6425.0
SC18,2023/9/27,6512.0
SC18,2023/10/21,5238.0
SC18,2023/8/8,5657.0
SC18,2023/11/17,5455.0
SC18,2023/11/5,8545.0
SC18,2023/10/4,4535.0
SC18,2023/9/15,6413.0
SC18,2023/9/28,5906.0
SC18,2023/8/26,5614.0
SC18,2023/10/11,5282.0
SC18,2023/11/26,5262.0
SC18,2023/11/22,5433.0
SC18,2023/10/30,6545.0
SC18,2023/8/28,5673.0
SC18,2023/10/9,5297.0
SC18,2023/8/12,5271.0
SC18,2023/9/2,6557.0
SC18,2023/8/20,7169.0
SC18,2023/10/19,5651.0
SC18,2023/9/10,5986.0
SC18,2023/10/27,7497.0
SC18,2023/10/5,5099.0
SC18,2023/8/5,5313.0
SC18,2023/8/17,6417.0
SC18,2023/10/25,7606.0
SC18,2023/10/14,5360.0
SC18,2023/8/19,6837.0
SC18,2023/10/28,6529.0
SC18,2023/10/16,5137.0
SC18,2023/9/1,6624.0
SC18,2023/11/29,5347.0
SC18,2023/11/18,5824.0
SC18,2023/10/26,7180.0
SC18,2023/10/3,4213.0
SC18,2023/10/10,5441.0
SC18,2023/10/2,4434.0
SC18,2023/8/2,4817.0
SC18,2023/11/15,6465.0
SC18,2023/9/22,6264.0
SC18,2023/11/6,7428.0
SC18,2023/9/18,5905.0
SC18,2023/9/4,6026.0
SC18,2023/10/17,5411.0
SC18,2023/10/1,4925.0
SC18,2023/8/14,5597.0
SC18,2023/9/14,6328.0
SC18,2023/8/15,5853.0
SC18,2023/8/27,5390.0
SC18,2023/9/19,6462.0
SC18,2023/10/18,5069.0
SC18,2023/9/23,7131.0
SC18,2023/9/26,7892.0
SC18,2023/9/5,6721.0
SC18,2023/10/7,5438.0
SC18,2023/11/21,5857.0
SC18,2023/10/15,5318.0
SC18,2023/11/14,6705.0
SC18,2023/9/8,6797.0
SC18,2023/8/16,6636.0
SC18,2023/8/22,7243.0
SC18,2023/11/30,6109.0
SC18,2023/8/24,5422.0
SC18,2023/8/30,6131.0
SC18,2023/8/11,5249.0
SC18,2023/8/1,5277.0
SC18,2023/11/25,5993.0
SC18,2023/9/21,6385.0
