分拣中心,日期,货量
SC1,2023/11/16,51085.0
SC1,2023/9/10,39697.0
SC1,2023/8/12,33793.0
SC1,2023/8/15,34678.0
SC1,2023/8/10,34123.0
SC1,2023/11/5,56707.0
SC1,2023/10/13,41697.0
SC1,2023/10/8,41362.0
SC1,2023/8/27,36814.0
SC1,2023/11/25,44496.0
SC1,2023/10/17,40750.0
SC1,2023/8/23,36657.0
SC1,2023/9/21,47715.0
SC1,2023/9/6,43154.0
SC1,2023/10/28,53443.0
SC1,2023/9/8,42481.0
SC1,2023/8/1,39517.0
SC1,2023/11/6,57491.0
SC1,2023/9/1,44955.0
SC1,2023/10/18,43666.0
SC1,2023/11/26,42879.0
SC1,2023/9/4,38701.0
SC1,2023/8/16,35694.0
SC1,2023/10/26,55018.0
SC1,2023/9/16,43131.0
SC1,2023/10/1,30105.0
SC1,2023/9/18,41287.0
SC1,2023/9/13,43296.0
SC1,2023/10/6,32791.0
SC1,2023/9/19,43304.0
SC1,2023/9/15,42150.0
SC1,2023/10/22,39941.0
SC1,2023/10/5,32019.0
SC1,2023/11/30,45707.0
SC1,2023/11/29,45217.0
SC1,2023/8/18,36039.0
SC1,2023/8/21,35922.0
SC1,2023/11/21,45994.0
SC1,2023/8/30,40087.0
SC1,2023/10/30,44495.0
SC1,2023/9/27,47858.0
SC1,2023/9/7,46353.0
SC1,2023/9/17,40851.0
SC1,2023/11/18,46956.0
SC1,2023/9/24,48767.0
SC1,2023/10/16,36954.0
SC1,2023/8/25,39080.0
SC1,2023/11/27,41085.0
SC1,2023/10/25,61167.0
SC1,2023/9/5,39932.0
SC1,2023/8/20,34386.0
SC1,2023/11/19,43396.0
SC1,2023/9/2,45716.0
SC1,2023/9/11,38400.0
SC1,2023/8/28,36179.0
SC1,2023/11/15,53282.0
SC1,2023/8/19,37610.0
SC1,2023/9/29,35506.0
SC1,2023/11/17,50218.0
SC1,2023/10/23,42015.0
SC1,2023/8/5,31876.0
SC1,2023/10/29,48554.0
SC1,2023/11/24,44719.0
SC1,2023/11/28,44200.0
SC1,2023/9/25,45919.0
SC1,2023/8/8,33034.0
SC1,2023/8/2,40008.0
SC1,2023/10/31,49178.0
SC1,2023/11/9,58697.0
SC1,2023/10/14,39689.0
SC1,2023/9/26,49085.0
SC1,2023/11/14,58689.0
SC1,2023/9/23,47051.0
SC1,2023/10/21,43694.0
SC1,2023/8/29,38688.0
SC1,2023/9/30,31313.0
SC1,2023/10/10,38319.0
SC1,2023/10/15,38619.0
SC1,2023/10/2,26567.0
SC1,2023/8/6,31319.0
SC1,2023/8/13,31308.0
SC1,2023/9/3,40073.0
SC1,2023/10/27,55915.0
SC1,2023/8/31,40664.0
SC1,2023/11/20,42414.0
SC1,2023/10/12,41885.0
SC1,2023/11/22,45352.0
SC1,2023/10/19,42066.0
SC1,2023/9/12,39122.0
SC1,2023/10/9,38656.0
SC1,2023/11/23,45169.0
SC1,2023/10/11,39627.0
SC1,2023/8/9,34242.0
SC1,2023/8/26,37218.0
SC1,2023/9/14,43579.0
SC1,2023/10/3,27154.0
SC1,2023/10/20,49307.0
SC1,2023/8/11,33589.0
SC1,2023/8/3,38477.0
SC1,2023/8/4,35773.0
SC1,2023/8/22,36408.0
SC1,2023/9/9,41695.0
SC1,2023/10/7,37052.0
SC1,2023/8/17,36006.0
SC1,2023/11/4,61433.0
SC1,2023/11/7,57672.0
SC1,2023/9/20,45579.0
SC1,2023/8/24,37910.0
SC1,2023/8/7,29584.0
SC1,2023/9/28,42365.0
SC1,2023/9/22,47240.0
SC1,2023/8/14,31785.0
SC1,2023/10/4,27801.0
SC1,2023/11/10,57044.0
