SC_ID,date,value
SC21,2023/11/25,2366.0
SC21,2023/9/7,2922.0
SC21,2023/10/29,3226.0
SC21,2023/9/2,3074.0
SC21,2023/9/30,1851.0
SC21,2023/10/14,1999.0
SC21,2023/10/21,2551.0
SC21,2023/11/7,3169.0
SC21,2023/9/12,2386.0
SC21,2023/11/10,3457.0
SC21,2023/11/9,2578.0
SC21,2023/8/11,1926.0
SC21,2023/8/30,1798.0
SC21,2023/8/1,1938.0
SC21,2023/10/19,2116.0
SC21,2023/10/23,2460.0
SC21,2023/11/4,3751.0
SC21,2023/10/13,2198.0
SC21,2023/9/27,3390.0
SC21,2023/8/24,2055.0
SC21,2023/11/5,3147.0
SC21,2023/8/14,1352.0
SC21,2023/10/28,3463.0
SC21,2023/8/19,1896.0
SC21,2023/10/6,1725.0
SC21,2023/11/17,2522.0
SC21,2023/10/3,1186.0
SC21,2023/8/28,1578.0
SC21,2023/8/13,1356.0
SC21,2023/10/26,2456.0
SC21,2023/11/20,1598.0
SC21,2023/8/18,2135.0
SC21,2023/11/8,2882.0
SC21,2023/11/22,1673.0
SC21,2023/10/11,1988.0
SC21,2023/11/18,1978.0
SC21,2023/10/31,3021.0
SC21,2023/11/24,2408.0
SC21,2023/11/30,2091.0
SC21,2023/10/30,2358.0
SC21,2023/9/1,2998.0
SC21,2023/8/27,1484.0
SC21,2023/9/10,1957.0
SC21,2023/8/7,1405.0
SC21,2023/9/25,2690.0
SC21,2023/8/4,2524.0
SC21,2023/10/9,1697.0
SC21,2023/10/4,1320.0
SC21,2023/10/8,1689.0
SC21,2023/8/22,1578.0
SC21,2023/11/21,1667.0
SC21,2023/9/29,2042.0
SC21,2023/9/28,2801.0
SC21,2023/10/25,3511.0
SC21,2023/9/9,2740.0
SC21,2023/8/5,2019.0
SC21,2023/10/10,1753.0
SC21,2023/8/26,2039.0
SC21,2023/8/25,2680.0
SC21,2023/10/24,3931.0
SC21,2023/11/28,1956.0
SC21,2023/9/20,2864.0
SC21,2023/9/5,2035.0
SC21,2023/11/15,2921.0
SC21,2023/10/22,1633.0
SC21,2023/8/31,1662.0
SC21,2023/9/15,3242.0
SC21,2023/9/11,2008.0
SC21,2023/9/8,3199.0
SC21,2023/9/3,2627.0
SC21,2023/11/26,2019.0
SC21,2023/8/3,1512.0
SC21,2023/9/14,2295.0
SC21,2023/9/23,3105.0
SC21,2023/8/9,1396.0
SC21,2023/11/2,4542.0
SC21,2023/9/4,2058.0
SC21,2023/10/27,3825.0
SC21,2023/9/18,1910.0
SC21,2023/11/29,1846.0
SC21,2023/9/17,2307.0
SC21,2023/10/20,3469.0
SC21,2023/9/24,2649.0
SC21,2023/10/2,1252.0
SC21,2023/11/27,1913.0
SC21,2023/10/18,1650.0
SC21,2023/8/17,1682.0
SC21,2023/8/23,1606.0
SC21,2023/8/8,1461.0
SC21,2023/8/16,1478.0
SC21,2023/10/7,1849.0
SC21,2023/8/29,1801.0
SC21,2023/10/5,1514.0
SC21,2023/8/21,1481.0
SC21,2023/11/6,2537.0
SC21,2023/9/22,2904.0
SC21,2023/10/17,2200.0
SC21,2023/9/16,2873.0
SC21,2023/8/2,1765.0
SC21,2023/11/16,2256.0
SC21,2023/10/12,1731.0
SC21,2023/9/13,2044.0
SC21,2023/8/10,1523.0
SC21,2023/8/20,1510.0
SC21,2023/10/16,1536.0
SC21,2023/8/15,1522.0
SC21,2023/9/19,2961.0
SC21,2023/9/21,2873.0
SC21,2023/9/26,3165.0
SC21,2023/9/6,2090.0
SC21,2023/8/6,1556.0
SC21,2023/8/12,1812.0
SC21,2023/11/19,1538.0
SC21,2023/11/23,1633.0
SC21,2023/10/15,1762.0
SC21,2023/10/1,1627.0
