SC_ID,date,value
SC47,2023/11/29,43261.0
SC47,2023/9/3,46179.0
SC47,2023/11/5,46762.0
SC47,2023/10/21,41496.0
SC47,2023/10/17,46505.0
SC47,2023/11/20,42621.0
SC47,2023/9/9,48310.0
SC47,2023/10/7,42643.0
SC47,2023/11/6,44571.0
SC47,2023/8/20,40744.0
SC47,2023/11/26,41402.0
SC47,2023/8/15,42327.0
SC47,2023/8/13,37994.0
SC47,2023/8/6,38806.0
SC47,2023/10/13,43764.0
SC47,2023/8/30,45157.0
SC47,2023/9/29,40040.0
SC47,2023/10/9,45531.0
SC47,2023/10/29,39229.0
SC47,2023/8/31,46859.0
SC47,2023/11/28,43870.0
SC47,2023/11/21,44626.0
SC47,2023/8/3,41947.0
SC47,2023/10/27,47508.0
SC47,2023/10/23,40509.0
SC47,2023/10/10,45191.0
SC47,2023/9/8,48569.0
SC47,2023/11/19,42888.0
SC47,2023/8/21,42029.0
SC47,2023/9/17,45847.0
SC47,2023/9/4,43383.0
SC47,2023/10/15,41439.0
SC47,2023/8/9,42408.0
SC47,2023/8/8,39556.0
SC47,2023/8/25,44683.0
SC47,2023/8/24,43959.0
SC47,2023/11/15,49580.0
SC47,2023/8/1,43261.0
SC47,2023/8/11,40776.0
SC47,2023/11/14,52677.0
SC47,2023/8/10,40837.0
SC47,2023/10/22,38527.0
SC47,2023/11/27,39923.0
SC47,2023/9/20,50640.0
SC47,2023/10/11,45030.0
SC47,2023/9/10,46026.0
SC47,2023/9/6,49331.0
SC47,2023/8/7,38749.0
SC47,2023/9/14,46619.0
SC47,2023/10/12,43817.0
SC47,2023/8/14,38384.0
SC47,2023/9/12,45268.0
SC47,2023/8/18,42131.0
SC47,2023/10/5,33758.0
SC47,2023/11/16,47220.0
SC47,2023/11/17,47832.0
SC47,2023/10/31,41005.0
SC47,2023/11/24,42666.0
SC47,2023/10/8,45334.0
SC47,2023/11/23,44199.0
SC47,2023/8/17,42133.0
SC47,2023/9/21,49759.0
SC47,2023/8/29,44473.0
SC47,2023/10/18,45670.0
SC47,2023/11/8,48014.0
SC47,2023/8/2,42697.0
SC47,2023/9/18,44547.0
SC47,2023/9/5,47529.0
SC47,2023/11/30,44147.0
SC47,2023/10/30,38768.0
SC47,2023/9/15,46948.0
SC47,2023/11/7,45755.0
SC47,2023/9/11,42700.0
SC47,2023/9/13,46179.0
SC47,2023/9/23,51910.0
SC47,2023/8/28,40977.0
SC47,2023/10/6,38858.0
SC47,2023/9/2,50911.0
SC47,2023/10/26,53056.0
SC47,2023/9/1,48032.0
SC47,2023/11/25,42755.0
SC47,2023/9/22,50723.0
SC47,2023/10/16,41221.0
SC47,2023/8/16,43679.0
SC47,2023/11/18,43486.0
SC47,2023/9/24,50963.0
SC47,2023/9/28,45742.0
SC47,2023/9/26,53110.0
SC47,2023/10/19,42283.0
SC47,2023/8/27,41647.0
SC47,2023/9/27,53461.0
SC47,2023/9/30,34333.0
SC47,2023/10/20,44650.0
SC47,2023/11/4,49737.0
SC47,2023/9/7,52790.0
SC47,2023/10/14,44223.0
SC47,2023/8/5,40548.0
SC47,2023/8/22,44845.0
SC47,2023/11/10,48322.0
SC47,2023/11/22,44118.0
SC47,2023/8/4,40968.0
SC47,2023/8/26,44185.0
SC47,2023/9/19,48895.0
SC47,2023/11/9,46419.0
SC47,2023/8/19,43450.0
SC47,2023/10/28,43579.0
SC47,2023/8/12,41237.0
SC47,2023/8/23,43998.0
SC47,2023/9/25,50878.0
SC47,2023/9/16,48699.0
