分拣中心,日期,货量
SC32,2023/8/19,2733.0
SC32,2023/8/27,3544.0
SC32,2023/10/2,1585.0
SC32,2023/10/18,2519.0
SC32,2023/8/22,3232.0
SC32,2023/9/16,3107.0
SC32,2023/11/13,3521.0
SC32,2023/11/30,2788.0
SC32,2023/10/7,2222.0
SC32,2023/11/23,2340.0
SC32,2023/8/23,2988.0
SC32,2023/9/25,3317.0
SC32,2023/10/21,2156.0
SC32,2023/9/27,3683.0
SC32,2023/8/6,2524.0
SC32,2023/10/22,1568.0
SC32,2023/9/2,4187.0
SC32,2023/11/27,1946.0
SC32,2023/11/26,1363.0
SC32,2023/9/22,4070.0
SC32,2023/10/1,1836.0
SC32,2023/8/21,3114.0
SC32,2023/8/20,2306.0
SC32,2023/9/30,1751.0
SC32,2023/10/24,5667.0
SC32,2023/8/4,2909.0
SC32,2023/8/10,2778.0
SC32,2023/11/15,1737.0
SC32,2023/8/30,2609.0
SC32,2023/10/20,2925.0
SC32,2023/11/14,2031.0
SC32,2023/10/25,3745.0
SC32,2023/10/10,2297.0
SC32,2023/10/23,2882.0
SC32,2023/9/26,4232.0
SC32,2023/10/6,1908.0
SC32,2023/11/5,2312.0
SC32,2023/11/18,1665.0
SC32,2023/10/26,2869.0
SC32,2023/9/20,4533.0
SC32,2023/8/13,2558.0
SC32,2023/11/22,1965.0
SC32,2023/9/3,3262.0
SC32,2023/11/28,1962.0
SC32,2023/10/3,1737.0
SC32,2023/9/8,4408.0
SC32,2023/10/30,2865.0
SC32,2023/10/12,2388.0
SC32,2023/9/17,3337.0
SC32,2023/9/24,3657.0
SC32,2023/8/12,2792.0
SC32,2023/10/9,2716.0
SC32,2023/8/16,3507.0
SC32,2023/11/3,4369.0
SC32,2023/11/25,1469.0
SC32,2023/8/15,2906.0
SC32,2023/8/5,2856.0
SC32,2023/9/14,5148.0
SC32,2023/10/19,2660.0
SC32,2023/8/1,3817.0
SC32,2023/11/21,2067.0
SC32,2023/10/31,3481.0
SC32,2023/10/28,2250.0
SC32,2023/8/28,3838.0
SC32,2023/10/14,2170.0
SC32,2023/8/14,2599.0
SC32,2023/11/6,2431.0
SC32,2023/9/19,4256.0
SC32,2023/11/24,2187.0
SC32,2023/9/11,3114.0
SC32,2023/9/23,3851.0
SC32,2023/11/4,3352.0
SC32,2023/8/25,4040.0
SC32,2023/9/21,4144.0
SC32,2023/8/11,3429.0
SC32,2023/11/10,4244.0
SC32,2023/9/4,3487.0
SC32,2023/11/17,2126.0
SC32,2023/9/9,3787.0
SC32,2023/11/16,1909.0
SC32,2023/11/29,2188.0
SC32,2023/8/3,3217.0
SC32,2023/9/10,3050.0
SC32,2023/8/8,2962.0
SC32,2023/8/24,3712.0
SC32,2023/8/7,2793.0
SC32,2023/9/29,2340.0
SC32,2023/10/13,2388.0
SC32,2023/11/8,2864.0
SC32,2023/10/17,2530.0
SC32,2023/8/2,3498.0
SC32,2023/9/15,4577.0
SC32,2023/9/13,3725.0
SC32,2023/9/6,4225.0
SC32,2023/11/19,1536.0
SC32,2023/10/27,2518.0
SC32,2023/10/8,2421.0
SC32,2023/10/5,1719.0
SC32,2023/9/12,3860.0
SC32,2023/9/5,3978.0
SC32,2023/10/29,1917.0
SC32,2023/10/16,2615.0
SC32,2023/10/15,2271.0
SC32,2023/9/28,3212.0
SC32,2023/8/17,2782.0
SC32,2023/11/7,2955.0
SC32,2023/8/9,3138.0
SC32,2023/10/11,2393.0
SC32,2023/8/31,2522.0
SC32,2023/8/29,3247.0
SC32,2023/11/9,2832.0
SC32,2023/10/4,1662.0
SC32,2023/9/18,3722.0
SC32,2023/11/20,1846.0
SC32,2023/8/18,2829.0
SC32,2023/8/26,2872.0
