SC_ID,date,value
SC66,2023/11/4,724.0
SC66,2023/9/3,941.0
SC66,2023/8/3,822.0
SC66,2023/8/17,923.0
SC66,2023/8/16,970.0
SC66,2023/11/8,769.0
SC66,2023/10/4,822.0
SC66,2023/8/21,1238.0
SC66,2023/9/19,879.0
SC66,2023/10/7,788.0
SC66,2023/8/29,963.0
SC66,2023/10/23,625.0
SC66,2023/11/12,1258.0
SC66,2023/11/14,708.0
SC66,2023/9/21,896.0
SC66,2023/8/23,900.0
SC66,2023/10/19,631.0
SC66,2023/11/25,707.0
SC66,2023/8/31,975.0
SC66,2023/9/30,804.0
SC66,2023/9/26,961.0
SC66,2023/11/30,758.0
SC66,2023/10/21,619.0
SC66,2023/8/18,938.0
SC66,2023/10/13,643.0
SC66,2023/8/1,988.0
SC66,2023/10/5,706.0
SC66,2023/10/24,1093.0
SC66,2023/10/17,672.0
SC66,2023/11/26,678.0
SC66,2023/8/10,826.0
SC66,2023/10/18,670.0
SC66,2023/8/19,947.0
SC66,2023/9/29,772.0
SC66,2023/9/12,962.0
SC66,2023/10/20,620.0
SC66,2023/8/6,733.0
SC66,2023/8/8,759.0
SC66,2023/9/17,900.0
SC66,2023/8/25,864.0
SC66,2023/8/2,979.0
SC66,2023/11/3,751.0
SC66,2023/9/20,907.0
SC66,2023/11/5,686.0
SC66,2023/8/24,869.0
SC66,2023/8/5,737.0
SC66,2023/11/10,730.0
SC66,2023/8/26,874.0
SC66,2023/10/30,740.0
SC66,2023/10/3,794.0
SC66,2023/9/23,873.0
SC66,2023/8/13,762.0
SC66,2023/10/15,658.0
SC66,2023/11/13,812.0
SC66,2023/11/27,730.0
SC66,2023/8/9,1145.0
SC66,2023/10/12,688.0
SC66,2023/9/7,949.0
SC66,2023/10/2,761.0
SC66,2023/8/22,1121.0
SC66,2023/9/13,942.0
SC66,2023/9/14,986.0
SC66,2023/9/4,1009.0
SC66,2023/10/16,671.0
SC66,2023/9/2,1038.0
SC66,2023/9/5,955.0
SC66,2023/9/6,980.0
SC66,2023/11/24,686.0
SC66,2023/9/27,846.0
SC66,2023/10/9,704.0
SC66,2023/8/20,953.0
SC66,2023/9/10,957.0
SC66,2023/11/7,763.0
SC66,2023/8/4,789.0
SC66,2023/10/6,717.0
SC66,2023/11/28,709.0
SC66,2023/10/8,722.0
SC66,2023/8/27,941.0
SC66,2023/9/11,988.0
SC66,2023/10/27,714.0
SC66,2023/8/11,781.0
SC66,2023/11/15,709.0
SC66,2023/10/25,836.0
SC66,2023/9/18,950.0
SC66,2023/10/28,708.0
SC66,2023/10/29,703.0
SC66,2023/10/1,852.0
SC66,2023/10/11,711.0
SC66,2023/11/18,723.0
SC66,2023/11/9,784.0
SC66,2023/11/2,848.0
SC66,2023/11/17,710.0
SC66,2023/11/23,700.0
SC66,2023/11/6,735.0
SC66,2023/9/15,803.0
SC66,2023/9/22,834.0
SC66,2023/9/8,860.0
SC66,2023/9/28,743.0
SC66,2023/9/25,1035.0
SC66,2023/8/7,775.0
SC66,2023/8/28,1028.0
SC66,2023/11/29,760.0
SC66,2023/9/16,863.0
SC66,2023/10/10,686.0
SC66,2023/8/14,842.0
SC66,2023/11/20,729.0
SC66,2023/11/21,719.0
SC66,2023/11/22,682.0
SC66,2023/10/26,774.0
SC66,2023/8/15,881.0
SC66,2023/9/24,932.0
SC66,2023/10/31,644.0
SC66,2023/10/22,586.0
SC66,2023/10/14,668.0
SC66,2023/8/30,1008.0
SC66,2023/8/12,796.0
SC66,2023/11/19,713.0
SC66,2023/11/16,713.0
