SC_ID,date,value
SC25,2023/10/27,48425.0
SC25,2023/8/9,35112.0
SC25,2023/9/17,39770.0
SC25,2023/10/31,43099.0
SC25,2023/11/16,48922.0
SC25,2023/8/29,40332.0
SC25,2023/8/18,37118.0
SC25,2023/8/5,36873.0
SC25,2023/10/26,49451.0
SC25,2023/11/28,45758.0
SC25,2023/10/16,39624.0
SC25,2023/10/11,41118.0
SC25,2023/8/6,34342.0
SC25,2023/8/15,37679.0
SC25,2023/8/16,36937.0
SC25,2023/10/19,42760.0
SC25,2023/10/12,41261.0
SC25,2023/11/13,54172.0
SC25,2023/10/5,34846.0
SC25,2023/9/29,40354.0
SC25,2023/9/12,43383.0
SC25,2023/11/7,50717.0
SC25,2023/10/28,44735.0
SC25,2023/9/13,45108.0
SC25,2023/11/5,47651.0
SC25,2023/9/24,44643.0
SC25,2023/8/22,36146.0
SC25,2023/10/30,40392.0
SC25,2023/9/19,45437.0
SC25,2023/11/23,48049.0
SC25,2023/8/24,37827.0
SC25,2023/11/29,45638.0
SC25,2023/9/6,43597.0
SC25,2023/8/11,36021.0
SC25,2023/10/4,28705.0
SC25,2023/11/8,52404.0
SC25,2023/9/1,41531.0
SC25,2023/10/10,40626.0
SC25,2023/8/7,32858.0
SC25,2023/9/5,42342.0
SC25,2023/8/2,37993.0
SC25,2023/10/17,40986.0
SC25,2023/10/22,36865.0
SC25,2023/11/22,46387.0
SC25,2023/10/23,42089.0
SC25,2023/8/12,35196.0
SC25,2023/8/25,38254.0
SC25,2023/8/30,36016.0
SC25,2023/11/9,52035.0
SC25,2023/9/26,51937.0
SC25,2023/8/20,32471.0
SC25,2023/10/2,30116.0
SC25,2023/10/1,34195.0
SC25,2023/11/4,47537.0
SC25,2023/10/15,36919.0
SC25,2023/10/3,29034.0
SC25,2023/11/3,51930.0
SC25,2023/8/26,37059.0
SC25,2023/9/23,47129.0
SC25,2023/11/24,43751.0
SC25,2023/9/10,37697.0
SC25,2023/11/10,45969.0
SC25,2023/8/27,35893.0
SC25,2023/9/3,36850.0
SC25,2023/11/30,45795.0
SC25,2023/8/31,42177.0
SC25,2023/9/28,48277.0
SC25,2023/10/25,49083.0
SC25,2023/8/23,37274.0
SC25,2023/8/4,40148.0
SC25,2023/10/24,54992.0
SC25,2023/10/29,41309.0
SC25,2023/9/30,34247.0
SC25,2023/10/21,39013.0
SC25,2023/10/6,35736.0
SC25,2023/9/9,38158.0
SC25,2023/9/8,41701.0
SC25,2023/10/8,40530.0
SC25,2023/11/15,47991.0
SC25,2023/8/28,33666.0
SC25,2023/8/13,30555.0
SC25,2023/9/20,49246.0
SC25,2023/11/14,51992.0
SC25,2023/11/27,43155.0
SC25,2023/9/22,47963.0
SC25,2023/11/25,42517.0
SC25,2023/8/10,37007.0
SC25,2023/9/27,48810.0
SC25,2023/9/15,43379.0
SC25,2023/9/18,42831.0
SC25,2023/8/1,38119.0
SC25,2023/9/11,39157.0
SC25,2023/8/14,34205.0
SC25,2023/10/18,43255.0
SC25,2023/10/20,44917.0
SC25,2023/8/3,38455.0
SC25,2023/11/2,57261.0
SC25,2023/9/2,41542.0
SC25,2023/10/13,40143.0
SC25,2023/9/21,48315.0
SC25,2023/11/17,46805.0
SC25,2023/9/4,38625.0
SC25,2023/11/26,39951.0
SC25,2023/11/6,47774.0
SC25,2023/9/7,41395.0
SC25,2023/11/18,44735.0
SC25,2023/10/9,40650.0
SC25,2023/9/16,43946.0
SC25,2023/9/25,46761.0
SC25,2023/10/14,39074.0
SC25,2023/8/17,36917.0
SC25,2023/10/7,35433.0
SC25,2023/9/14,43405.0
SC25,2023/8/19,35774.0
SC25,2023/11/20,45621.0
SC25,2023/8/8,33517.0
SC25,2023/11/19,42092.0
SC25,2023/8/21,34122.0
SC25,2023/11/21,49837.0
