SC_ID,date,value
SC16,2023/8/22,1673.0
SC16,2023/11/29,2187.0
SC16,2023/9/17,2571.0
SC16,2023/10/14,2200.0
SC16,2023/8/13,1466.0
SC16,2023/10/20,3820.0
SC16,2023/11/25,2613.0
SC16,2023/10/13,2489.0
SC16,2023/11/7,3631.0
SC16,2023/9/2,3114.0
SC16,2023/10/10,1892.0
SC16,2023/9/1,3470.0
SC16,2023/8/31,1847.0
SC16,2023/8/23,1659.0
SC16,2023/10/26,2648.0
SC16,2023/8/19,1989.0
SC16,2023/10/27,4392.0
SC16,2023/10/1,1808.0
SC16,2023/11/10,3158.0
SC16,2023/8/2,1926.0
SC16,2023/8/9,1461.0
SC16,2023/9/7,3261.0
SC16,2023/9/15,3040.0
SC16,2023/8/24,2050.0
SC16,2023/8/26,2219.0
SC16,2023/10/4,1330.0
SC16,2023/9/29,2570.0
SC16,2023/8/25,2623.0
SC16,2023/11/17,2749.0
SC16,2023/8/17,1782.0
SC16,2023/11/5,3372.0
SC16,2023/10/6,1885.0
SC16,2023/10/22,1807.0
SC16,2023/8/20,1611.0
SC16,2023/11/15,2974.0
SC16,2023/10/28,3352.0
SC16,2023/11/21,1919.0
SC16,2023/11/30,2326.0
SC16,2023/8/15,1697.0
SC16,2023/10/31,3818.0
SC16,2023/10/11,2005.0
SC16,2023/10/18,1891.0
SC16,2023/10/29,2745.0
SC16,2023/9/28,3735.0
SC16,2023/11/18,2190.0
SC16,2023/8/29,1916.0
SC16,2023/8/8,1607.0
SC16,2023/11/19,1849.0
SC16,2023/9/21,3292.0
SC16,2023/10/19,2257.0
SC16,2023/11/23,1998.0
SC16,2023/10/25,3224.0
SC16,2023/10/12,2016.0
SC16,2023/10/9,1777.0
SC16,2023/9/13,2316.0
SC16,2023/10/16,1876.0
SC16,2023/11/26,2232.0
SC16,2023/8/3,1635.0
SC16,2023/10/7,2005.0
SC16,2023/9/9,3162.0
SC16,2023/8/30,1847.0
SC16,2023/11/6,2459.0
SC16,2023/11/24,2643.0
SC16,2023/11/4,4045.0
SC16,2023/9/10,2371.0
SC16,2023/9/6,2235.0
SC16,2023/10/15,2097.0
SC16,2023/9/18,2593.0
SC16,2023/8/18,2259.0
SC16,2023/9/26,3762.0
SC16,2023/9/11,2275.0
SC16,2023/8/1,2202.0
SC16,2023/9/19,2911.0
SC16,2023/8/21,1592.0
SC16,2023/11/8,3377.0
SC16,2023/9/4,2309.0
SC16,2023/10/5,1614.0
SC16,2023/10/24,5044.0
SC16,2023/9/24,3800.0
SC16,2023/10/2,1438.0
SC16,2023/8/14,1504.0
SC16,2023/9/27,3917.0
SC16,2023/10/23,3022.0
SC16,2023/8/10,1707.0
SC16,2023/11/9,2661.0
SC16,2023/9/16,3150.0
SC16,2023/11/20,1733.0
SC16,2023/9/20,3428.0
SC16,2023/10/30,2405.0
SC16,2023/9/25,3733.0
SC16,2023/9/14,2524.0
SC16,2023/10/3,1409.0
SC16,2023/8/28,1713.0
SC16,2023/8/6,1710.0
SC16,2023/10/8,2015.0
SC16,2023/8/27,1705.0
SC16,2023/9/3,2312.0
SC16,2023/9/12,2443.0
SC16,2023/9/23,4096.0
SC16,2023/8/12,1900.0
SC16,2023/11/3,3859.0
SC16,2023/8/5,2198.0
SC16,2023/10/21,2399.0
SC16,2023/8/16,1695.0
SC16,2023/11/27,2242.0
SC16,2023/8/11,2070.0
SC16,2023/9/22,3431.0
SC16,2023/8/4,2423.0
SC16,2023/9/30,1846.0
SC16,2023/8/7,1615.0
SC16,2023/11/28,2159.0
SC16,2023/11/16,2679.0
SC16,2023/9/5,2196.0
SC16,2023/11/22,1906.0
SC16,2023/9/8,3170.0
SC16,2023/10/17,2464.0
