SC_ID,date,value
SC9,2023/10/5,22050.0
SC9,2023/8/13,21494.0
SC9,2023/10/22,23046.0
SC9,2023/10/9,24831.0
SC9,2023/8/25,25128.0
SC9,2023/10/3,21998.0
SC9,2023/10/30,26061.0
SC9,2023/11/30,27331.0
SC9,2023/8/21,23873.0
SC9,2023/11/6,31267.0
SC9,2023/11/16,30952.0
SC9,2023/10/23,24762.0
SC9,2023/8/1,22661.0
SC9,2023/9/24,31506.0
SC9,2023/11/20,25850.0
SC9,2023/8/28,25117.0
SC9,2023/11/9,33780.0
SC9,2023/10/11,24550.0
SC9,2023/9/6,27234.0
SC9,2023/10/25,33773.0
SC9,2023/11/17,28056.0
SC9,2023/8/12,22860.0
SC9,2023/11/29,27254.0
SC9,2023/8/15,22928.0
SC9,2023/10/20,26272.0
SC9,2023/8/11,22876.0
SC9,2023/9/25,32613.0
SC9,2023/9/17,27136.0
SC9,2023/8/17,24454.0
SC9,2023/10/10,23608.0
SC9,2023/11/10,34896.0
SC9,2023/10/13,24113.0
SC9,2023/8/18,24565.0
SC9,2023/9/30,28463.0
SC9,2023/11/3,36113.0
SC9,2023/9/21,30611.0
SC9,2023/11/28,26305.0
SC9,2023/8/10,22401.0
SC9,2023/11/5,31450.0
SC9,2023/9/16,26674.0
SC9,2023/11/22,26973.0
SC9,2023/8/23,24792.0
SC9,2023/10/14,23362.0
SC9,2023/10/29,27872.0
SC9,2023/10/16,23119.0
SC9,2023/11/19,26115.0
SC9,2023/11/24,26816.0
SC9,2023/8/20,24379.0
SC9,2023/9/5,26663.0
SC9,2023/10/19,25047.0
SC9,2023/8/30,26899.0
SC9,2023/10/8,23842.0
SC9,2023/9/18,26538.0
SC9,2023/8/27,25032.0
SC9,2023/9/3,26530.0
SC9,2023/10/1,26052.0
SC9,2023/9/13,26303.0
SC9,2023/9/28,32419.0
SC9,2023/9/1,28901.0
SC9,2023/8/31,27900.0
SC9,2023/9/7,30018.0
SC9,2023/10/26,31417.0
SC9,2023/9/8,28026.0
SC9,2023/8/4,23468.0
SC9,2023/9/12,25190.0
SC9,2023/8/8,20373.0
SC9,2023/8/29,26296.0
SC9,2023/10/2,22658.0
SC9,2023/8/19,24661.0
SC9,2023/8/22,24929.0
SC9,2023/8/9,21955.0
SC9,2023/11/14,32350.0
SC9,2023/11/27,25170.0
SC9,2023/9/10,25849.0
SC9,2023/9/27,35476.0
SC9,2023/9/20,29824.0
SC9,2023/10/21,25961.0
SC9,2023/10/6,21146.0
SC9,2023/11/15,28380.0
SC9,2023/8/7,20769.0
SC9,2023/9/4,24795.0
SC9,2023/8/6,21237.0
SC9,2023/10/31,31161.0
SC9,2023/10/28,29346.0
SC9,2023/10/12,23907.0
SC9,2023/11/4,33688.0
SC9,2023/11/18,28137.0
SC9,2023/8/5,23455.0
SC9,2023/9/11,24865.0
SC9,2023/9/23,31875.0
SC9,2023/8/2,23978.0
SC9,2023/9/19,28322.0
SC9,2023/9/14,28898.0
SC9,2023/11/7,31477.0
SC9,2023/8/3,21736.0
SC9,2023/9/15,27571.0
SC9,2023/10/7,23873.0
SC9,2023/11/26,25921.0
SC9,2023/9/2,28156.0
SC9,2023/8/14,19898.0
SC9,2023/11/23,27087.0
SC9,2023/10/27,31237.0
SC9,2023/9/26,35047.0
SC9,2023/8/16,22871.0
SC9,2023/11/25,26875.0
SC9,2023/8/24,25156.0
SC9,2023/9/9,27703.0
SC9,2023/11/21,26610.0
SC9,2023/9/22,31588.0
SC9,2023/10/18,24738.0
SC9,2023/9/29,25217.0
SC9,2023/8/26,24891.0
SC9,2023/11/8,33980.0
SC9,2023/10/17,23892.0
SC9,2023/10/4,20196.0
SC9,2023/10/15,23050.0
