分拣中心,日期,货量
SC31,2023/11/18,11352.0
SC31,2023/11/28,11174.0
SC31,2023/8/4,8910.0
SC31,2023/8/11,8468.0
SC31,2023/8/14,8358.0
SC31,2023/8/7,8124.0
SC31,2023/8/8,8266.0
SC31,2023/9/22,12632.0
SC31,2023/9/7,11846.0
SC31,2023/11/16,12961.0
SC31,2023/10/9,9966.0
SC31,2023/8/27,9856.0
SC31,2023/10/18,10313.0
SC31,2023/8/2,9002.0
SC31,2023/9/12,10296.0
SC31,2023/9/5,10958.0
SC31,2023/10/25,15040.0
SC31,2023/10/21,10390.0
SC31,2023/11/29,11140.0
SC31,2023/10/14,9731.0
SC31,2023/9/26,13262.0
SC31,2023/11/27,11032.0
SC31,2023/8/26,9031.0
SC31,2023/11/6,12802.0
SC31,2023/11/7,13261.0
SC31,2023/10/17,10360.0
SC31,2023/8/28,9889.0
SC31,2023/10/26,12798.0
SC31,2023/8/22,9334.0
SC31,2023/9/10,10548.0
SC31,2023/9/18,10437.0
SC31,2023/8/24,9683.0
SC31,2023/9/21,12000.0
SC31,2023/10/30,11121.0
SC31,2023/10/13,9853.0
SC31,2023/8/25,10288.0
SC31,2023/9/6,11105.0
SC31,2023/9/3,10076.0
SC31,2023/11/25,11062.0
SC31,2023/9/30,11053.0
SC31,2023/9/16,11360.0
SC31,2023/8/18,8967.0
SC31,2023/10/7,10603.0
SC31,2023/11/14,14380.0
SC31,2023/10/2,9356.0
SC31,2023/8/9,8491.0
SC31,2023/10/24,15136.0
SC31,2023/10/16,9762.0
SC31,2023/11/21,11386.0
SC31,2023/11/4,14197.0
SC31,2023/8/5,8125.0
SC31,2023/11/20,10652.0
SC31,2023/10/6,9354.0
SC31,2023/10/31,11185.0
SC31,2023/9/20,11456.0
SC31,2023/10/20,11452.0
SC31,2023/11/17,11380.0
SC31,2023/8/31,11422.0
SC31,2023/10/10,10133.0
SC31,2023/10/27,12874.0
SC31,2023/8/10,8523.0
SC31,2023/11/5,12811.0
SC31,2023/10/5,9464.0
SC31,2023/9/13,10631.0
SC31,2023/11/26,10627.0
SC31,2023/10/19,10302.0
SC31,2023/8/29,10775.0
SC31,2023/8/6,8212.0
SC31,2023/11/24,11321.0
SC31,2023/9/2,11932.0
SC31,2023/9/1,10712.0
SC31,2023/8/16,9390.0
SC31,2023/9/29,9493.0
SC31,2023/11/22,11252.0
SC31,2023/8/12,8610.0
SC31,2023/9/4,10120.0
SC31,2023/11/15,12253.0
SC31,2023/11/30,11619.0
SC31,2023/8/19,9054.0
SC31,2023/8/20,9161.0
SC31,2023/10/23,9675.0
SC31,2023/9/24,12376.0
SC31,2023/10/3,8873.0
SC31,2023/9/25,12608.0
SC31,2023/10/12,9927.0
SC31,2023/9/17,10713.0
SC31,2023/8/13,7764.0
SC31,2023/10/4,8925.0
SC31,2023/8/3,8613.0
SC31,2023/9/23,12218.0
SC31,2023/10/8,10188.0
SC31,2023/11/19,10794.0
SC31,2023/11/3,15032.0
SC31,2023/9/28,12267.0
SC31,2023/11/10,12627.0
SC31,2023/8/21,10181.0
SC31,2023/10/15,10078.0
SC31,2023/9/27,12743.0
SC31,2023/11/9,13827.0
SC31,2023/9/8,11626.0
SC31,2023/10/29,11959.0
SC31,2023/8/30,10508.0
SC31,2023/10/1,9665.0
SC31,2023/9/15,10977.0
SC31,2023/11/8,13525.0
SC31,2023/10/28,11852.0
SC31,2023/9/9,11272.0
SC31,2023/11/23,11889.0
SC31,2023/8/23,9861.0
SC31,2023/8/15,9510.0
SC31,2023/10/22,10129.0
SC31,2023/9/14,11065.0
SC31,2023/9/19,11194.0
SC31,2023/8/17,9217.0
SC31,2023/9/11,10381.0
SC31,2023/10/11,10332.0
SC31,2023/8/1,9189.0
