分拣中心,日期,货量
SC46,2023/9/27,2423.0
SC46,2023/9/11,1852.0
SC46,2023/9/3,2331.0
SC46,2023/8/5,2120.0
SC46,2023/10/13,1764.0
SC46,2023/8/9,2127.0
SC46,2023/8/21,1875.0
SC46,2023/10/9,1640.0
SC46,2023/8/11,2068.0
SC46,2023/11/24,2496.0
SC46,2023/9/10,1713.0
SC46,2023/9/25,2624.0
SC46,2023/11/6,1981.0
SC46,2023/10/16,1553.0
SC46,2023/9/13,2120.0
SC46,2023/11/14,2024.0
SC46,2023/10/23,1251.0
SC46,2023/8/7,1778.0
SC46,2023/9/12,2045.0
SC46,2023/11/15,2555.0
SC46,2023/9/15,2135.0
SC46,2023/9/16,1900.0
SC46,2023/9/23,2533.0
SC46,2023/10/29,1511.0
SC46,2023/8/15,1798.0
SC46,2023/10/22,1191.0
SC46,2023/8/4,1738.0
SC46,2023/10/31,2021.0
SC46,2023/9/9,1993.0
SC46,2023/11/1,3237.0
SC46,2023/11/30,3098.0
SC46,2023/11/26,1852.0
SC46,2023/9/4,2620.0
SC46,2023/9/28,1300.0
SC46,2023/11/23,2844.0
SC46,2023/10/7,1131.0
SC46,2023/11/21,2223.0
SC46,2023/10/20,1911.0
SC46,2023/10/26,1649.0
SC46,2023/9/26,2942.0
SC46,2023/11/28,2770.0
SC46,2023/10/15,1643.0
SC46,2023/11/7,1895.0
SC46,2023/8/1,2163.0
SC46,2023/8/24,2881.0
SC46,2023/9/6,2347.0
SC46,2023/11/2,2239.0
SC46,2023/11/20,1756.0
SC46,2023/9/1,3265.0
SC46,2023/9/19,2173.0
SC46,2023/10/11,1809.0
SC46,2023/11/3,2213.0
SC46,2023/8/17,1803.0
SC46,2023/10/18,1672.0
SC46,2023/8/16,1894.0
SC46,2023/10/6,825.0
SC46,2023/9/22,2559.0
SC46,2023/9/18,1912.0
SC46,2023/11/18,2479.0
SC46,2023/10/10,1754.0
SC46,2023/8/23,3163.0
SC46,2023/10/17,1682.0
SC46,2023/9/7,2259.0
SC46,2023/9/8,2016.0
SC46,2023/10/27,1568.0
SC46,2023/11/11,3039.0
SC46,2023/11/19,2372.0
SC46,2023/9/5,2354.0
SC46,2023/11/22,2451.0
SC46,2023/8/13,1984.0
SC46,2023/11/9,2559.0
SC46,2023/11/25,2751.0
SC46,2023/10/24,1715.0
SC46,2023/8/18,2242.0
SC46,2023/10/28,1421.0
SC46,2023/11/8,2220.0
SC46,2023/9/20,2122.0
SC46,2023/8/20,1926.0
SC46,2023/8/12,1908.0
SC46,2023/10/19,1850.0
SC46,2023/11/12,3008.0
SC46,2023/8/19,2396.0
SC46,2023/11/13,1975.0
SC46,2023/11/16,2872.0
SC46,2023/8/3,1668.0
SC46,2023/8/6,1760.0
SC46,2023/9/2,2574.0
SC46,2023/10/5,679.0
SC46,2023/8/14,1910.0
SC46,2023/8/8,2013.0
SC46,2023/10/14,1639.0
SC46,2023/10/30,1520.0
SC46,2023/10/12,1674.0
SC46,2023/10/21,1495.0
SC46,2023/11/4,2073.0
SC46,2023/9/24,2467.0
SC46,2023/11/10,2868.0
SC46,2023/8/22,2025.0
SC46,2023/9/17,1796.0
SC46,2023/10/25,1726.0
SC46,2023/8/10,1908.0
SC46,2023/10/8,1378.0
SC46,2023/9/14,2214.0
SC46,2023/9/21,2353.0
SC46,2023/11/27,2580.0
SC46,2023/11/5,1971.0
SC46,2023/8/2,1774.0
SC46,2023/11/17,2696.0
