分拣中心,日期,货量
SC39,2023/8/12,2332.0
SC39,2023/10/25,3293.0
SC39,2023/9/19,2786.0
SC39,2023/9/6,2918.0
SC39,2023/9/29,2710.0
SC39,2023/8/2,2647.0
SC39,2023/9/7,3246.0
SC39,2023/8/20,2330.0
SC39,2023/10/26,3046.0
SC39,2023/10/10,2594.0
SC39,2023/9/24,2675.0
SC39,2023/8/25,2586.0
SC39,2023/8/16,2448.0
SC39,2023/8/27,2487.0
SC39,2023/9/28,2860.0
SC39,2023/10/4,2349.0
SC39,2023/9/2,2766.0
SC39,2023/11/26,2077.0
SC39,2023/11/24,2225.0
SC39,2023/8/13,2217.0
SC39,2023/10/19,2509.0
SC39,2023/8/24,2686.0
SC39,2023/9/26,2917.0
SC39,2023/10/6,2534.0
SC39,2023/11/5,2960.0
SC39,2023/11/8,3259.0
SC39,2023/11/6,3029.0
SC39,2023/9/12,2691.0
SC39,2023/8/17,2418.0
SC39,2023/8/29,2558.0
SC39,2023/9/13,2792.0
SC39,2023/9/30,2716.0
SC39,2023/9/3,2568.0
SC39,2023/10/15,2158.0
SC39,2023/10/1,2513.0
SC39,2023/8/21,2487.0
SC39,2023/8/5,2370.0
SC39,2023/8/18,2468.0
SC39,2023/11/20,2118.0
SC39,2023/8/15,2475.0
SC39,2023/9/25,2983.0
SC39,2023/11/25,2040.0
SC39,2023/11/3,3292.0
SC39,2023/11/21,2260.0
SC39,2023/10/9,2626.0
SC39,2023/11/7,3172.0
SC39,2023/10/7,2648.0
SC39,2023/8/3,2473.0
SC39,2023/9/11,2685.0
SC39,2023/10/27,3149.0
SC39,2023/9/23,2612.0
SC39,2023/8/6,2309.0
SC39,2023/8/14,2485.0
SC39,2023/10/18,2299.0
SC39,2023/8/11,2502.0
SC39,2023/9/20,2796.0
SC39,2023/11/15,2247.0
SC39,2023/10/16,2261.0
SC39,2023/11/18,2067.0
SC39,2023/9/15,2604.0
SC39,2023/10/8,2616.0
SC39,2023/8/31,2365.0
SC39,2023/10/17,2256.0
SC39,2023/10/29,2672.0
SC39,2023/10/12,2402.0
SC39,2023/11/17,1980.0
SC39,2023/10/28,2942.0
SC39,2023/9/21,2704.0
SC39,2023/11/9,2998.0
SC39,2023/11/28,2207.0
SC39,2023/8/22,2279.0
SC39,2023/9/9,2817.0
SC39,2023/8/19,2403.0
SC39,2023/8/28,2586.0
SC39,2023/9/27,2897.0
SC39,2023/11/14,2145.0
SC39,2023/10/20,2698.0
SC39,2023/11/13,2524.0
SC39,2023/11/27,2243.0
SC39,2023/9/10,2327.0
SC39,2023/9/14,2684.0
SC39,2023/10/21,2373.0
SC39,2023/8/7,2410.0
SC39,2023/11/16,2182.0
SC39,2023/8/8,2573.0
SC39,2023/8/4,2421.0
SC39,2023/10/13,2388.0
SC39,2023/11/29,2310.0
SC39,2023/9/8,2899.0
SC39,2023/8/30,2572.0
SC39,2023/10/5,2561.0
SC39,2023/9/18,2657.0
SC39,2023/9/17,2576.0
SC39,2023/8/1,2574.0
SC39,2023/9/4,2575.0
SC39,2023/11/4,3129.0
SC39,2023/10/2,2469.0
SC39,2023/11/30,2410.0
SC39,2023/10/22,2091.0
SC39,2023/9/16,2557.0
SC39,2023/9/5,2648.0
SC39,2023/10/11,2531.0
SC39,2023/8/10,2507.0
SC39,2023/10/14,2062.0
SC39,2023/10/23,3297.0
SC39,2023/8/9,2611.0
SC39,2023/10/3,2416.0
SC39,2023/8/23,2554.0
SC39,2023/11/22,2183.0
SC39,2023/11/19,1873.0
SC39,2023/9/1,3385.0
SC39,2023/10/30,2704.0
SC39,2023/11/23,2123.0
SC39,2023/9/22,2704.0
SC39,2023/8/26,2533.0
