SC_ID,date,value
SC38,2023/11/22,3621.0
SC38,2023/9/15,4015.0
SC38,2023/8/19,3582.0
SC38,2023/11/24,3552.0
SC38,2023/9/14,4049.0
SC38,2023/10/29,4443.0
SC38,2023/10/17,3835.0
SC38,2023/9/10,3559.0
SC38,2023/9/5,3970.0
SC38,2023/9/27,4189.0
SC38,2023/8/8,3585.0
SC38,2023/8/28,3842.0
SC38,2023/8/3,3461.0
SC38,2023/8/6,3274.0
SC38,2023/10/8,4047.0
SC38,2023/9/4,4162.0
SC38,2023/8/23,3733.0
SC38,2023/8/11,3515.0
SC38,2023/8/1,3696.0
SC38,2023/11/16,3579.0
SC38,2023/9/7,4806.0
SC38,2023/9/17,3830.0
SC38,2023/8/21,3690.0
SC38,2023/9/28,3738.0
SC38,2023/11/25,3566.0
SC38,2023/9/23,4028.0
SC38,2023/10/22,3542.0
SC38,2023/10/12,3786.0
SC38,2023/8/10,3593.0
SC38,2023/9/19,4261.0
SC38,2023/11/20,3783.0
SC38,2023/8/14,3617.0
SC38,2023/8/27,3663.0
SC38,2023/9/25,4265.0
SC38,2023/10/18,3730.0
SC38,2023/8/29,3836.0
SC38,2023/9/22,4258.0
SC38,2023/8/22,3544.0
SC38,2023/8/24,3806.0
SC38,2023/10/16,3886.0
SC38,2023/9/24,4242.0
SC38,2023/10/9,3441.0
SC38,2023/11/26,3469.0
SC38,2023/9/26,4416.0
SC38,2023/9/12,3904.0
SC38,2023/10/11,3887.0
SC38,2023/8/9,3726.0
SC38,2023/11/19,3469.0
SC38,2023/9/30,3283.0
SC38,2023/10/1,3187.0
SC38,2023/10/14,3582.0
SC38,2023/8/16,3620.0
SC38,2023/10/27,5308.0
SC38,2023/10/6,3752.0
SC38,2023/10/2,3091.0
SC38,2023/8/25,3810.0
SC38,2023/10/4,3358.0
SC38,2023/8/12,3307.0
SC38,2023/11/5,4989.0
SC38,2023/11/13,4196.0
SC38,2023/10/5,3412.0
SC38,2023/10/19,4109.0
SC38,2023/11/21,3880.0
SC38,2023/11/27,3804.0
SC38,2023/10/10,4312.0
SC38,2023/10/7,4206.0
SC38,2023/9/2,4288.0
SC38,2023/8/2,3708.0
SC38,2023/10/3,3183.0
SC38,2023/9/11,3863.0
SC38,2023/10/13,3651.0
SC38,2023/8/15,3687.0
SC38,2023/11/29,3889.0
SC38,2023/10/26,5005.0
SC38,2023/9/21,4460.0
SC38,2023/9/3,3817.0
SC38,2023/9/18,4047.0
SC38,2023/10/23,5055.0
SC38,2023/11/9,4768.0
SC38,2023/11/30,3893.0
SC38,2023/9/8,4337.0
SC38,2023/9/16,4189.0
SC38,2023/10/30,4634.0
SC38,2023/8/20,3360.0
SC38,2023/9/6,4337.0
SC38,2023/8/18,3657.0
SC38,2023/8/7,3429.0
SC38,2023/8/5,3325.0
SC38,2023/9/1,4828.0
SC38,2023/10/15,3416.0
SC38,2023/9/20,4459.0
SC38,2023/8/13,3177.0
SC38,2023/11/18,3380.0
SC38,2023/9/13,3979.0
SC38,2023/8/4,3378.0
SC38,2023/8/17,3680.0
SC38,2023/11/6,5139.0
SC38,2023/9/29,3497.0
SC38,2023/11/23,3659.0
SC38,2023/10/20,4256.0
SC38,2023/9/9,4286.0
SC38,2023/10/21,3733.0
SC38,2023/11/14,3416.0
SC38,2023/8/30,3789.0
SC38,2023/11/28,3875.0
SC38,2023/11/17,3408.0
SC38,2023/8/31,3692.0
SC38,2023/8/26,3633.0
SC38,2023/11/15,3394.0
SC38,2023/10/28,5025.0
