SC_ID,date,value
SC24,2023/8/24,5893.0
SC24,2023/8/18,6821.0
SC24,2023/9/4,6858.0
SC24,2023/9/10,6455.0
SC24,2023/11/6,6846.0
SC24,2023/11/10,6156.0
SC24,2023/10/29,5645.0
SC24,2023/11/27,4897.0
SC24,2023/9/2,6340.0
SC24,2023/9/30,5361.0
SC24,2023/10/22,4635.0
SC24,2023/8/13,5488.0
SC24,2023/8/12,5673.0
SC24,2023/8/2,6013.0
SC24,2023/8/31,5835.0
SC24,2023/10/17,5573.0
SC24,2023/8/8,5984.0
SC24,2023/8/21,7923.0
SC24,2023/9/27,6727.0
SC24,2023/9/18,6834.0
SC24,2023/8/19,6929.0
SC24,2023/9/3,6390.0
SC24,2023/9/9,7218.0
SC24,2023/10/31,5675.0
SC24,2023/8/7,5709.0
SC24,2023/9/15,6723.0
SC24,2023/11/9,6510.0
SC24,2023/11/29,5032.0
SC24,2023/10/4,5145.0
SC24,2023/11/20,5624.0
SC24,2023/8/10,6217.0
SC24,2023/11/24,4779.0
SC24,2023/11/8,6824.0
SC24,2023/8/1,6428.0
SC24,2023/10/23,5034.0
SC24,2023/9/23,6890.0
SC24,2023/10/15,5213.0
SC24,2023/11/28,4912.0
SC24,2023/9/6,6687.0
SC24,2023/10/3,4961.0
SC24,2023/9/7,7218.0
SC24,2023/8/22,6814.0
SC24,2023/10/27,6680.0
SC24,2023/11/19,5008.0
SC24,2023/9/28,5682.0
SC24,2023/11/4,6532.0
SC24,2023/8/20,7203.0
SC24,2023/9/17,6405.0
SC24,2023/10/20,5329.0
SC24,2023/11/3,6748.0
SC24,2023/8/6,5846.0
SC24,2023/9/11,6628.0
SC24,2023/11/17,5562.0
SC24,2023/11/26,4470.0
SC24,2023/8/28,5970.0
SC24,2023/9/16,6371.0
SC24,2023/10/2,4676.0
SC24,2023/8/27,5509.0
SC24,2023/8/3,6208.0
SC24,2023/9/1,6445.0
SC24,2023/9/8,6658.0
SC24,2023/11/21,5317.0
SC24,2023/10/1,4939.0
SC24,2023/10/6,5429.0
SC24,2023/8/5,5743.0
SC24,2023/8/9,6605.0
SC24,2023/8/4,5827.0
SC24,2023/9/24,6824.0
SC24,2023/9/14,7005.0
SC24,2023/10/28,5898.0
SC24,2023/9/25,7119.0
SC24,2023/8/11,5889.0
SC24,2023/10/8,5671.0
SC24,2023/8/29,5908.0
SC24,2023/11/7,6876.0
SC24,2023/10/10,5430.0
SC24,2023/10/12,5684.0
SC24,2023/11/16,5705.0
SC24,2023/11/5,6112.0
SC24,2023/10/18,5833.0
SC24,2023/10/14,5450.0
SC24,2023/10/11,5685.0
SC24,2023/10/25,7362.0
SC24,2023/10/21,5159.0
SC24,2023/11/14,5982.0
SC24,2023/10/26,6595.0
SC24,2023/8/30,5889.0
SC24,2023/10/19,5259.0
SC24,2023/10/9,5497.0
SC24,2023/9/12,6571.0
SC24,2023/9/19,6976.0
SC24,2023/11/25,4582.0
SC24,2023/9/20,7337.0
SC24,2023/8/15,6230.0
SC24,2023/11/2,8233.0
SC24,2023/11/30,5354.0
SC24,2023/10/7,6055.0
SC24,2023/10/30,5950.0
SC24,2023/8/14,6086.0
SC24,2023/11/18,5223.0
SC24,2023/8/23,6091.0
SC24,2023/8/26,5603.0
SC24,2023/9/29,5408.0
SC24,2023/9/26,7928.0
SC24,2023/11/22,5169.0
SC24,2023/9/5,6736.0
SC24,2023/11/15,5759.0
SC24,2023/9/22,6895.0
SC24,2023/11/13,7191.0
SC24,2023/10/13,5473.0
SC24,2023/8/16,6372.0
SC24,2023/8/17,6593.0
SC24,2023/9/21,7602.0
SC24,2023/8/25,5763.0
SC24,2023/10/16,5709.0
SC24,2023/10/5,5303.0
SC24,2023/11/23,5231.0
SC24,2023/9/13,6388.0
