分拣中心,日期,货量
SC15,2023/8/4,4364.0
SC15,2023/8/26,4231.0
SC15,2023/8/10,3884.0
SC15,2023/8/3,3259.0
SC15,2023/9/21,4481.0
SC15,2023/11/15,3786.0
SC15,2023/8/14,3374.0
SC15,2023/11/4,4748.0
SC15,2023/10/10,4483.0
SC15,2023/8/25,4467.0
SC15,2023/10/5,2866.0
SC15,2023/10/28,5191.0
SC15,2023/9/2,3784.0
SC15,2023/11/7,4778.0
SC15,2023/9/17,3918.0
SC15,2023/10/17,3749.0
SC15,2023/11/2,4425.0
SC15,2023/10/6,3280.0
SC15,2023/8/17,4535.0
SC15,2023/9/28,4424.0
SC15,2023/9/25,3868.0
SC15,2023/8/15,3962.0
SC15,2023/9/22,4394.0
SC15,2023/10/29,4824.0
SC15,2023/9/15,3960.0
SC15,2023/9/23,3441.0
SC15,2023/11/23,4198.0
SC15,2023/11/16,3886.0
SC15,2023/10/20,4370.0
SC15,2023/10/15,4332.0
SC15,2023/9/14,3830.0
SC15,2023/8/6,3114.0
SC15,2023/11/17,5205.0
SC15,2023/8/1,3037.0
SC15,2023/10/16,3789.0
SC15,2023/8/31,4382.0
SC15,2023/9/19,3120.0
SC15,2023/9/30,3217.0
SC15,2023/9/10,3647.0
SC15,2023/10/24,4795.0
SC15,2023/11/29,5341.0
SC15,2023/11/13,3822.0
SC15,2023/11/25,4200.0
SC15,2023/8/2,3240.0
SC15,2023/9/29,3883.0
SC15,2023/11/18,4413.0
SC15,2023/11/20,3345.0
SC15,2023/10/12,4247.0
SC15,2023/11/27,3696.0
SC15,2023/9/7,3758.0
SC15,2023/9/5,3395.0
SC15,2023/10/19,4269.0
SC15,2023/9/11,3543.0
SC15,2023/11/24,4174.0
SC15,2023/11/30,5464.0
SC15,2023/11/11,4521.0
SC15,2023/8/13,3566.0
SC15,2023/8/27,4406.0
SC15,2023/11/9,4532.0
SC15,2023/8/16,3954.0
SC15,2023/11/3,5392.0
SC15,2023/10/13,4612.0
SC15,2023/10/23,3679.0
SC15,2023/11/19,3818.0
SC15,2023/10/27,5485.0
SC15,2023/11/26,3682.0
SC15,2023/8/30,4373.0
SC15,2023/9/20,4566.0
SC15,2023/8/9,3536.0
SC15,2023/9/12,4271.0
SC15,2023/10/21,4014.0
SC15,2023/10/7,3074.0
SC15,2023/10/22,3865.0
SC15,2023/8/28,3799.0
SC15,2023/10/30,4303.0
SC15,2023/9/1,4533.0
SC15,2023/9/16,4234.0
SC15,2023/9/13,4266.0
SC15,2023/11/14,4500.0
SC15,2023/8/11,4137.0
SC15,2023/9/27,5063.0
SC15,2023/9/18,3471.0
SC15,2023/8/12,3679.0
SC15,2023/10/18,4173.0
SC15,2023/9/4,3558.0
SC15,2023/11/21,4086.0
SC15,2023/8/5,3376.0
SC15,2023/8/18,4295.0
SC15,2023/11/22,4805.0
SC15,2023/11/10,5125.0
SC15,2023/8/19,4460.0
SC15,2023/10/11,4341.0
SC15,2023/10/9,3977.0
SC15,2023/10/14,4145.0
SC15,2023/9/8,4519.0
SC15,2023/9/26,5163.0
SC15,2023/8/20,3705.0
SC15,2023/10/31,4808.0
SC15,2023/8/29,4536.0
SC15,2023/8/22,4264.0
SC15,2023/11/28,3443.0
SC15,2023/9/6,3787.0
SC15,2023/11/6,3899.0
SC15,2023/9/9,4547.0
SC15,2023/9/24,3287.0
SC15,2023/10/25,5463.0
SC15,2023/8/24,4501.0
SC15,2023/10/26,5131.0
SC15,2023/9/3,4046.0
SC15,2023/8/7,3306.0
SC15,2023/8/8,3203.0
SC15,2023/11/8,4243.0
SC15,2023/8/23,4595.0
SC15,2023/8/21,3925.0
SC15,2023/10/3,2619.0
SC15,2023/10/1,2587.0
SC15,2023/11/5,4522.0
SC15,2023/10/8,4266.0
