分拣中心,日期,货量
SC58,2023/9/4,830.0
SC58,2023/8/23,672.0
SC58,2023/8/21,740.0
SC58,2023/10/21,772.0
SC58,2023/8/25,634.0
SC58,2023/8/1,1316.0
SC58,2023/11/28,804.0
SC58,2023/10/4,717.0
SC58,2023/9/17,826.0
SC58,2023/8/14,734.0
SC58,2023/8/5,737.0
SC58,2023/11/7,830.0
SC58,2023/10/25,722.0
SC58,2023/8/2,825.0
SC58,2023/9/28,1123.0
SC58,2023/11/17,603.0
SC58,2023/9/18,1240.0
SC58,2023/11/12,817.0
SC58,2023/10/28,685.0
SC58,2023/9/6,983.0
SC58,2023/8/3,817.0
SC58,2023/8/30,776.0
SC58,2023/10/19,783.0
SC58,2023/11/15,745.0
SC58,2023/11/4,813.0
SC58,2023/11/29,799.0
SC58,2023/11/19,820.0
SC58,2023/11/30,825.0
SC58,2023/11/14,923.0
SC58,2023/9/3,706.0
SC58,2023/8/19,610.0
SC58,2023/10/23,792.0
SC58,2023/10/24,1238.0
SC58,2023/8/6,590.0
SC58,2023/10/27,1100.0
SC58,2023/11/13,858.0
SC58,2023/11/6,932.0
SC58,2023/10/14,633.0
SC58,2023/10/5,698.0
SC58,2023/8/8,796.0
SC58,2023/9/19,1301.0
SC58,2023/10/6,743.0
SC58,2023/11/24,794.0
SC58,2023/9/29,734.0
SC58,2023/11/18,567.0
SC58,2023/11/25,663.0
SC58,2023/8/24,683.0
SC58,2023/11/8,901.0
SC58,2023/10/18,793.0
SC58,2023/8/18,696.0
SC58,2023/9/26,1049.0
SC58,2023/10/26,941.0
SC58,2023/10/29,700.0
SC58,2023/8/4,806.0
SC58,2023/9/13,1033.0
SC58,2023/11/27,863.0
SC58,2023/11/9,1034.0
SC58,2023/9/15,1099.0
SC58,2023/9/2,727.0
SC58,2023/9/20,1208.0
SC58,2023/9/11,1195.0
SC58,2023/8/7,698.0
SC58,2023/11/21,931.0
SC58,2023/9/9,785.0
SC58,2023/10/30,926.0
SC58,2023/8/15,898.0
SC58,2023/9/14,1023.0
SC58,2023/10/12,868.0
SC58,2023/11/10,1180.0
SC58,2023/8/9,726.0
SC58,2023/9/30,754.0
SC58,2023/9/10,765.0
SC58,2023/10/3,654.0
SC58,2023/8/17,745.0
SC58,2023/9/12,1204.0
SC58,2023/8/10,692.0
SC58,2023/10/31,915.0
SC58,2023/8/13,609.0
SC58,2023/8/26,637.0
SC58,2023/11/26,687.0
SC58,2023/10/20,1028.0
SC58,2023/9/8,979.0
SC58,2023/9/7,988.0
SC58,2023/11/22,815.0
SC58,2023/8/31,799.0
SC58,2023/9/24,788.0
SC58,2023/10/1,882.0
SC58,2023/9/5,840.0
SC58,2023/8/11,686.0
SC58,2023/9/22,1287.0
SC58,2023/10/9,800.0
SC58,2023/8/22,820.0
SC58,2023/11/20,912.0
SC58,2023/8/12,523.0
SC58,2023/10/16,790.0
SC58,2023/10/11,835.0
SC58,2023/9/27,1182.0
SC58,2023/10/2,834.0
SC58,2023/10/13,722.0
SC58,2023/9/23,979.0
SC58,2023/10/15,562.0
SC58,2023/10/22,628.0
SC58,2023/8/29,801.0
SC58,2023/10/8,830.0
SC58,2023/11/23,828.0
SC58,2023/8/27,658.0
SC58,2023/10/7,971.0
SC58,2023/10/10,710.0
SC58,2023/9/1,964.0
SC58,2023/8/20,598.0
SC58,2023/8/16,794.0
SC58,2023/11/3,976.0
SC58,2023/11/16,762.0
SC58,2023/8/28,819.0
SC58,2023/11/5,720.0
SC58,2023/9/16,1020.0
SC58,2023/10/17,951.0
SC58,2023/11/11,1235.0
