SC_ID,date,value
SC27,2023/10/9,3581.0
SC27,2023/9/13,4499.0
SC27,2023/10/11,3550.0
SC27,2023/8/29,3848.0
SC27,2023/8/23,4070.0
SC27,2023/11/24,3340.0
SC27,2023/8/4,4080.0
SC27,2023/10/30,4326.0
SC27,2023/11/16,4071.0
SC27,2023/8/11,3839.0
SC27,2023/8/27,3808.0
SC27,2023/10/10,3491.0
SC27,2023/9/15,4419.0
SC27,2023/11/29,3616.0
SC27,2023/9/30,3477.0
SC27,2023/9/4,4283.0
SC27,2023/11/8,6034.0
SC27,2023/11/23,3291.0
SC27,2023/8/2,4025.0
SC27,2023/9/22,5316.0
SC27,2023/11/7,5192.0
SC27,2023/9/6,4714.0
SC27,2023/11/26,3277.0
SC27,2023/11/15,3564.0
SC27,2023/8/15,3981.0
SC27,2023/9/29,3727.0
SC27,2023/8/24,4464.0
SC27,2023/8/25,4441.0
SC27,2023/10/12,3548.0
SC27,2023/8/14,4015.0
SC27,2023/8/3,4065.0
SC27,2023/8/5,4012.0
SC27,2023/11/25,3125.0
SC27,2023/9/27,5264.0
SC27,2023/10/18,3454.0
SC27,2023/10/20,4610.0
SC27,2023/10/25,5209.0
SC27,2023/10/27,4666.0
SC27,2023/11/6,5214.0
SC27,2023/11/22,3400.0
SC27,2023/10/13,3540.0
SC27,2023/9/2,4408.0
SC27,2023/10/23,4847.0
SC27,2023/11/21,3571.0
SC27,2023/9/11,4332.0
SC27,2023/10/8,3816.0
SC27,2023/10/26,4575.0
SC27,2023/9/8,4639.0
SC27,2023/9/10,3995.0
SC27,2023/8/31,3878.0
SC27,2023/11/9,5097.0
SC27,2023/10/1,3413.0
SC27,2023/8/22,3749.0
SC27,2023/10/21,3421.0
SC27,2023/9/20,5663.0
SC27,2023/8/12,3905.0
SC27,2023/9/17,4480.0
SC27,2023/11/27,3562.0
SC27,2023/9/7,5274.0
SC27,2023/11/30,3909.0
SC27,2023/8/1,4179.0
SC27,2023/10/28,4179.0
SC27,2023/10/16,3806.0
SC27,2023/10/3,3096.0
SC27,2023/8/9,4086.0
SC27,2023/11/18,3378.0
SC27,2023/8/28,4090.0
SC27,2023/9/12,4228.0
SC27,2023/8/30,3806.0
SC27,2023/10/2,3236.0
SC27,2023/11/28,3382.0
SC27,2023/9/28,4238.0
SC27,2023/11/5,5171.0
SC27,2023/8/10,3974.0
SC27,2023/11/3,6401.0
SC27,2023/10/4,3160.0
SC27,2023/9/5,4130.0
SC27,2023/10/15,3271.0
SC27,2023/9/18,5031.0
SC27,2023/11/14,5120.0
SC27,2023/9/25,5448.0
SC27,2023/9/16,4462.0
SC27,2023/11/17,3912.0
SC27,2023/8/18,3741.0
SC27,2023/8/20,3711.0
SC27,2023/8/13,3533.0
SC27,2023/10/14,3441.0
SC27,2023/11/4,6179.0
SC27,2023/8/26,4087.0
SC27,2023/8/8,3893.0
SC27,2023/10/22,3130.0
SC27,2023/10/7,4029.0
SC27,2023/9/21,5394.0
SC27,2023/10/19,3830.0
SC27,2023/8/21,4019.0
SC27,2023/9/1,5638.0
SC27,2023/9/14,4483.0
SC27,2023/11/10,6432.0
SC27,2023/8/7,3966.0
SC27,2023/9/19,5674.0
SC27,2023/8/17,3941.0
SC27,2023/11/19,3104.0
SC27,2023/8/6,3640.0
SC27,2023/11/13,6151.0
SC27,2023/9/24,5204.0
SC27,2023/10/29,3893.0
SC27,2023/9/26,5387.0
SC27,2023/11/20,3427.0
SC27,2023/10/5,3452.0
SC27,2023/9/3,4012.0
SC27,2023/10/6,3572.0
SC27,2023/10/31,6157.0
SC27,2023/9/9,4846.0
SC27,2023/10/17,3657.0
SC27,2023/8/16,3989.0
SC27,2023/8/19,3827.0
SC27,2023/9/23,5459.0
