SC_ID,date,value
SC52,2023/10/28,5174.0
SC52,2023/9/19,3731.0
SC52,2023/11/5,4315.0
SC52,2023/8/14,2582.0
SC52,2023/8/10,2754.0
SC52,2023/9/9,4294.0
SC52,2023/8/23,2814.0
SC52,2023/8/20,2461.0
SC52,2023/9/15,4703.0
SC52,2023/8/9,2582.0
SC52,2023/10/26,3553.0
SC52,2023/10/7,2987.0
SC52,2023/10/9,2724.0
SC52,2023/9/12,3137.0
SC52,2023/11/26,2789.0
SC52,2023/8/25,4883.0
SC52,2023/9/10,2732.0
SC52,2023/9/21,3700.0
SC52,2023/10/30,3080.0
SC52,2023/8/5,3781.0
SC52,2023/10/23,3992.0
SC52,2023/10/29,3843.0
SC52,2023/8/15,2930.0
SC52,2023/10/21,3550.0
SC52,2023/8/2,3253.0
SC52,2023/8/26,3887.0
SC52,2023/8/7,2696.0
SC52,2023/11/16,3796.0
SC52,2023/11/19,2748.0
SC52,2023/11/28,3052.0
SC52,2023/8/13,2477.0
SC52,2023/8/6,3074.0
SC52,2023/10/4,1989.0
SC52,2023/11/9,4983.0
SC52,2023/9/23,4621.0
SC52,2023/8/28,2887.0
SC52,2023/10/12,2903.0
SC52,2023/8/11,3458.0
SC52,2023/8/12,3417.0
SC52,2023/8/4,3989.0
SC52,2023/9/17,3116.0
SC52,2023/9/1,5581.0
SC52,2023/10/5,2326.0
SC52,2023/11/15,3547.0
SC52,2023/9/7,4493.0
SC52,2023/9/13,3301.0
SC52,2023/8/24,3830.0
SC52,2023/10/19,3426.0
SC52,2023/10/13,4017.0
SC52,2023/8/29,3323.0
SC52,2023/9/6,3485.0
SC52,2023/9/26,3827.0
SC52,2023/8/17,2997.0
SC52,2023/11/20,2886.0
SC52,2023/11/14,3856.0
SC52,2023/9/28,3914.0
SC52,2023/9/27,4008.0
SC52,2023/9/30,2514.0
SC52,2023/9/22,4033.0
SC52,2023/8/21,2576.0
SC52,2023/9/4,2916.0
SC52,2023/11/7,5121.0
SC52,2023/9/3,3174.0
SC52,2023/9/5,3081.0
SC52,2023/11/22,2979.0
SC52,2023/10/6,2577.0
SC52,2023/11/17,4571.0
SC52,2023/10/8,2836.0
SC52,2023/10/14,3734.0
SC52,2023/10/15,2810.0
SC52,2023/9/24,3751.0
SC52,2023/10/18,2682.0
SC52,2023/10/1,2685.0
SC52,2023/11/18,3866.0
SC52,2023/11/27,2901.0
SC52,2023/9/16,4356.0
SC52,2023/10/22,2347.0
SC52,2023/10/17,3372.0
SC52,2023/8/1,4320.0
SC52,2023/9/18,2787.0
SC52,2023/8/31,2888.0
SC52,2023/8/27,2792.0
SC52,2023/8/18,3730.0
SC52,2023/9/11,2647.0
SC52,2023/8/8,2781.0
SC52,2023/11/23,2997.0
SC52,2023/8/30,3359.0
SC52,2023/10/2,1968.0
SC52,2023/8/22,2981.0
SC52,2023/11/24,4202.0
SC52,2023/10/16,2642.0
SC52,2023/9/8,4476.0
SC52,2023/11/29,3045.0
SC52,2023/11/30,3559.0
SC52,2023/11/6,3458.0
SC52,2023/10/11,3068.0
SC52,2023/8/3,2787.0
SC52,2023/8/16,2765.0
SC52,2023/9/2,4767.0
SC52,2023/10/25,3874.0
SC52,2023/10/3,1970.0
SC52,2023/9/29,2662.0
SC52,2023/8/19,3387.0
SC52,2023/11/21,2926.0
SC52,2023/11/8,5075.0
SC52,2023/9/14,3188.0
SC52,2023/11/25,3665.0
SC52,2023/10/10,3258.0
SC52,2023/9/20,3937.0
SC52,2023/9/25,3385.0
