分拣中心,日期,货量
SC12,2023/9/10,3726.0
SC12,2023/8/8,3784.0
SC12,2023/10/21,3677.0
SC12,2023/9/4,3917.0
SC12,2023/11/15,3900.0
SC12,2023/10/13,4140.0
SC12,2023/9/5,4729.0
SC12,2023/9/30,3202.0
SC12,2023/11/30,4049.0
SC12,2023/9/14,4067.0
SC12,2023/9/17,3871.0
SC12,2023/10/22,3362.0
SC12,2023/8/1,3408.0
SC12,2023/9/2,3981.0
SC12,2023/9/8,4104.0
SC12,2023/11/16,3843.0
SC12,2023/10/14,3942.0
SC12,2023/11/23,4273.0
SC12,2023/9/7,3974.0
SC12,2023/10/17,4219.0
SC12,2023/9/18,4039.0
SC12,2023/10/20,4133.0
SC12,2023/8/19,3882.0
SC12,2023/10/11,4072.0
SC12,2023/10/6,3993.0
SC12,2023/9/13,3864.0
SC12,2023/10/10,4134.0
SC12,2023/10/2,3075.0
SC12,2023/9/25,3915.0
SC12,2023/9/21,4828.0
SC12,2023/9/26,3852.0
SC12,2023/10/3,3245.0
SC12,2023/8/3,3710.0
SC12,2023/11/25,4153.0
SC12,2023/11/18,4567.0
SC12,2023/10/19,3970.0
SC12,2023/8/15,3201.0
SC12,2023/9/23,3678.0
SC12,2023/8/12,3341.0
SC12,2023/11/27,4348.0
SC12,2023/9/24,3753.0
SC12,2023/8/25,4487.0
SC12,2023/9/16,3725.0
SC12,2023/9/11,3849.0
SC12,2023/9/27,3506.0
SC12,2023/9/12,4188.0
SC12,2023/8/7,3475.0
SC12,2023/10/15,3535.0
SC12,2023/8/14,3757.0
SC12,2023/11/28,4329.0
SC12,2023/10/4,3475.0
SC12,2023/8/26,4436.0
SC12,2023/9/28,3338.0
SC12,2023/11/29,4285.0
SC12,2023/10/16,4847.0
SC12,2023/8/31,4028.0
SC12,2023/10/9,4329.0
SC12,2023/10/7,4514.0
SC12,2023/9/15,3989.0
SC12,2023/8/18,3909.0
SC12,2023/8/30,3954.0
SC12,2023/8/17,3886.0
SC12,2023/9/9,3740.0
SC12,2023/11/14,4020.0
SC12,2023/9/22,3924.0
SC12,2023/8/24,4076.0
SC12,2023/11/20,4073.0
SC12,2023/11/26,4130.0
SC12,2023/8/4,3592.0
SC12,2023/8/11,3690.0
SC12,2023/11/22,4249.0
SC12,2023/9/1,4216.0
SC12,2023/10/18,4125.0
SC12,2023/11/19,3861.0
SC12,2023/10/23,3690.0
SC12,2023/10/8,4498.0
SC12,2023/9/6,4495.0
SC12,2023/8/5,3379.0
SC12,2023/10/5,3777.0
SC12,2023/11/21,4222.0
SC12,2023/9/29,3069.0
SC12,2023/8/28,4383.0
SC12,2023/8/22,3986.0
SC12,2023/8/2,3663.0
SC12,2023/10/12,3887.0
SC12,2023/8/6,3361.0
SC12,2023/8/9,4204.0
SC12,2023/8/16,4768.0
SC12,2023/11/13,4786.0
SC12,2023/10/1,3262.0
SC12,2023/8/10,3699.0
SC12,2023/8/27,4045.0
SC12,2023/8/23,3985.0
SC12,2023/11/17,3638.0
SC12,2023/8/20,3817.0
SC12,2023/8/13,3175.0
SC12,2023/9/3,3781.0
SC12,2023/8/29,3954.0
SC12,2023/8/21,4148.0
SC12,2023/11/24,4320.0
