分拣中心,日期,货量
SC6,2023/8/20,23193.0
SC6,2023/8/5,21795.0
SC6,2023/11/27,28319.0
SC6,2023/11/23,29867.0
SC6,2023/9/28,28163.0
SC6,2023/8/13,21015.0
SC6,2023/8/25,24512.0
SC6,2023/10/28,33254.0
SC6,2023/11/30,28131.0
SC6,2023/9/7,27679.0
SC6,2023/9/17,26703.0
SC6,2023/10/22,25122.0
SC6,2023/9/18,26290.0
SC6,2023/11/8,37105.0
SC6,2023/8/12,22109.0
SC6,2023/8/14,21727.0
SC6,2023/8/22,24365.0
SC6,2023/10/6,23631.0
SC6,2023/9/25,27935.0
SC6,2023/11/22,31203.0
SC6,2023/8/6,21596.0
SC6,2023/10/4,21074.0
SC6,2023/11/10,37211.0
SC6,2023/10/12,28321.0
SC6,2023/9/14,26190.0
SC6,2023/10/10,28312.0
SC6,2023/8/24,25775.0
SC6,2023/10/14,27294.0
SC6,2023/10/2,20092.0
SC6,2023/10/11,28243.0
SC6,2023/11/5,33781.0
SC6,2023/11/20,29233.0
SC6,2023/10/13,28041.0
SC6,2023/8/21,24321.0
SC6,2023/11/21,30689.0
SC6,2023/8/23,25156.0
SC6,2023/10/26,33805.0
SC6,2023/9/15,26521.0
SC6,2023/9/11,24591.0
SC6,2023/9/24,28800.0
SC6,2023/11/17,32523.0
SC6,2023/8/31,25837.0
SC6,2023/10/18,27605.0
SC6,2023/8/15,23094.0
SC6,2023/11/4,37426.0
SC6,2023/10/20,28453.0
SC6,2023/8/3,22994.0
SC6,2023/11/26,28392.0
SC6,2023/9/3,24890.0
SC6,2023/9/21,31468.0
SC6,2023/8/28,24021.0
SC6,2023/9/19,24218.0
SC6,2023/11/6,33680.0
SC6,2023/8/2,23462.0
SC6,2023/9/6,27000.0
SC6,2023/9/27,30697.0
SC6,2023/9/4,24731.0
SC6,2023/10/7,25780.0
SC6,2023/8/10,23231.0
SC6,2023/11/19,30395.0
SC6,2023/9/10,24518.0
SC6,2023/8/7,20656.0
SC6,2023/9/22,29816.0
SC6,2023/11/16,33633.0
SC6,2023/11/29,29678.0
SC6,2023/10/16,27144.0
SC6,2023/8/16,23886.0
SC6,2023/9/2,26412.0
SC6,2023/10/27,32151.0
SC6,2023/9/26,29649.0
SC6,2023/9/13,26855.0
SC6,2023/8/29,24570.0
SC6,2023/10/8,27935.0
SC6,2023/9/16,27145.0
SC6,2023/11/7,35228.0
SC6,2023/11/25,29554.0
SC6,2023/8/19,24634.0
SC6,2023/11/14,35173.0
SC6,2023/8/27,23736.0
SC6,2023/9/23,29731.0
SC6,2023/10/23,26918.0
SC6,2023/11/18,32298.0
SC6,2023/9/20,31141.0
SC6,2023/11/15,34653.0
SC6,2023/8/9,23352.0
SC6,2023/10/15,25774.0
SC6,2023/8/26,24672.0
SC6,2023/10/17,28488.0
SC6,2023/8/17,24085.0
SC6,2023/10/1,21342.0
SC6,2023/8/8,21744.0
SC6,2023/9/5,26077.0
SC6,2023/8/30,24373.0
SC6,2023/8/18,24909.0
SC6,2023/11/28,29614.0
SC6,2023/10/31,29746.0
SC6,2023/10/19,27722.0
SC6,2023/9/29,25032.0
SC6,2023/10/21,28773.0
SC6,2023/10/29,29697.0
SC6,2023/10/5,23334.0
SC6,2023/9/30,22922.0
SC6,2023/8/4,21898.0
SC6,2023/9/9,26572.0
SC6,2023/9/12,25436.0
SC6,2023/11/24,29997.0
SC6,2023/8/11,23027.0
SC6,2023/9/8,27228.0
SC6,2023/9/1,26811.0
SC6,2023/10/9,28753.0
SC6,2023/8/1,22827.0
SC6,2023/10/3,19277.0
SC6,2023/10/30,28932.0
