SC_ID,date,value
SC23,2023/11/22,3588.0
SC23,2023/9/14,1990.0
SC23,2023/11/9,3877.0
SC23,2023/11/2,4673.0
SC23,2023/10/6,2892.0
SC23,2023/8/8,1661.0
SC23,2023/8/1,1944.0
SC23,2023/10/1,2867.0
SC23,2023/10/29,3399.0
SC23,2023/9/8,1612.0
SC23,2023/10/13,3102.0
SC23,2023/10/26,3998.0
SC23,2023/8/29,1413.0
SC23,2023/9/17,2497.0
SC23,2023/8/7,1625.0
SC23,2023/10/28,3587.0
SC23,2023/9/6,1761.0
SC23,2023/8/11,1529.0
SC23,2023/9/26,3948.0
SC23,2023/11/21,3526.0
SC23,2023/9/5,1654.0
SC23,2023/10/9,2967.0
SC23,2023/10/24,4970.0
SC23,2023/11/3,4257.0
SC23,2023/11/28,3521.0
SC23,2023/10/2,2754.0
SC23,2023/11/4,4219.0
SC23,2023/8/6,1640.0
SC23,2023/10/27,3807.0
SC23,2023/10/18,3107.0
SC23,2023/11/26,3520.0
SC23,2023/8/24,1541.0
SC23,2023/8/13,1455.0
SC23,2023/11/29,3597.0
SC23,2023/9/28,3161.0
SC23,2023/11/5,3925.0
SC23,2023/11/27,3601.0
SC23,2023/10/22,2883.0
SC23,2023/10/19,3239.0
SC23,2023/10/15,2945.0
SC23,2023/11/17,4258.0
SC23,2023/8/4,1701.0
SC23,2023/8/23,1469.0
SC23,2023/11/18,4116.0
SC23,2023/8/26,1406.0
SC23,2023/10/11,3044.0
SC23,2023/9/18,2662.0
SC23,2023/9/3,1582.0
SC23,2023/10/21,3142.0
SC23,2023/9/13,1895.0
SC23,2023/10/20,3196.0
SC23,2023/10/12,3245.0
SC23,2023/8/28,1503.0
SC23,2023/9/19,2698.0
SC23,2023/8/22,1552.0
SC23,2023/8/21,2133.0
SC23,2023/9/10,1477.0
SC23,2023/10/30,3459.0
SC23,2023/11/13,3989.0
SC23,2023/10/4,2669.0
SC23,2023/8/19,1869.0
SC23,2023/8/17,1689.0
SC23,2023/10/17,3084.0
SC23,2023/10/14,3183.0
SC23,2023/9/2,1621.0
SC23,2023/11/7,4032.0
SC23,2023/9/27,3704.0
SC23,2023/10/5,2919.0
SC23,2023/8/20,1881.0
SC23,2023/9/4,1667.0
SC23,2023/10/16,3112.0
SC23,2023/11/25,3573.0
SC23,2023/8/3,1903.0
SC23,2023/8/30,1440.0
SC23,2023/9/12,1639.0
SC23,2023/10/25,4129.0
SC23,2023/9/23,2867.0
SC23,2023/9/7,1753.0
SC23,2023/10/23,3655.0
SC23,2023/9/20,2665.0
SC23,2023/11/30,3812.0
SC23,2023/9/29,2944.0
SC23,2023/10/31,5377.0
SC23,2023/8/5,1716.0
SC23,2023/9/11,1595.0
SC23,2023/11/24,3592.0
SC23,2023/11/8,3904.0
SC23,2023/10/7,3016.0
SC23,2023/10/8,2996.0
SC23,2023/11/19,3702.0
SC23,2023/9/22,2766.0
SC23,2023/9/30,2862.0
SC23,2023/8/31,1441.0
SC23,2023/9/25,3500.0
SC23,2023/11/14,3625.0
SC23,2023/8/2,1857.0
SC23,2023/8/9,1828.0
SC23,2023/11/16,3861.0
SC23,2023/8/25,1469.0
SC23,2023/9/21,2722.0
SC23,2023/11/6,3824.0
SC23,2023/8/15,1458.0
SC23,2023/11/15,3726.0
SC23,2023/11/23,3480.0
SC23,2023/11/12,6007.0
SC23,2023/9/16,2345.0
SC23,2023/8/27,1364.0
SC23,2023/9/15,2240.0
SC23,2023/9/24,3014.0
SC23,2023/8/18,1738.0
SC23,2023/8/14,1487.0
SC23,2023/11/20,3686.0
SC23,2023/11/10,5422.0
SC23,2023/9/1,1701.0
SC23,2023/10/3,2700.0
SC23,2023/8/16,1612.0
SC23,2023/10/10,3046.0
SC23,2023/8/10,1624.0
SC23,2023/8/12,1583.0
SC23,2023/9/9,1592.0
