SC_ID,date,value
SC30,2023/8/24,3673.0
SC30,2023/10/22,3914.0
SC30,2023/8/19,3739.0
SC30,2023/9/1,6406.0
SC30,2023/8/11,4254.0
SC30,2023/10/18,3984.0
SC30,2023/10/8,3384.0
SC30,2023/8/28,3106.0
SC30,2023/10/14,4402.0
SC30,2023/9/29,4540.0
SC30,2023/11/27,3746.0
SC30,2023/10/20,6777.0
SC30,2023/9/17,4616.0
SC30,2023/9/23,6428.0
SC30,2023/10/7,3486.0
SC30,2023/8/20,3043.0
SC30,2023/11/16,4563.0
SC30,2023/11/15,4341.0
SC30,2023/11/12,6501.0
SC30,2023/8/2,2868.0
SC30,2023/8/3,3016.0
SC30,2023/8/18,4684.0
SC30,2023/8/30,3458.0
SC30,2023/10/23,5448.0
SC30,2023/9/5,4053.0
SC30,2023/9/24,5656.0
SC30,2023/8/9,2754.0
SC30,2023/10/27,7276.0
SC30,2023/10/31,6618.0
SC30,2023/10/26,4745.0
SC30,2023/11/28,3854.0
SC30,2023/10/16,2888.0
SC30,2023/8/16,2946.0
SC30,2023/9/13,3786.0
SC30,2023/10/4,2826.0
SC30,2023/9/8,6394.0
SC30,2023/9/28,5344.0
SC30,2023/11/14,5495.0
SC30,2023/10/10,3776.0
SC30,2023/9/9,5764.0
SC30,2023/8/31,3431.0
SC30,2023/10/19,4650.0
SC30,2023/9/20,5675.0
SC30,2023/8/12,3584.0
SC30,2023/9/19,6286.0
SC30,2023/11/29,3401.0
SC30,2023/8/17,3625.0
SC30,2023/10/28,5514.0
SC30,2023/9/4,3772.0
SC30,2023/9/30,3820.0
SC30,2023/11/4,6152.0
SC30,2023/9/10,4406.0
SC30,2023/9/22,6657.0
SC30,2023/8/6,3118.0
SC30,2023/9/27,5783.0
SC30,2023/11/18,4263.0
SC30,2023/10/2,2325.0
SC30,2023/8/4,4966.0
SC30,2023/10/25,4554.0
SC30,2023/10/3,2511.0
SC30,2023/11/5,5542.0
SC30,2023/11/22,2946.0
SC30,2023/10/9,3067.0
SC30,2023/10/21,4593.0
SC30,2023/10/13,5027.0
SC30,2023/9/6,4779.0
SC30,2023/8/26,3898.0
SC30,2023/8/8,3084.0
SC30,2023/10/11,3756.0
SC30,2023/8/13,2876.0
SC30,2023/8/22,3244.0
SC30,2023/11/20,3096.0
SC30,2023/10/15,3521.0
SC30,2023/11/7,5513.0
SC30,2023/9/12,4321.0
SC30,2023/11/6,4170.0
SC30,2023/11/23,3481.0
SC30,2023/10/12,3605.0
SC30,2023/11/8,4672.0
SC30,2023/9/2,5651.0
SC30,2023/11/13,5063.0
SC30,2023/9/18,3824.0
SC30,2023/11/19,3428.0
SC30,2023/8/29,3241.0
SC30,2023/11/24,4970.0
SC30,2023/8/21,3188.0
SC30,2023/11/9,5677.0
SC30,2023/8/7,2751.0
SC30,2023/10/24,7638.0
SC30,2023/10/30,4718.0
SC30,2023/8/10,3233.0
SC30,2023/9/11,3326.0
SC30,2023/9/16,5765.0
SC30,2023/11/21,3341.0
SC30,2023/9/3,4701.0
SC30,2023/8/25,5104.0
SC30,2023/10/29,4242.0
SC30,2023/9/25,5785.0
SC30,2023/8/1,3584.0
SC30,2023/8/27,3177.0
SC30,2023/10/1,3022.0
SC30,2023/8/14,2674.0
SC30,2023/8/5,3720.0
SC30,2023/10/17,4932.0
SC30,2023/9/26,5937.0
SC30,2023/11/3,6617.0
SC30,2023/8/23,3011.0
SC30,2023/11/25,4813.0
SC30,2023/11/26,4146.0
SC30,2023/9/21,5790.0
SC30,2023/10/5,3526.0
SC30,2023/9/15,7045.0
SC30,2023/11/10,7943.0
SC30,2023/11/17,4866.0
SC30,2023/10/6,4358.0
SC30,2023/8/15,3249.0
SC30,2023/9/14,5433.0
SC30,2023/11/30,3739.0
SC30,2023/11/2,6713.0
SC30,2023/9/7,6200.0
