分拣中心,日期,班次,正式工,临时工
分拣中心_SC25,2023-12-01,00:00-08:00,0.0,483.0
分拣中心_SC25,2023-12-01,05:00-13:00,60.0,94.0
分拣中心_SC25,2023-12-01,08:00-16:00,0.0,227.0
分拣中心_SC25,2023-12-01,12:00-20:00,0.0,512.0
分拣中心_SC25,2023-12-01,14:00-22:00,0.0,491.0
分拣中心_SC25,2023-12-01,16:00-24:00,0.0,472.0
分拣中心_SC25,2023-12-02,00:00-08:00,0.0,497.0
分拣中心_SC25,2023-12-02,05:00-13:00,0.0,210.0
分拣中心_SC25,2023-12-02,08:00-16:00,0.0,248.0
分拣中心_SC25,2023-12-02,12:00-20:00,0.0,568.0
分拣中心_SC25,2023-12-02,14:00-22:00,60.0,407.0
分拣中心_SC25,2023-12-02,16:00-24:00,0.0,474.0
分拣中心_SC25,2023-12-03,00:00-08:00,0.0,517.0
分拣中心_SC25,2023-12-03,05:00-13:00,0.0,185.0
分拣中心_SC25,2023-12-03,08:00-16:00,0.0,257.0
分拣中心_SC25,2023-12-03,12:00-20:00,0.0,561.0
分拣中心_SC25,2023-12-03,14:00-22:00,0.0,464.0
分拣中心_SC25,2023-12-03,16:00-24:00,60.0,358.0
分拣中心_SC25,2023-12-04,00:00-08:00,0.0,472.0
分拣中心_SC25,2023-12-04,05:00-13:00,60.0,98.0
分拣中心_SC25,2023-12-04,08:00-16:00,0.0,237.0
分拣中心_SC25,2023-12-04,12:00-20:00,0.0,537.0
分拣中心_SC25,2023-12-04,14:00-22:00,0.0,488.0
分拣中心_SC25,2023-12-04,16:00-24:00,0.0,483.0
分拣中心_SC25,2023-12-05,00:00-08:00,0.0,511.0
分拣中心_SC25,2023-12-05,05:00-13:00,0.0,173.0
分拣中心_SC25,2023-12-05,08:00-16:00,0.0,221.0
分拣中心_SC25,2023-12-05,12:00-20:00,0.0,569.0
分拣中心_SC25,2023-12-05,14:00-22:00,0.0,505.0
分拣中心_SC25,2023-12-05,16:00-24:00,60.0,424.0
分拣中心_SC25,2023-12-06,00:00-08:00,0.0,510.0
分拣中心_SC25,2023-12-06,05:00-13:00,0.0,228.0
分拣中心_SC25,2023-12-06,08:00-16:00,0.0,257.0
分拣中心_SC25,2023-12-06,12:00-20:00,0.0,567.0
分拣中心_SC25,2023-12-06,14:00-22:00,0.0,498.0
分拣中心_SC25,2023-12-06,16:00-24:00,60.0,444.0
分拣中心_SC25,2023-12-07,00:00-08:00,0.0,561.0
分拣中心_SC25,2023-12-07,05:00-13:00,0.0,176.0
分拣中心_SC25,2023-12-07,08:00-16:00,0.0,275.0
分拣中心_SC25,2023-12-07,12:00-20:00,0.0,545.0
分拣中心_SC25,2023-12-07,14:00-22:00,0.0,486.0
分拣中心_SC25,2023-12-07,16:00-24:00,60.0,411.0
分拣中心_SC25,2023-12-08,00:00-08:00,0.0,483.0
