分拣中心,日期,班次,正式工,临时工
分拣中心_SC5,2023-12-01,00:00-08:00,0.0,699.0
分拣中心_SC5,2023-12-01,05:00-13:00,60.0,15.0
分拣中心_SC5,2023-12-01,08:00-16:00,0.0,151.0
分拣中心_SC5,2023-12-01,12:00-20:00,0.0,53.0
分拣中心_SC5,2023-12-01,14:00-22:00,0.0,222.0
分拣中心_SC5,2023-12-01,16:00-24:00,0.0,160.0
分拣中心_SC5,2023-12-02,00:00-08:00,0.0,802.0
分拣中心_SC5,2023-12-02,05:00-13:00,0.0,198.0
分拣中心_SC5,2023-12-02,08:00-16:00,0.0,204.0
分拣中心_SC5,2023-12-02,12:00-20:00,0.0,142.0
分拣中心_SC5,2023-12-02,14:00-22:00,60.0,133.0
分拣中心_SC5,2023-12-02,16:00-24:00,0.0,143.0
分拣中心_SC5,2023-12-03,00:00-08:00,0.0,768.0
分拣中心_SC5,2023-12-03,05:00-13:00,0.0,173.0
分拣中心_SC5,2023-12-03,08:00-16:00,0.0,178.0
分拣中心_SC5,2023-12-03,12:00-20:00,0.0,127.0
分拣中心_SC5,2023-12-03,14:00-22:00,0.0,178.0
分拣中心_SC5,2023-12-03,16:00-24:00,60.0,45.0
分拣中心_SC5,2023-12-04,00:00-08:00,0.0,657.0
分拣中心_SC5,2023-12-04,05:00-13:00,60.0,13.0
分拣中心_SC5,2023-12-04,08:00-16:00,0.0,144.0
分拣中心_SC5,2023-12-04,12:00-20:00,0.0,65.0
分拣中心_SC5,2023-12-04,14:00-22:00,0.0,213.0
分拣中心_SC5,2023-12-04,16:00-24:00,0.0,148.0
分拣中心_SC5,2023-12-05,00:00-08:00,0.0,618.0
分拣中心_SC5,2023-12-05,05:00-13:00,0.0,65.0
分拣中心_SC5,2023-12-05,08:00-16:00,0.0,146.0
分拣中心_SC5,2023-12-05,12:00-20:00,0.0,58.0
分拣中心_SC5,2023-12-05,14:00-22:00,0.0,208.0
分拣中心_SC5,2023-12-05,16:00-24:00,60.0,52.0
分拣中心_SC5,2023-12-06,00:00-08:00,0.0,721.0
分拣中心_SC5,2023-12-06,05:00-13:00,0.0,163.0
分拣中心_SC5,2023-12-06,08:00-16:00,0.0,172.0
分拣中心_SC5,2023-12-06,12:00-20:00,0.0,130.0
分拣中心_SC5,2023-12-06,14:00-22:00,0.0,218.0
分拣中心_SC5,2023-12-06,16:00-24:00,60.0,75.0
分拣中心_SC5,2023-12-07,00:00-08:00,0.0,707.0
分拣中心_SC5,2023-12-07,05:00-13:00,0.0,125.0
分拣中心_SC5,2023-12-07,08:00-16:00,0.0,159.0
分拣中心_SC5,2023-12-07,12:00-20:00,0.0,99.0
分拣中心_SC5,2023-12-07,14:00-22:00,0.0,187.0
分拣中心_SC5,2023-12-07,16:00-24:00,60.0,54.0
分拣中心_SC5,2023-12-08,00:00-08:00,0.0,699.0
分拣中心_SC5,2023-12-08,05:00-13:00,0.0,90.0
分拣中心_SC5,2023-12-08,08:00-16:00,0.0,151.0
分拣中心_SC5,2023-12-08,12:00-20:00,0.0,53.0
分拣中心_SC5,2023-12-08,14:00-22:00,0.0,222.0
分拣中心_SC5,2023-12-08,16:00-24:00,60.0,85.0
分拣中心_SC5,2023-12-09,00:00-08:00,0.0,802.0
分拣中心_SC5,2023-12-09,05:00-13:00,0.0,198.0
分拣中心_SC5,2023-12-09,08:00-16:00,0.0,204.0
分拣中心_SC5,2023-12-09,12:00-20:00,0.0,142.0
分拣中心_SC5,2023-12-09,14:00-22:00,0.0,208.0
分拣中心_SC5,2023-12-09,16:00-24:00,60.0,68.0
分拣中心_SC5,2023-12-10,00:00-08:00,60.0,693.0
分拣中心_SC5,2023-12-10,05:00-13:00,0.0,173.0
分拣中心_SC5,2023-12-10,08:00-16:00,0.0,178.0
分拣中心_SC5,2023-12-10,12:00-20:00,0.0,127.0
分拣中心_SC5,2023-12-10,14:00-22:00,0.0,178.0
分拣中心_SC5,2023-12-10,16:00-24:00,0.0,120.0
分拣中心_SC5,2023-12-11,00:00-08:00,0.0,657.0
分拣中心_SC5,2023-12-11,05:00-13:00,0.0,88.0
分拣中心_SC5,2023-12-11,08:00-16:00,0.0,144.0
分拣中心_SC5,2023-12-11,12:00-20:00,0.0,65.0
分拣中心_SC5,2023-12-11,14:00-22:00,60.0,138.0
分拣中心_SC5,2023-12-11,16:00-24:00,0.0,148.0
分拣中心_SC5,2023-12-12,00:00-08:00,0.0,618.0
分拣中心_SC5,2023-12-12,05:00-13:00,0.0,65.0
分拣中心_SC5,2023-12-12,08:00-16:00,0.0,146.0
分拣中心_SC5,2023-12-12,12:00-20:00,0.0,58.0
分拣中心_SC5,2023-12-12,14:00-22:00,0.0,208.0
分拣中心_SC5,2023-12-12,16:00-24:00,60.0,52.0
分拣中心_SC5,2023-12-13,00:00-08:00,0.0,721.0
分拣中心_SC5,2023-12-13,05:00-13:00,60.0,88.0
分拣中心_SC5,2023-12-13,08:00-16:00,0.0,172.0
