分拣中心,日期,班次,正式工,临时工
分拣中心_SC44,2023-12-01,00:00-08:00,0.0,66.0
分拣中心_SC44,2023-12-01,05:00-13:00,41.0,0.0
分拣中心_SC44,2023-12-01,08:00-16:00,0.0,182.0
分拣中心_SC44,2023-12-01,12:00-20:00,19.0,237.0
分拣中心_SC44,2023-12-01,14:00-22:00,0.0,271.0
分拣中心_SC44,2023-12-01,16:00-24:00,0.0,173.0
分拣中心_SC44,2023-12-02,00:00-08:00,0.0,298.0
分拣中心_SC44,2023-12-02,05:00-13:00,0.0,105.0
分拣中心_SC44,2023-12-02,08:00-16:00,0.0,196.0
分拣中心_SC44,2023-12-02,12:00-20:00,0.0,291.0
分拣中心_SC44,2023-12-02,14:00-22:00,60.0,205.0
分拣中心_SC44,2023-12-02,16:00-24:00,0.0,186.0
分拣中心_SC44,2023-12-03,00:00-08:00,0.0,101.0
分拣中心_SC44,2023-12-03,05:00-13:00,0.0,66.0
分拣中心_SC44,2023-12-03,08:00-16:00,0.0,188.0
分拣中心_SC44,2023-12-03,12:00-20:00,0.0,297.0
分拣中心_SC44,2023-12-03,14:00-22:00,0.0,250.0
分拣中心_SC44,2023-12-03,16:00-24:00,60.0,102.0
分拣中心_SC44,2023-12-04,00:00-08:00,17.0,91.0
分拣中心_SC44,2023-12-04,05:00-13:00,43.0,0.0
分拣中心_SC44,2023-12-04,08:00-16:00,0.0,169.0
分拣中心_SC44,2023-12-04,12:00-20:00,0.0,267.0
分拣中心_SC44,2023-12-04,14:00-22:00,0.0,270.0
分拣中心_SC44,2023-12-04,16:00-24:00,0.0,193.0
分拣中心_SC44,2023-12-05,00:00-08:00,0.0,82.0
分拣中心_SC44,2023-12-05,05:00-13:00,0.0,22.0
分拣中心_SC44,2023-12-05,08:00-16:00,0.0,180.0
分拣中心_SC44,2023-12-05,12:00-20:00,0.0,256.0
分拣中心_SC44,2023-12-05,14:00-22:00,0.0,268.0
分拣中心_SC44,2023-12-05,16:00-24:00,60.0,114.0
分拣中心_SC44,2023-12-06,00:00-08:00,0.0,317.0
分拣中心_SC44,2023-12-06,05:00-13:00,0.0,67.0
分拣中心_SC44,2023-12-06,08:00-16:00,0.0,183.0
分拣中心_SC44,2023-12-06,12:00-20:00,0.0,269.0
分拣中心_SC44,2023-12-06,14:00-22:00,0.0,261.0
分拣中心_SC44,2023-12-06,16:00-24:00,60.0,141.0
分拣中心_SC44,2023-12-07,00:00-08:00,0.0,100.0
分拣中心_SC44,2023-12-07,05:00-13:00,0.0,70.0
分拣中心_SC44,2023-12-07,08:00-16:00,0.0,183.0
分拣中心_SC44,2023-12-07,12:00-20:00,0.0,259.0
分拣中心_SC44,2023-12-07,14:00-22:00,0.0,281.0
分拣中心_SC44,2023-12-07,16:00-24:00,60.0,98.0
分拣中心_SC44,2023-12-08,00:00-08:00,0.0,66.0
分拣中心_SC44,2023-12-08,05:00-13:00,0.0,51.0
分拣中心_SC44,2023-12-08,08:00-16:00,0.0,182.0
分拣中心_SC44,2023-12-08,12:00-20:00,0.0,260.0
分拣中心_SC44,2023-12-08,14:00-22:00,0.0,271.0
分拣中心_SC44,2023-12-08,16:00-24:00,60.0,98.0
分拣中心_SC44,2023-12-09,00:00-08:00,0.0,298.0
分拣中心_SC44,2023-12-09,05:00-13:00,0.0,105.0
分拣中心_SC44,2023-12-09,08:00-16:00,0.0,196.0
分拣中心_SC44,2023-12-09,12:00-20:00,0.0,291.0
分拣中心_SC44,2023-12-09,14:00-22:00,0.0,280.0
分拣中心_SC44,2023-12-09,16:00-24:00,60.0,111.0
分拣中心_SC44,2023-12-10,00:00-08:00,60.0,26.0
分拣中心_SC44,2023-12-10,05:00-13:00,0.0,66.0
分拣中心_SC44,2023-12-10,08:00-16:00,0.0,188.0
分拣中心_SC44,2023-12-10,12:00-20:00,0.0,297.0
分拣中心_SC44,2023-12-10,14:00-22:00,0.0,250.0
分拣中心_SC44,2023-12-10,16:00-24:00,0.0,177.0
分拣中心_SC44,2023-12-11,00:00-08:00,0.0,113.0
分拣中心_SC44,2023-12-11,05:00-13:00,0.0,54.0
分拣中心_SC44,2023-12-11,08:00-16:00,0.0,169.0
分拣中心_SC44,2023-12-11,12:00-20:00,0.0,267.0
分拣中心_SC44,2023-12-11,14:00-22:00,60.0,195.0
分拣中心_SC44,2023-12-11,16:00-24:00,0.0,193.0
分拣中心_SC44,2023-12-12,00:00-08:00,0.0,82.0
分拣中心_SC44,2023-12-12,05:00-13:00,0.0,22.0
分拣中心_SC44,2023-12-12,08:00-16:00,0.0,180.0
分拣中心_SC44,2023-12-12,12:00-20:00,0.0,256.0
分拣中心_SC44,2023-12-12,14:00-22:00,0.0,268.0
分拣中心_SC44,2023-12-12,16:00-24:00,60.0,114.0
分拣中心_SC44,2023-12-13,00:00-08:00,7.0,308.0
分拣中心_SC44,2023-12-13,05:00-13:00,53.0,0.0
分拣中心_SC44,2023-12-13,08:00-16:00,0.0,183.0
分拣中心_SC44,2023-12-13,12:00-20:00,0.0,269.0
分拣中心_SC44,2023-12-13,14:00-22:00,0.0,261.0
分拣中心_SC44,2023-12-13,16:00-24:00,0.0,216.0
分拣中心_SC44,2023-12-14,00:00-08:00,0.0,100.0
分拣中心_SC44,2023-12-14,05:00-13:00,0.0,70.0
分拣中心_SC44,2023-12-14,08:00-16:00,0.0,183.0
分拣中心_SC44,2023-12-14,12:00-20:00,0.0,259.0
分拣中心_SC44,2023-12-14,14:00-22:00,60.0,206.0
分拣中心_SC44,2023-12-14,16:00-24:00,0.0,173.0
分拣中心_SC44,2023-12-15,00:00-08:00,0.0,66.0
分拣中心_SC44,2023-12-15,05:00-13:00,0.0,51.0
分拣中心_SC44,2023-12-15,08:00-16:00,60.0,107.0
分拣中心_SC44,2023-12-15,12:00-20:00,0.0,260.0
分拣中心_SC44,2023-12-15,14:00-22:00,0.0,271.0
分拣中心_SC44,2023-12-15,16:00-24:00,0.0,173.0
分拣中心_SC44,2023-12-16,00:00-08:00,60.0,223.0
分拣中心_SC44,2023-12-16,05:00-13:00,0.0,105.0
分拣中心_SC44,2023-12-16,08:00-16:00,0.0,196.0
分拣中心_SC44,2023-12-16,12:00-20:00,0.0,291.0
分拣中心_SC44,2023-12-16,14:00-22:00,0.0,280.0
分拣中心_SC44,2023-12-16,16:00-24:00,0.0,186.0
分拣中心_SC44,2023-12-17,00:00-08:00,0.0,101.0
分拣中心_SC44,2023-12-17,05:00-13:00,0.0,66.0
分拣中心_SC44,2023-12-17,08:00-16:00,0.0,188.0
分拣中心_SC44,2023-12-17,12:00-20:00,60.0,222.0
分拣中心_SC44,2023-12-17,14:00-22:00,0.0,250.0
分拣中心_SC44,2023-12-17,16:00-24:00,0.0,177.0
分拣中心_SC44,2023-12-18,00:00-08:00,60.0,38.0
分拣中心_SC44,2023-12-18,05:00-13:00,0.0,54.0
分拣中心_SC44,2023-12-18,08:00-16:00,0.0,169.0
分拣中心_SC44,2023-12-18,12:00-20:00,0.0,267.0
分拣中心_SC44,2023-12-18,14:00-22:00,0.0,270.0
分拣中心_SC44,2023-12-18,16:00-24:00,0.0,193.0
分拣中心_SC44,2023-12-19,00:00-08:00,0.0,82.0
分拣中心_SC44,2023-12-19,05:00-13:00,0.0,22.0
分拣中心_SC44,2023-12-19,08:00-16:00,0.0,180.0
分拣中心_SC44,2023-12-19,12:00-20:00,0.0,256.0
分拣中心_SC44,2023-12-19,14:00-22:00,0.0,268.0
