分拣中心,日期,班次,正式工,临时工
分拣中心_SC60,2023-12-01,00:00-08:00,0.0,1187.0
分拣中心_SC60,2023-12-01,05:00-13:00,60.0,301.0
分拣中心_SC60,2023-12-01,08:00-16:00,0.0,260.0
分拣中心_SC60,2023-12-01,12:00-20:00,0.0,660.0
分拣中心_SC60,2023-12-01,14:00-22:00,0.0,519.0
分拣中心_SC60,2023-12-01,16:00-24:00,0.0,495.0
分拣中心_SC60,2023-12-02,00:00-08:00,0.0,1240.0
分拣中心_SC60,2023-12-02,05:00-13:00,0.0,477.0
分拣中心_SC60,2023-12-02,08:00-16:00,0.0,255.0
分拣中心_SC60,2023-12-02,12:00-20:00,0.0,723.0
分拣中心_SC60,2023-12-02,14:00-22:00,60.0,444.0
分拣中心_SC60,2023-12-02,16:00-24:00,0.0,520.0
分拣中心_SC60,2023-12-03,00:00-08:00,0.0,1336.0
分拣中心_SC60,2023-12-03,05:00-13:00,0.0,417.0
分拣中心_SC60,2023-12-03,08:00-16:00,0.0,257.0
分拣中心_SC60,2023-12-03,12:00-20:00,0.0,721.0
分拣中心_SC60,2023-12-03,14:00-22:00,0.0,502.0
分拣中心_SC60,2023-12-03,16:00-24:00,60.0,440.0
分拣中心_SC60,2023-12-04,00:00-08:00,0.0,1243.0
分拣中心_SC60,2023-12-04,05:00-13:00,60.0,321.0
分拣中心_SC60,2023-12-04,08:00-16:00,0.0,203.0
分拣中心_SC60,2023-12-04,12:00-20:00,0.0,668.0
分拣中心_SC60,2023-12-04,14:00-22:00,0.0,516.0
分拣中心_SC60,2023-12-04,16:00-24:00,0.0,548.0
分拣中心_SC60,2023-12-05,00:00-08:00,0.0,1190.0
分拣中心_SC60,2023-12-05,05:00-13:00,0.0,324.0
分拣中心_SC60,2023-12-05,08:00-16:00,0.0,213.0
分拣中心_SC60,2023-12-05,12:00-20:00,0.0,647.0
分拣中心_SC60,2023-12-05,14:00-22:00,0.0,527.0
分拣中心_SC60,2023-12-05,16:00-24:00,60.0,426.0
分拣中心_SC60,2023-12-06,00:00-08:00,0.0,1210.0
分拣中心_SC60,2023-12-06,05:00-13:00,0.0,444.0
分拣中心_SC60,2023-12-06,08:00-16:00,0.0,242.0
分拣中心_SC60,2023-12-06,12:00-20:00,0.0,677.0
分拣中心_SC60,2023-12-06,14:00-22:00,0.0,526.0
分拣中心_SC60,2023-12-06,16:00-24:00,60.0,448.0
分拣中心_SC60,2023-12-07,00:00-08:00,0.0,1212.0
分拣中心_SC60,2023-12-07,05:00-13:00,0.0,444.0
分拣中心_SC60,2023-12-07,08:00-16:00,0.0,243.0
分拣中心_SC60,2023-12-07,12:00-20:00,0.0,637.0
分拣中心_SC60,2023-12-07,14:00-22:00,0.0,503.0
分拣中心_SC60,2023-12-07,16:00-24:00,60.0,442.0
分拣中心_SC60,2023-12-08,00:00-08:00,0.0,1187.0
分拣中心_SC60,2023-12-08,05:00-13:00,0.0,376.0
分拣中心_SC60,2023-12-08,08:00-16:00,0.0,260.0
分拣中心_SC60,2023-12-08,12:00-20:00,0.0,660.0
分拣中心_SC60,2023-12-08,14:00-22:00,0.0,519.0
分拣中心_SC60,2023-12-08,16:00-24:00,60.0,420.0
分拣中心_SC60,2023-12-09,00:00-08:00,0.0,1240.0
分拣中心_SC60,2023-12-09,05:00-13:00,0.0,477.0
分拣中心_SC60,2023-12-09,08:00-16:00,0.0,255.0
分拣中心_SC60,2023-12-09,12:00-20:00,0.0,723.0
分拣中心_SC60,2023-12-09,14:00-22:00,0.0,519.0
分拣中心_SC60,2023-12-09,16:00-24:00,60.0,445.0
分拣中心_SC60,2023-12-10,00:00-08:00,60.0,1261.0
分拣中心_SC60,2023-12-10,05:00-13:00,0.0,417.0
分拣中心_SC60,2023-12-10,08:00-16:00,0.0,257.0
分拣中心_SC60,2023-12-10,12:00-20:00,0.0,721.0
分拣中心_SC60,2023-12-10,14:00-22:00,0.0,502.0
分拣中心_SC60,2023-12-10,16:00-24:00,0.0,515.0
分拣中心_SC60,2023-12-11,00:00-08:00,0.0,1243.0
分拣中心_SC60,2023-12-11,05:00-13:00,0.0,396.0
分拣中心_SC60,2023-12-11,08:00-16:00,0.0,203.0
分拣中心_SC60,2023-12-11,12:00-20:00,0.0,668.0
分拣中心_SC60,2023-12-11,14:00-22:00,60.0,441.0
分拣中心_SC60,2023-12-11,16:00-24:00,0.0,548.0
分拣中心_SC60,2023-12-12,00:00-08:00,0.0,1190.0
分拣中心_SC60,2023-12-12,05:00-13:00,0.0,324.0
分拣中心_SC60,2023-12-12,08:00-16:00,0.0,213.0
分拣中心_SC60,2023-12-12,12:00-20:00,0.0,647.0
分拣中心_SC60,2023-12-12,14:00-22:00,0.0,527.0
分拣中心_SC60,2023-12-12,16:00-24:00,60.0,426.0
分拣中心_SC60,2023-12-13,00:00-08:00,0.0,1210.0
分拣中心_SC60,2023-12-13,05:00-13:00,60.0,369.0
分拣中心_SC60,2023-12-13,08:00-16:00,0.0,242.0
分拣中心_SC60,2023-12-13,12:00-20:00,0.0,677.0
分拣中心_SC60,2023-12-13,14:00-22:00,0.0,526.0
分拣中心_SC60,2023-12-13,16:00-24:00,0.0,523.0
分拣中心_SC60,2023-12-14,00:00-08:00,0.0,1212.0
分拣中心_SC60,2023-12-14,05:00-13:00,0.0,444.0
分拣中心_SC60,2023-12-14,08:00-16:00,0.0,243.0
分拣中心_SC60,2023-12-14,12:00-20:00,0.0,637.0
分拣中心_SC60,2023-12-14,14:00-22:00,60.0,428.0
分拣中心_SC60,2023-12-14,16:00-24:00,0.0,517.0
分拣中心_SC60,2023-12-15,00:00-08:00,0.0,1187.0
分拣中心_SC60,2023-12-15,05:00-13:00,0.0,376.0
分拣中心_SC60,2023-12-15,08:00-16:00,60.0,185.0
分拣中心_SC60,2023-12-15,12:00-20:00,0.0,660.0
分拣中心_SC60,2023-12-15,14:00-22:00,0.0,519.0
分拣中心_SC60,2023-12-15,16:00-24:00,0.0,495.0
分拣中心_SC60,2023-12-16,00:00-08:00,60.0,1165.0
分拣中心_SC60,2023-12-16,05:00-13:00,0.0,477.0
分拣中心_SC60,2023-12-16,08:00-16:00,0.0,255.0
分拣中心_SC60,2023-12-16,12:00-20:00,0.0,723.0
