SC_ID,date,hour,value
SC2,2023/11/3,10,678
SC2,2023/11/16,15,767
SC2,2023/11/2,2,552
SC2,2023/11/4,3,314
SC2,2023/11/6,0,192
SC2,2023/11/6,12,617
SC2,2023/11/19,16,498
SC2,2023/11/26,23,293
SC2,2023/11/24,7,278
SC2,2023/11/9,0,280
SC2,2023/11/3,17,841
SC2,2023/11/26,13,9
SC2,2023/11/30,23,536
SC2,2023/11/4,13,0
SC2,2023/11/11,14,1739
SC2,2023/11/30,13,2
SC2,2023/11/8,11,621
SC2,2023/11/24,22,520
SC2,2023/11/12,22,1013
SC2,2023/11/11,20,1751
SC2,2023/11/26,0,82
SC2,2023/11/18,0,156
SC2,2023/11/1,1,1659
SC2,2023/11/10,15,852
SC2,2023/11/2,1,98
SC2,2023/11/9,2,408
SC2,2023/11/20,15,869
SC2,2023/11/24,0,103
SC2,2023/11/19,18,357
SC2,2023/11/15,16,834
SC2,2023/11/16,23,364
SC2,2023/11/20,11,465
SC2,2023/11/28,9,511
SC2,2023/11/19,15,649
SC2,2023/11/1,23,1041
SC2,2023/11/11,0,1128
SC2,2023/11/13,0,7
SC2,2023/11/9,20,636
SC2,2023/11/25,10,377
SC2,2023/11/5,21,735
SC2,2023/11/11,17,1890
SC2,2023/11/25,0,89
SC2,2023/11/29,16,716
SC2,2023/11/17,22,687
SC2,2023/11/26,19,105
SC2,2023/11/6,19,124
SC2,2023/11/1,13,1777
SC2,2023/11/22,15,760
SC2,2023/11/18,11,358
SC2,2023/11/12,20,952
SC2,2023/11/1,0,949
SC2,2023/11/10,13,0
SC2,2023/11/9,22,917
SC2,2023/11/14,15,668
SC2,2023/11/21,14,551
SC2,2023/11/18,19,105
SC2,2023/11/25,20,405
SC2,2023/11/2,16,906
SC2,2023/11/27,20,461
SC2,2023/11/10,23,1873
SC2,2023/11/25,7,341
SC2,2023/11/23,13,0
SC2,2023/11/13,20,542
SC2,2023/11/14,11,614
SC2,2023/11/22,19,83
SC2,2023/11/24,14,572
SC2,2023/11/21,0,77
SC2,2023/11/13,12,625
SC2,2023/11/11,5,1732
SC2,2023/11/4,20,594
SC2,2023/11/28,23,396
SC2,2023/11/4,23,883
SC2,2023/11/5,12,445
SC2,2023/11/2,9,642
SC2,2023/11/15,22,893
SC2,2023/11/17,14,697
SC2,2023/11/9,8,415
SC2,2023/11/1,7,1789
SC2,2023/11/29,9,547
SC2,2023/11/8,19,155
SC2,2023/11/12,19,69
SC2,2023/11/19,8,414
SC2,2023/11/17,12,412
SC2,2023/11/2,18,1091
SC2,2023/11/11,2,1723
SC2,2023/11/13,3,335
SC2,2023/11/9,7,100
SC2,2023/11/3,22,1113
SC2,2023/11/30,9,461
SC2,2023/11/25,22,553
SC2,2023/11/17,10,399
SC2,2023/11/4,9,668
SC2,2023/11/11,7,1860
SC2,2023/11/17,17,917
SC2,2023/11/28,13,0
SC2,2023/11/16,14,546
SC2,2023/11/26,11,424
SC2,2023/11/2,5,637
SC2,2023/11/17,21,566
SC2,2023/11/16,13,4
SC2,2023/11/12,2,616
SC2,2023/11/18,23,471
SC2,2023/11/18,13,1
SC2,2023/11/8,3,22
SC2,2023/11/3,15,948
SC2,2023/11/12,11,1576
SC2,2023/11/1,22,1588
SC2,2023/11/7,23,616
SC2,2023/11/23,23,338
SC2,2023/11/5,17,1060
SC2,2023/11/22,11,488
SC2,2023/11/25,17,646
SC2,2023/11/6,18,1304
SC2,2023/11/11,10,1693
SC2,2023/11/11,22,1397
SC2,2023/11/3,7,634
SC2,2023/11/8,16,1003
SC2,2023/11/24,11,516
SC2,2023/11/14,19,123
SC2,2023/11/27,14,679
SC2,2023/11/12,3,649
SC2,2023/11/1,19,863
SC2,2023/11/6,9,699
SC2,2023/11/28,20,413
SC2,2023/11/21,17,844
SC2,2023/11/15,14,645
SC2,2023/11/8,22,905
SC2,2023/11/15,15,764
SC2,2023/11/4,8,631
SC2,2023/11/29,14,560
SC2,2023/11/1,11,1826
SC2,2023/11/13,21,1031
SC2,2023/11/5,18,775
SC2,2023/11/23,12,510
SC2,2023/11/2,22,1365
SC2,2023/11/18,1,0
SC2,2023/11/2,0,17
SC2,2023/11/24,19,69
SC2,2023/11/19,13,0
SC2,2023/11/23,21,494
SC2,2023/11/24,16,700
SC2,2023/11/12,8,1317
SC2,2023/11/2,14,600
SC2,2023/11/26,9,470
SC2,2023/11/12,16,1445
SC2,2023/11/11,15,1795
SC2,2023/11/30,19,126
SC2,2023/11/17,9,455
SC2,2023/11/9,16,889
SC2,2023/11/30,10,524
SC2,2023/11/8,8,389
SC2,2023/11/28,17,748
SC2,2023/11/3,9,664
SC2,2023/11/21,15,649
SC2,2023/11/15,7,86
SC2,2023/11/5,5,0
SC2,2023/11/7,13,0
SC2,2023/11/16,9,654
SC2,2023/11/28,21,455
SC2,2023/11/7,2,477
SC2,2023/11/4,12,536
SC2,2023/11/6,10,539
SC2,2023/11/14,7,223
SC2,2023/11/7,8,392
SC2,2023/11/10,18,920
SC2,2023/11/14,22,708
SC2,2023/11/25,18,398
SC2,2023/11/21,8,360
SC2,2023/11/29,0,56
SC2,2023/11/21,11,446
SC2,2023/11/30,21,670
SC2,2023/11/30,14,492
SC2,2023/11/14,3,215
SC2,2023/11/15,12,561
SC2,2023/11/4,14,608
SC2,2023/11/8,21,867
SC2,2023/11/3,19,44
SC2,2023/11/3,2,571
SC2,2023/11/1,14,1586
SC2,2023/11/12,21,1124
SC2,2023/11/9,3,0
SC2,2023/11/27,0,81
SC2,2023/11/11,11,1775
SC2,2023/11/17,13,5
SC2,2023/11/6,15,1035
SC2,2023/11/3,0,8
SC2,2023/11/13,2,516
SC2,2023/11/10,9,516
SC2,2023/11/1,6,1394
SC2,2023/11/20,19,98
SC2,2023/11/5,10,420
SC2,2023/11/21,16,764
SC2,2023/11/7,14,900
SC2,2023/11/14,12,555
SC2,2023/11/11,4,2025
SC2,2023/11/28,11,402
SC2,2023/11/25,11,517
SC2,2023/11/19,9,502
SC2,2023/11/15,9,543
SC2,2023/11/9,9,593
SC2,2023/11/17,23,454
SC2,2023/11/4,21,918
SC2,2023/11/28,12,415
SC2,2023/11/30,12,481
SC2,2023/11/11,19,1047
SC2,2023/11/8,12,572
SC2,2023/11/28,14,513
SC2,2023/11/21,10,417
SC2,2023/11/1,18,1540
SC2,2023/11/3,18,1104
SC2,2023/11/17,19,96
SC2,2023/11/21,23,341
SC2,2023/11/26,17,581
SC2,2023/11/15,18,631
SC2,2023/11/21,13,0
SC2,2023/11/26,10,319
SC2,2023/11/18,17,622
SC2,2023/11/17,11,419
SC2,2023/11/18,10,490
SC2,2023/11/17,8,386
SC2,2023/11/10,3,67
SC2,2023/11/25,9,479
SC2,2023/11/11,9,1904
SC2,2023/11/9,15,795
SC2,2023/11/15,1,425
SC2,2023/11/20,22,556
SC2,2023/11/27,9,500
SC2,2023/11/23,8,339
SC2,2023/11/20,16,882
SC2,2023/11/1,3,1483
SC2,2023/11/14,16,976
SC2,2023/11/5,15,755
SC2,2023/11/13,17,1021
SC2,2023/11/18,12,403
SC2,2023/11/25,19,90
SC2,2023/11/17,15,890
SC2,2023/11/4,11,381
SC2,2023/11/5,2,262
SC2,2023/11/2,15,970
SC2,2023/11/22,7,277
SC2,2023/11/12,6,470
SC2,2023/11/25,15,636
SC2,2023/11/4,2,305
SC2,2023/11/5,16,882
SC2,2023/11/13,11,582
SC2,2023/11/1,17,1591
SC2,2023/11/1,9,1667
SC2,2023/11/11,23,951
SC2,2023/11/24,18,441
SC2,2023/11/19,7,285
SC2,2023/11/30,20,522
SC2,2023/11/19,23,434
SC2,2023/11/30,11,476
SC2,2023/11/4,19,192
SC2,2023/11/18,8,587
SC2,2023/11/3,4,368
SC2,2023/11/28,16,574
SC2,2023/11/13,1,281
SC2,2023/11/29,8,273
SC2,2023/11/27,15,538
SC2,2023/11/10,17,875
SC2,2023/11/16,17,958
SC2,2023/11/26,8,326
SC2,2023/11/8,1,445
SC2,2023/11/13,16,870
SC2,2023/11/20,9,502
SC2,2023/11/22,9,460
SC2,2023/11/25,12,361
SC2,2023/11/27,8,326
SC2,2023/11/6,23,623
SC2,2023/11/27,21,510
SC2,2023/11/22,23,375
SC2,2023/11/9,18,811
SC2,2023/11/2,20,1325
SC2,2023/11/25,23,336
SC2,2023/11/22,22,470
SC2,2023/11/9,14,865
SC2,2023/11/4,1,239
SC2,2023/11/7,9,664
SC2,2023/11/1,4,1896
SC2,2023/11/22,16,553
SC2,2023/11/26,21,433
SC2,2023/11/15,17,930
SC2,2023/11/6,13,0
SC2,2023/11/17,1,0
SC2,2023/11/24,15,652
SC2,2023/11/11,18,1795
SC2,2023/11/6,1,392
SC2,2023/11/9,10,486
SC2,2023/11/14,23,624
SC2,2023/11/21,12,377
SC2,2023/11/21,19,95
SC2,2023/11/16,10,460
SC2,2023/11/14,21,871
SC2,2023/11/20,12,419
SC2,2023/11/23,19,89
SC2,2023/11/1,5,1679
SC2,2023/11/7,19,119
SC2,2023/11/14,9,499
SC2,2023/11/29,20,438
SC2,2023/11/5,8,294
SC2,2023/11/7,7,157
SC2,2023/11/2,4,618
SC2,2023/11/7,10,535
SC2,2023/11/14,8,345
SC2,2023/11/10,7,95
SC2,2023/11/4,0,501
SC2,2023/11/10,10,531
SC2,2023/11/12,1,240
SC2,2023/11/30,17,703
SC2,2023/11/8,10,691
SC2,2023/11/22,21,493
SC2,2023/11/12,10,1547
SC2,2023/11/13,22,1095
SC2,2023/11/23,14,570
SC2,2023/11/12,17,1309
SC2,2023/11/2,7,498
SC2,2023/11/1,15,1681
SC2,2023/11/21,20,468
SC2,2023/11/7,20,660
SC2,2023/11/26,12,336
SC2,2023/11/10,14,465
SC2,2023/11/13,10,576
SC2,2023/11/27,7,259
SC2,2023/11/18,21,524
SC2,2023/11/23,20,414
SC2,2023/11/11,12,1114
SC2,2023/11/6,17,1190
SC2,2023/11/20,7,233
SC2,2023/11/6,21,871
SC2,2023/11/10,1,443
SC2,2023/11/16,1,500
SC2,2023/11/29,21,487
SC2,2023/11/2,21,1250
SC2,2023/11/29,15,672
SC2,2023/11/13,13,18
SC2,2023/11/8,20,671
