SC_ID,date,hour,value
SC34,2023/11/21,11,271
SC34,2023/11/10,17,452
SC34,2023/11/15,9,311
SC34,2023/11/19,0,483
SC34,2023/11/27,19,487
SC34,2023/11/10,22,2518
SC34,2023/11/18,18,441
SC34,2023/11/9,11,272
SC34,2023/11/24,19,405
SC34,2023/11/13,21,593
SC34,2023/11/13,12,211
SC34,2023/11/5,21,779
SC34,2023/11/11,10,1593
SC34,2023/11/30,11,223
SC34,2023/11/5,10,513
SC34,2023/11/5,17,489
SC34,2023/11/15,13,511
SC34,2023/11/17,9,374
SC34,2023/11/12,1,1019
SC34,2023/11/26,8,330
SC34,2023/11/29,0,579
SC34,2023/11/16,10,444
SC34,2023/11/2,0,241
SC34,2023/11/10,10,503
SC34,2023/11/9,16,674
SC34,2023/11/18,8,349
SC34,2023/11/27,15,578
SC34,2023/11/8,1,477
SC34,2023/11/27,10,487
SC34,2023/11/21,7,275
SC34,2023/11/16,2,73
SC34,2023/11/21,19,463
SC34,2023/11/16,17,543
SC34,2023/11/26,16,488
SC34,2023/11/6,1,414
SC34,2023/11/26,15,583
SC34,2023/11/11,21,1932
SC34,2023/11/25,12,166
SC34,2023/11/3,12,346
SC34,2023/11/10,3,93
SC34,2023/11/15,14,677
SC34,2023/11/25,18,502
SC34,2023/11/21,17,333
SC34,2023/11/21,10,531
SC34,2023/11/11,18,1247
SC34,2023/11/5,1,400
SC34,2023/11/3,18,712
SC34,2023/11/17,18,490
SC34,2023/11/16,12,178
SC34,2023/11/17,8,332
SC34,2023/11/9,15,832
SC34,2023/11/16,21,491
SC34,2023/11/2,17,985
SC34,2023/11/14,14,569
SC34,2023/11/6,20,574
SC34,2023/11/5,13,741
SC34,2023/11/10,21,2680
SC34,2023/11/29,10,506
SC34,2023/11/18,23,511
SC34,2023/11/20,14,628
SC34,2023/11/5,23,791
SC34,2023/11/6,0,641
SC34,2023/11/26,13,486
SC34,2023/11/16,15,557
SC34,2023/11/13,8,233
SC34,2023/11/23,1,159
SC34,2023/11/15,19,546
SC34,2023/11/11,14,1370
SC34,2023/11/26,23,601
SC34,2023/11/18,13,548
SC34,2023/11/24,1,220
SC34,2023/11/1,1,1737
SC34,2023/11/4,9,550
SC34,2023/11/17,17,334
SC34,2023/11/25,7,290
SC34,2023/11/25,22,554
SC34,2023/11/28,9,381
SC34,2023/11/19,18,425
SC34,2023/11/15,16,612
SC34,2023/11/11,7,1308
SC34,2023/11/11,22,1877
SC34,2023/11/3,7,297
SC34,2023/11/3,22,931
SC34,2023/11/3,15,875
