SC_ID,date,hour,value
SC28,2023/11/12,17,218
SC28,2023/11/11,3,230
SC28,2023/11/27,20,50
SC28,2023/11/20,15,68
SC28,2023/11/10,13,70
SC28,2023/11/14,17,122
SC28,2023/11/27,19,41
SC28,2023/11/18,18,33
SC28,2023/11/14,0,18
SC28,2023/11/11,10,157
SC28,2023/11/4,13,82
SC28,2023/11/26,18,16
SC28,2023/11/10,18,54
SC28,2023/11/12,6,144
SC28,2023/11/11,18,108
SC28,2023/11/23,8,58
SC28,2023/11/5,20,71
SC28,2023/11/22,7,71
SC28,2023/11/6,17,73
SC28,2023/11/20,7,120
SC28,2023/11/22,22,56
SC28,2023/11/6,10,86
SC28,2023/11/13,13,197
SC28,2023/11/21,10,73
SC28,2023/11/3,19,45
SC28,2023/11/9,12,36
SC28,2023/11/23,10,69
SC28,2023/11/30,0,0
SC28,2023/11/4,0,74
SC28,2023/11/21,17,46
SC28,2023/11/13,15,138
SC28,2023/11/14,16,122
SC28,2023/11/1,3,155
SC28,2023/11/3,22,86
SC28,2023/11/17,22,74
SC28,2023/11/29,14,90
SC28,2023/11/11,15,203
SC28,2023/11/1,11,74
SC28,2023/11/17,7,91
SC28,2023/11/9,23,89
SC28,2023/11/5,0,44
SC28,2023/11/7,17,88
SC28,2023/11/26,20,53
SC28,2023/11/15,12,59
SC28,2023/11/15,21,102
SC28,2023/11/14,3,122
SC28,2023/11/21,8,82
SC28,2023/11/18,20,95
SC28,2023/11/9,13,82
SC28,2023/11/5,17,69
SC28,2023/11/7,23,103
SC28,2023/11/11,0,223
SC28,2023/11/14,19,102
SC28,2023/11/23,23,51
SC28,2023/11/25,18,14
SC28,2023/11/24,6,1
SC28,2023/11/22,19,27
SC28,2023/11/20,11,76
SC28,2023/11/5,10,56
SC28,2023/11/14,11,101
SC28,2023/11/27,14,46
SC28,2023/11/23,13,59
SC28,2023/11/22,11,64
SC28,2023/11/7,13,115
SC28,2023/11/6,15,82
SC28,2023/11/12,3,240
SC28,2023/11/13,20,195
SC28,2023/11/16,9,92
SC28,2023/11/22,17,36
SC28,2023/11/21,9,67
SC28,2023/11/16,8,86
SC28,2023/11/7,10,117
SC28,2023/11/20,8,81
SC28,2023/11/16,22,105
SC28,2023/11/13,6,74
SC28,2023/11/26,22,66
SC28,2023/11/14,10,120
SC28,2023/11/12,0,134
SC28,2023/11/8,0,61
SC28,2023/11/10,8,72
SC28,2023/11/3,18,16
SC28,2023/11/9,15,120
SC28,2023/11/20,10,71
SC28,2023/11/27,23,50
SC28,2023/11/4,1,15
SC28,2023/11/20,17,51
SC28,2023/11/18,22,104
SC28,2023/11/17,12,37
SC28,2023/11/22,10,70
SC28,2023/11/9,14,141
SC28,2023/11/21,14,79
SC28,2023/11/16,23,89
