SC_ID,date,hour,value
SC60,2023/11/23,0,5025
SC60,2023/11/18,15,2371
SC60,2023/11/30,5,1304
SC60,2023/11/12,13,736
SC60,2023/11/12,23,6263
SC60,2023/11/11,0,5312
SC60,2023/11/14,6,76
SC60,2023/11/21,5,1963
SC60,2023/11/30,12,738
SC60,2023/11/7,19,5205
SC60,2023/11/20,9,1374
SC60,2023/11/3,21,4758
SC60,2023/11/10,6,115
SC60,2023/11/16,6,66
SC60,2023/11/25,1,1248
SC60,2023/11/3,1,3688
SC60,2023/11/19,14,1518
SC60,2023/11/25,21,4731
SC60,2023/11/3,12,1039
SC60,2023/11/18,5,2024
SC60,2023/11/6,7,897
SC60,2023/11/9,17,2093
SC60,2023/11/21,2,6008
SC60,2023/11/21,20,5766
SC60,2023/11/15,9,2476
SC60,2023/11/8,4,3917
SC60,2023/11/5,14,1897
SC60,2023/11/19,10,1523
SC60,2023/11/7,0,4336
SC60,2023/11/7,18,3526
SC60,2023/11/19,17,2880
SC60,2023/11/20,6,141
SC60,2023/11/10,5,2483
SC60,2023/11/6,0,4395
SC60,2023/11/26,4,3173
SC60,2023/11/18,13,197
SC60,2023/11/24,1,2017
SC60,2023/11/24,8,1571
SC60,2023/11/28,15,1702
SC60,2023/11/4,3,4071
SC60,2023/11/17,16,3049
SC60,2023/11/13,1,5511
SC60,2023/11/17,23,5136
SC60,2023/11/17,13,191
SC60,2023/11/15,7,758
SC60,2023/11/23,15,2302
SC60,2023/11/7,15,2649
SC60,2023/11/27,16,2333
SC60,2023/11/21,12,616
SC60,2023/11/25,8,1467
SC60,2023/11/30,19,3978
SC60,2023/11/4,11,762
SC60,2023/11/3,8,3974
SC60,2023/11/15,2,5186
SC60,2023/11/24,18,2921
SC60,2023/11/14,13,533
SC60,2023/11/28,12,491
SC60,2023/11/30,11,1337
SC60,2023/11/1,23,6409
SC60,2023/11/7,13,305
SC60,2023/11/27,14,749
SC60,2023/11/7,11,745
SC60,2023/11/29,20,4621
SC60,2023/11/17,1,2176
SC60,2023/11/5,8,1119
SC60,2023/11/3,0,3452
SC60,2023/11/8,3,4514
SC60,2023/11/16,9,1578
SC60,2023/11/27,3,4238
SC60,2023/11/25,12,565
SC60,2023/11/11,21,6156
SC60,2023/11/9,10,1444
SC60,2023/11/11,12,2945
SC60,2023/11/26,1,1511
SC60,2023/11/12,8,4429
SC60,2023/11/6,16,2616
SC60,2023/11/8,17,2667
SC60,2023/11/29,11,1193
SC60,2023/11/2,11,2133
SC60,2023/11/12,4,6858
SC60,2023/11/29,19,4369
SC60,2023/11/4,15,2670
SC60,2023/11/1,8,3751
SC60,2023/11/7,10,1471
SC60,2023/11/6,22,5300
SC60,2023/11/23,18,2987
SC60,2023/11/8,13,374
SC60,2023/11/8,23,5895
SC60,2023/11/15,3,6657
SC60,2023/11/15,17,3088
SC60,2023/11/11,23,6297
SC60,2023/11/30,15,1985
SC60,2023/11/13,9,2657
SC60,2023/11/28,5,1371
SC60,2023/11/4,5,1904
SC60,2023/11/10,9,964
SC60,2023/11/14,19,5090
SC60,2023/11/6,5,1812
SC60,2023/11/13,20,5755
SC60,2023/11/6,6,188
SC60,2023/11/26,9,1408
SC60,2023/11/21,16,1831
SC60,2023/11/9,8,2050
SC60,2023/11/26,13,263
SC60,2023/11/10,15,3229
SC60,2023/11/17,14,1718
SC60,2023/11/26,23,4291
SC60,2023/11/16,5,1726
SC60,2023/11/16,15,2790
SC60,2023/11/22,6,52
SC60,2023/11/18,4,3708
SC60,2023/11/18,23,5061
SC60,2023/11/1,1,1773
SC60,2023/11/17,17,2650
SC60,2023/11/30,9,1428
SC60,2023/11/4,9,1588
SC60,2023/11/29,1,1793
SC60,2023/11/17,11,1270
SC60,2023/11/26,17,2809
SC60,2023/11/21,6,58
SC60,2023/11/29,2,4892
SC60,2023/11/30,3,4756
SC60,2023/11/2,2,5214
SC60,2023/11/24,7,913
SC60,2023/11/24,22,3447
SC60,2023/11/23,12,549
SC60,2023/11/2,22,5485
SC60,2023/11/19,20,4465
SC60,2023/11/2,7,1687
SC60,2023/11/15,6,189
SC60,2023/11/8,8,501
SC60,2023/11/4,17,2869
SC60,2023/11/28,17,2496
SC60,2023/11/23,21,4910
SC60,2023/11/5,9,1716
SC60,2023/11/19,2,5576
SC60,2023/11/4,10,1340
SC60,2023/11/29,7,799
SC60,2023/11/7,21,5231
SC60,2023/11/26,14,1371
SC60,2023/11/7,12,740
SC60,2023/11/18,1,1978
SC60,2023/11/2,19,4675
SC60,2023/11/9,1,1678
SC60,2023/11/17,15,2868
SC60,2023/11/30,14,966
SC60,2023/11/11,11,2682
SC60,2023/11/3,11,729
SC60,2023/11/8,21,5151
SC60,2023/11/11,19,5337
SC60,2023/11/23,6,49
SC60,2023/11/17,21,5159
SC60,2023/11/21,14,1198
SC60,2023/11/9,22,5395
SC60,2023/11/1,0,4236
SC60,2023/11/21,23,5109
SC60,2023/11/13,0,6722
SC60,2023/11/6,4,2714
SC60,2023/11/24,16,2245
SC60,2023/11/27,0,4732
SC60,2023/11/17,5,1970
SC60,2023/11/19,9,1467
SC60,2023/11/4,14,1698
SC60,2023/11/13,16,4105
SC60,2023/11/1,15,3930
SC60,2023/11/8,9,1488
SC60,2023/11/15,20,5563
SC60,2023/11/1,18,4199
SC60,2023/11/19,7,816
SC60,2023/11/12,9,4056
SC60,2023/11/19,22,4720
SC60,2023/11/28,11,1205
SC60,2023/11/11,8,4520
SC60,2023/11/4,19,5307
SC60,2023/11/28,19,4906
SC60,2023/11/17,0,4506
SC60,2023/11/6,11,802
SC60,2023/11/21,1,2419
SC60,2023/11/19,15,2121
SC60,2023/11/12,20,5582
SC60,2023/11/25,6,56
SC60,2023/11/6,19,4817
SC60,2023/11/29,16,2459
SC60,2023/11/1,13,1828
SC60,2023/11/5,22,4648
SC60,2023/11/12,2,6165
SC60,2023/11/2,16,2926
SC60,2023/11/8,2,4581
SC60,2023/11/8,20,5491
SC60,2023/11/24,13,0
SC60,2023/11/23,9,1606
SC60,2023/11/5,7,857
SC60,2023/11/13,14,2121
SC60,2023/11/11,6,507
SC60,2023/11/10,21,5332
SC60,2023/11/2,10,4163
SC60,2023/11/14,11,849
SC60,2023/11/23,3,5315
SC60,2023/11/9,11,1028
SC60,2023/11/25,3,5518
SC60,2023/11/5,11,532
SC60,2023/11/3,3,4265
SC60,2023/11/5,19,4096
SC60,2023/11/24,20,5068
SC60,2023/11/29,6,61
SC60,2023/11/18,18,2947
SC60,2023/11/2,8,4635
SC60,2023/11/1,20,4978
SC60,2023/11/16,7,806
SC60,2023/11/11,10,4613
SC60,2023/11/5,21,4855
SC60,2023/11/2,9,4487
SC60,2023/11/25,10,1920
SC60,2023/11/30,13,380
SC60,2023/11/28,23,3813
SC60,2023/11/30,23,4329
SC60,2023/11/12,19,5780
SC60,2023/11/11,17,4519
SC60,2023/11/6,18,3403
SC60,2023/11/28,13,477
SC60,2023/11/26,7,1068
SC60,2023/11/29,22,4028
SC60,2023/11/25,4,4054
SC60,2023/11/29,12,932
SC60,2023/11/3,23,4998
SC60,2023/11/8,14,1435
SC60,2023/11/11,4,5892
SC60,2023/11/15,10,1384
SC60,2023/11/29,21,5051
SC60,2023/11/27,1,1275
SC60,2023/11/19,11,1093
SC60,2023/11/20,20,5320
SC60,2023/11/10,16,2598
SC60,2023/11/27,8,1469
SC60,2023/11/5,6,54
SC60,2023/11/21,18,3039
SC60,2023/11/13,7,1173
SC60,2023/11/13,22,6644
SC60,2023/11/7,1,1539
SC60,2023/11/23,14,752
SC60,2023/11/22,12,735
SC60,2023/11/14,20,5271
SC60,2023/11/3,7,1815
SC60,2023/11/9,6,100
SC60,2023/11/28,9,1373
SC60,2023/11/21,4,4221
SC60,2023/11/21,13,352
SC60,2023/11/26,10,1466
SC60,2023/11/2,1,3996
SC60,2023/11/25,7,799
SC60,2023/11/15,16,2283
SC60,2023/11/27,6,25
SC60,2023/11/25,22,3854
SC60,2023/11/12,21,5532
SC60,2023/11/9,3,4858
SC60,2023/11/3,19,4190
SC60,2023/11/25,19,5107
SC60,2023/11/17,19,4677
SC60,2023/11/11,18,4467
SC60,2023/11/21,17,2635
SC60,2023/11/17,10,1262
SC60,2023/11/2,3,4119
SC60,2023/11/22,23,4500
SC60,2023/11/18,10,1543
SC60,2023/11/9,2,4768
SC60,2023/11/25,11,910
SC60,2023/11/28,14,1624
SC60,2023/11/20,4,4699
SC60,2023/11/9,18,3187
SC60,2023/11/8,12,916
SC60,2023/11/12,12,3431
SC60,2023/11/14,4,2964
SC60,2023/11/29,3,4988
SC60,2023/11/10,11,1232
SC60,2023/11/15,8,1716
SC60,2023/11/22,13,465
SC60,2023/11/19,0,3891
SC60,2023/11/17,4,3858
SC60,2023/11/4,21,5223
SC60,2023/11/28,21,5434
SC60,2023/11/11,9,4361
SC60,2023/11/20,13,197
SC60,2023/11/20,23,4800
SC60,2023/11/10,19,3810
SC60,2023/11/6,1,1656
SC60,2023/11/26,5,1037
SC60,2023/11/26,15,1506
SC60,2023/11/14,23,6427
SC60,2023/11/18,9,1396
SC60,2023/11/11,1,2701
SC60,2023/11/24,4,4187
SC60,2023/11/1,4,3316
SC60,2023/11/3,14,3136
SC60,2023/11/17,20,5532
SC60,2023/11/23,1,2118
SC60,2023/11/15,11,748
SC60,2023/11/18,6,46
SC60,2023/11/3,6,81
SC60,2023/11/24,23,4465
SC60,2023/11/19,5,3696
SC60,2023/11/27,11,893
SC60,2023/11/30,0,4334
SC60,2023/11/9,21,4767
SC60,2023/11/23,17,2151
SC60,2023/11/27,19,4176
SC60,2023/11/13,5,3780
SC60,2023/11/16,22,5879
SC60,2023/11/2,6,202
SC60,2023/11/28,0,4108
SC60,2023/11/26,18,3061
SC60,2023/11/10,22,5796
SC60,2023/11/7,17,2568
SC60,2023/11/14,8,2342
SC60,2023/11/10,7,655
SC60,2023/11/13,15,3144
SC60,2023/11/3,15,2804
SC60,2023/11/5,18,3045
SC60,2023/11/25,5,1457
SC60,2023/11/29,14,1312
SC60,2023/11/6,9,1825
SC60,2023/11/25,15,1368
SC60,2023/11/19,4,4400
SC60,2023/11/13,12,2017
SC60,2023/11/4,20,4983
SC60,2023/11/14,12,1671
SC60,2023/11/12,10,3241
SC60,2023/11/3,5,2602
SC60,2023/11/30,20,4300
SC60,2023/11/14,21,6033
SC60,2023/11/8,10,1651
SC60,2023/11/26,16,2203
SC60,2023/11/18,16,2075
SC60,2023/11/21,0,5228
SC60,2023/11/19,23,4930
SC60,2023/11/11,15,4179
SC60,2023/11/3,22,4913
SC60,2023/11/26,3,4043
SC60,2023/11/18,3,5592
SC60,2023/11/19,18,3438
SC60,2023/11/11,22,5713
SC60,2023/11/9,19,4674
SC60,2023/11/7,5,1590
SC60,2023/11/21,21,4621
SC60,2023/11/16,19,4713
SC60,2023/11/22,4,4098
SC60,2023/11/11,7,1285
SC60,2023/11/16,11,1354
SC60,2023/11/23,5,1344
SC60,2023/11/7,9,1033
SC60,2023/11/6,3,4077
SC60,2023/11/3,18,3821
SC60,2023/11/25,9,1123
SC60,2023/11/21,15,1619
SC60,2023/11/11,14,3411
SC60,2023/11/16,14,1740
SC60,2023/11/15,18,4070
SC60,2023/11/18,17,2634
SC60,2023/11/23,10,1811
SC60,2023/11/14,2,4827
SC60,2023/11/16,16,2352
SC60,2023/11/22,20,4986
SC60,2023/11/24,2,5117
SC60,2023/11/12,17,4669
SC60,2023/11/16,21,5316
SC60,2023/11/22,14,1075
SC60,2023/11/14,14,2443
SC60,2023/11/29,17,2204
SC60,2023/11/29,8,1251
SC60,2023/11/22,21,5091
SC60,2023/11/20,14,1237
SC60,2023/11/28,10,1580
SC60,2023/11/1,16,3799
SC60,2023/11/6,14,1685
SC60,2023/11/30,17,3011
SC60,2023/11/23,16,2144
SC60,2023/11/15,0,5802
SC60,2023/11/30,10,1491
SC60,2023/11/13,18,4530
SC60,2023/11/5,17,3386
SC60,2023/11/22,11,1740
SC60,2023/11/7,4,3957
SC60,2023/11/23,13,346
SC60,2023/11/22,2,5910
SC60,2023/11/18,14,1666
SC60,2023/11/30,21,5132
SC60,2023/11/9,12,449
SC60,2023/11/20,0,3930
SC60,2023/11/19,21,5154
SC60,2023/11/6,13,155
SC60,2023/11/1,5,1644
SC60,2023/11/14,9,1425
SC60,2023/11/6,23,5301
SC60,2023/11/23,19,4403
SC60,2023/11/7,23,4942
SC60,2023/11/6,15,2404
SC60,2023/11/20,11,1266
SC60,2023/11/20,19,3671
SC60,2023/11/13,2,6586
SC60,2023/11/5,3,4557
SC60,2023/11/18,7,1180
SC60,2023/11/10,8,2026
SC60,2023/11/24,9,1488
SC60,2023/11/2,12,2306
SC60,2023/11/23,4,3423
SC60,2023/11/23,23,4769
SC60,2023/11/24,6,66
SC60,2023/11/1,6,375
SC60,2023/11/4,16,3062
SC60,2023/11/28,16,1854
SC60,2023/11/30,16,2384
SC60,2023/11/3,4,3729
SC60,2023/11/27,21,5098
SC60,2023/11/22,9,1746
SC60,2023/11/11,13,919
SC60,2023/11/3,9,2303
SC60,2023/11/15,22,5613
SC60,2023/11/4,12,963
SC60,2023/11/14,5,1098
SC60,2023/11/24,0,4540
SC60,2023/11/22,15,2446
SC60,2023/11/13,3,6241
SC60,2023/11/9,7,1197
SC60,2023/11/25,23,4334
SC60,2023/11/2,21,5742
SC60,2023/11/14,16,2515
SC60,2023/11/27,22,4068
SC60,2023/11/30,7,1021
SC60,2023/11/24,21,4882
SC60,2023/11/24,11,878
SC60,2023/11/24,19,4727
SC60,2023/11/28,20,4973
SC60,2023/11/1,11,2990
SC60,2023/11/15,4,4914
SC60,2023/11/3,16,2991
SC60,2023/11/30,22,3958
SC60,2023/11/8,18,2957
SC60,2023/11/10,0,4568
SC60,2023/11/21,3,5588
SC60,2023/11/22,1,2052
SC60,2023/11/15,13,18
SC60,2023/11/25,16,2580
SC60,2023/11/16,0,4578
SC60,2023/11/4,22,5364
SC60,2023/11/14,1,5355
SC60,2023/11/20,1,1629
SC60,2023/11/11,16,3270
SC60,2023/11/4,7,1151
SC60,2023/11/1,12,2694
SC60,2023/11/1,21,6209
SC60,2023/11/7,14,1802
SC60,2023/11/20,12,899
SC60,2023/11/11,3,5799
