SC_ID,date,hour,value
SC48,2023/11/10,15,58
SC48,2023/11/25,10,45
SC48,2023/11/6,13,81
SC48,2023/11/3,20,0
SC48,2023/11/12,11,75
SC48,2023/11/21,16,48
SC48,2023/11/4,9,66
SC48,2023/11/29,9,62
SC48,2023/11/12,19,67
SC48,2023/11/11,17,103
SC48,2023/11/25,20,0
SC48,2023/11/15,15,46
SC48,2023/11/29,18,63
SC48,2023/11/2,18,88
SC48,2023/11/12,7,168
SC48,2023/11/18,13,98
SC48,2023/11/9,8,102
SC48,2023/11/7,6,1
SC48,2023/11/27,20,0
SC48,2023/11/23,6,0
SC48,2023/11/11,0,216
SC48,2023/11/3,7,109
SC48,2023/11/15,16,66
SC48,2023/11/17,14,80
SC48,2023/11/26,13,70
SC48,2023/11/22,19,19
SC48,2023/11/8,11,0
SC48,2023/11/19,8,100
SC48,2023/11/7,13,101
SC48,2023/11/24,13,65
SC48,2023/11/1,4,192
SC48,2023/11/29,7,25
SC48,2023/11/16,13,88
SC48,2023/11/18,19,9
SC48,2023/11/17,12,32
SC48,2023/11/9,7,70
SC48,2023/11/30,8,85
SC48,2023/11/6,19,12
SC48,2023/11/12,20,11
SC48,2023/11/14,15,51
SC48,2023/11/26,19,0
SC48,2023/11/18,11,2
SC48,2023/11/30,9,67
SC48,2023/11/28,9,59
SC48,2023/11/14,19,41
SC48,2023/11/8,7,69
SC48,2023/11/28,8,79
SC48,2023/11/1,14,137
SC48,2023/11/11,5,215
SC48,2023/11/11,10,137
SC48,2023/11/3,17,111
SC48,2023/11/28,13,59
SC48,2023/11/16,15,65
SC48,2023/11/3,10,48
SC48,2023/11/30,13,57
SC48,2023/11/24,7,34
SC48,2023/11/4,13,95
SC48,2023/11/1,7,197
SC48,2023/11/8,19,36
SC48,2023/11/25,17,93
SC48,2023/11/2,9,107
SC48,2023/11/20,15,57
SC48,2023/11/21,14,59
SC48,2023/11/24,14,65
SC48,2023/11/11,2,264
SC48,2023/11/1,0,205
SC48,2023/11/17,10,61
SC48,2023/11/5,17,94
SC48,2023/11/19,16,55
SC48,2023/11/11,20,43
SC48,2023/11/17,17,57
SC48,2023/11/11,7,202
SC48,2023/11/7,20,0
SC48,2023/11/10,18,60
SC48,2023/11/10,13,79
SC48,2023/11/22,15,40
SC48,2023/11/1,13,128
SC48,2023/11/1,1,276
SC48,2023/11/1,11,53
SC48,2023/11/6,18,92
SC48,2023/11/5,12,45
SC48,2023/11/1,22,0
SC48,2023/11/6,15,56
SC48,2023/11/20,19,0
SC48,2023/11/5,10,40
SC48,2023/11/25,7,34
SC48,2023/11/19,18,42
SC48,2023/11/11,22,53
SC48,2023/11/25,15,57
SC48,2023/11/12,16,52
SC48,2023/11/19,13,69
SC48,2023/11/4,8,91
SC48,2023/11/24,19,0
SC48,2023/11/2,14,118
SC48,2023/11/1,19,87
SC48,2023/11/4,17,89
SC48,2023/11/3,5,17
SC48,2023/11/29,14,58
SC48,2023/11/24,16,43
SC48,2023/11/30,20,0
SC48,2023/11/11,15,132
SC48,2023/11/30,19,0
SC48,2023/11/15,20,0
SC48,2023/11/5,9,101
SC48,2023/11/8,8,104
SC48,2023/11/28,17,52
SC48,2023/11/4,10,53
SC48,2023/11/25,9,68
SC48,2023/11/11,9,151
SC48,2023/11/20,16,82
SC48,2023/11/18,12,31
SC48,2023/11/16,9,61
SC48,2023/11/1,6,149
SC48,2023/11/17,13,67
SC48,2023/11/30,12,28
SC48,2023/11/14,7,59
SC48,2023/11/2,5,73
SC48,2023/11/29,15,46
SC48,2023/11/9,15,65
SC48,2023/11/9,13,74
SC48,2023/11/25,19,0
SC48,2023/11/12,21,0
SC48,2023/11/17,15,57
SC48,2023/11/30,14,46
SC48,2023/11/11,11,51
SC48,2023/11/8,12,40
SC48,2023/11/11,19,113
SC48,2023/11/27,14,49
SC48,2023/11/23,13,65
SC48,2023/11/28,12,33
SC48,2023/11/4,12,60
SC48,2023/11/10,9,76
SC48,2023/11/5,18,55
