SC_ID,date,hour,value
SC63,2023/11/26,9,66
SC63,2023/11/24,19,4
SC63,2023/11/2,14,106
SC63,2023/11/2,16,70
SC63,2023/11/11,1,597
SC63,2023/11/14,13,113
SC63,2023/11/27,16,25
SC63,2023/11/16,8,64
SC63,2023/11/7,15,209
SC63,2023/11/9,18,149
SC63,2023/11/10,11,32
SC63,2023/11/17,7,21
SC63,2023/11/15,12,600
SC63,2023/11/21,8,211
SC63,2023/11/21,12,604
SC63,2023/11/16,19,5
SC63,2023/11/11,23,429
SC63,2023/11/4,16,143
SC63,2023/11/16,11,51
SC63,2023/11/25,13,85
SC63,2023/11/1,9,701
SC63,2023/11/29,12,33
SC63,2023/11/11,4,529
SC63,2023/11/30,16,386
SC63,2023/11/14,17,84
SC63,2023/11/26,7,35
SC63,2023/11/29,14,277
SC63,2023/11/6,9,1134
SC63,2023/11/30,20,0
SC63,2023/11/8,16,121
SC63,2023/11/25,15,26
SC63,2023/11/4,20,145
SC63,2023/11/12,2,914
SC63,2023/11/1,13,737
SC63,2023/11/7,9,867
SC63,2023/11/20,10,66
SC63,2023/11/22,17,153
SC63,2023/11/9,6,157
SC63,2023/11/6,19,85
SC63,2023/11/23,9,31
SC63,2023/11/3,6,284
SC63,2023/11/6,11,78
SC63,2023/11/8,20,1
SC63,2023/11/19,15,36
SC63,2023/11/17,17,641
SC63,2023/11/25,6,40
SC63,2023/11/24,13,87
SC63,2023/11/4,9,348
SC63,2023/11/17,10,33
SC63,2023/11/3,13,86
SC63,2023/11/19,18,66
SC63,2023/11/30,14,93
SC63,2023/11/6,15,265
SC63,2023/11/24,6,121
SC63,2023/11/25,7,186
SC63,2023/11/28,9,46
SC63,2023/11/7,13,201
SC63,2023/11/20,11,30
SC63,2023/11/14,11,680
SC63,2023/11/22,11,31
SC63,2023/11/22,19,1
SC63,2023/11/27,14,40
SC63,2023/11/20,19,0
SC63,2023/11/10,9,102
SC63,2023/11/16,9,172
SC63,2023/11/23,13,49
SC63,2023/11/5,17,97
SC63,2023/11/5,10,611
SC63,2023/11/12,3,404
SC63,2023/11/26,8,181
SC63,2023/11/2,0,171
SC63,2023/11/12,23,0
SC63,2023/11/19,17,649
SC63,2023/11/21,18,149
SC63,2023/11/20,13,49
SC63,2023/11/10,19,10
SC63,2023/11/2,3,313
SC63,2023/11/22,13,119
SC63,2023/11/9,4,115
SC63,2023/11/18,18,99
SC63,2023/11/9,13,597
SC63,2023/11/3,16,105
SC63,2023/11/15,13,186
SC63,2023/11/4,7,29
SC63,2023/11/20,17,293
SC63,2023/11/12,0,102
SC63,2023/11/11,0,168
SC63,2023/11/14,10,68
SC63,2023/11/10,8,89
SC63,2023/11/1,4,765
SC63,2023/11/12,20,9
SC63,2023/11/13,14,687
SC63,2023/11/5,7,216
SC63,2023/11/11,6,467
SC63,2023/11/1,23,89
SC63,2023/11/5,11,121
SC63,2023/11/8,10,504
SC63,2023/11/12,17,85
SC63,2023/11/27,15,319
SC63,2023/11/16,17,518
SC63,2023/11/18,8,62
SC63,2023/11/17,11,28
SC63,2023/11/14,19,0
SC63,2023/11/1,6,263
SC63,2023/11/25,11,74
SC63,2023/11/28,14,135
SC63,2023/11/11,11,221
SC63,2023/11/12,12,302
SC63,2023/11/19,9,172
SC63,2023/11/26,16,28
SC63,2023/11/3,7,343
SC63,2023/11/11,22,232
SC63,2023/11/10,20,145
SC63,2023/11/22,10,49
SC63,2023/11/9,14,115
SC63,2023/11/10,2,134
SC63,2023/11/7,11,143
SC63,2023/11/1,5,726
SC63,2023/11/10,10,86
SC63,2023/11/9,16,624
SC63,2023/11/2,11,38
SC63,2023/11/2,19,251
SC63,2023/11/29,19,0
SC63,2023/11/13,9,61
SC63,2023/11/6,7,74
SC63,2023/11/1,20,514
SC63,2023/11/8,17,548
SC63,2023/11/29,16,13
SC63,2023/11/29,8,228
SC63,2023/11/1,2,1059
SC63,2023/11/10,17,83
SC63,2023/11/12,1,327
SC63,2023/11/17,9,66
SC63,2023/11/21,19,1
SC63,2023/11/16,10,425
SC63,2023/11/24,14,115
SC63,2023/11/18,16,28
SC63,2023/11/12,18,501
SC63,2023/11/16,18,191
SC63,2023/11/17,18,119
SC63,2023/11/27,10,510
SC63,2023/11/11,7,627
SC63,2023/11/21,13,129
SC63,2023/11/15,18,44
SC63,2023/11/23,16,241
SC63,2023/11/13,8,103
SC63,2023/11/25,16,34
SC63,2023/11/24,12,15
SC63,2023/11/9,12,46
SC63,2023/11/7,10,356
SC63,2023/11/27,11,127
SC63,2023/11/5,14,731
SC63,2023/11/12,13,231
SC63,2023/11/26,10,400
SC63,2023/11/30,9,476
SC63,2023/11/15,16,257
SC63,2023/11/30,15,452
SC63,2023/11/1,17,90
SC63,2023/11/3,18,242
SC63,2023/11/9,5,337
SC63,2023/11/23,15,573
SC63,2023/11/18,9,136
SC63,2023/11/29,10,63
SC63,2023/11/19,11,28
SC63,2023/11/15,10,40
SC63,2023/11/4,14,147
SC63,2023/11/9,3,134
SC63,2023/11/17,19,0
SC63,2023/11/2,1,563
SC63,2023/11/18,17,541
SC63,2023/11/17,15,40
SC63,2023/11/11,19,419
SC63,2023/11/12,21,14
SC63,2023/11/27,13,200
SC63,2023/11/3,20,0
SC63,2023/11/11,20,520
SC63,2023/11/21,11,30
SC63,2023/11/22,8,100
SC63,2023/11/14,12,194
SC63,2023/11/20,12,673
SC63,2023/11/11,3,467
SC63,2023/11/18,10,47
SC63,2023/11/25,19,10
SC63,2023/11/3,11,37
SC63,2023/11/3,19,604
SC63,2023/11/23,17,177
SC63,2023/11/23,10,455
SC63,2023/11/7,17,566
SC63,2023/11/16,7,49
SC63,2023/11/2,6,123
SC63,2023/11/5,19,5
SC63,2023/11/1,12,132
SC63,2023/11/8,12,118
SC63,2023/11/15,8,183
SC63,2023/11/25,17,429
SC63,2023/11/5,12,436
SC63,2023/11/8,19,1
SC63,2023/11/11,10,507
SC63,2023/11/20,8,245
SC63,2023/11/23,14,20
SC63,2023/11/12,10,673
SC63,2023/11/2,8,347
SC63,2023/11/15,15,44
SC63,2023/11/28,8,201
SC63,2023/11/22,12,595
SC63,2023/11/28,12,552
SC63,2023/11/4,12,718
SC63,2023/11/9,19,2
SC63,2023/11/18,7,8
SC63,2023/11/17,12,637
SC63,2023/11/16,13,289
SC63,2023/11/22,15,31
SC63,2023/11/26,18,93
SC63,2023/11/13,15,50
SC63,2023/11/24,9,103
SC63,2023/11/14,8,44
SC63,2023/11/26,17,430
SC63,2023/11/2,18,276
SC63,2023/11/10,1,112
SC63,2023/11/19,19,0
SC63,2023/11/1,8,482
SC63,2023/11/27,19,3
SC63,2023/11/9,2,343
SC63,2023/11/29,11,721
SC63,2023/11/8,13,171
SC63,2023/11/24,8,733
SC63,2023/11/9,1,101
SC63,2023/11/14,9,73
SC63,2023/11/13,16,235
SC63,2023/11/10,7,253
SC63,2023/11/12,19,235
SC63,2023/11/25,18,73
SC63,2023/11/21,10,57
SC63,2023/11/9,15,72
SC63,2023/11/23,18,165
SC63,2023/11/19,10,47
SC63,2023/11/4,15,728
SC63,2023/11/27,8,198
SC63,2023/11/10,22,693
SC63,2023/11/1,19,1171
SC63,2023/11/14,15,478
SC63,2023/11/26,11,27
SC63,2023/11/26,19,3
SC63,2023/11/10,12,22
SC63,2023/11/6,18,325
SC63,2023/11/25,10,476
SC63,2023/11/6,13,195
SC63,2023/11/23,19,0
SC63,2023/11/2,2,584
SC63,2023/11/1,16,206
SC63,2023/11/27,12,17
SC63,2023/11/23,11,151
SC63,2023/11/5,8,276
SC63,2023/11/1,15,1076
SC63,2023/11/10,15,96
SC63,2023/11/8,18,158
SC63,2023/11/11,16,468
SC63,2023/11/26,13,69
SC63,2023/11/9,8,286
SC63,2023/11/30,13,216
SC63,2023/11/12,11,342
SC63,2023/11/19,8,63
SC63,2023/11/9,0,31
SC63,2023/11/10,5,230
SC63,2023/11/16,15,40
SC63,2023/11/21,9,57
SC63,2023/11/21,16,11
SC63,2023/11/3,10,847
SC63,2023/11/1,1,435
SC63,2023/11/7,14,473
SC63,2023/11/28,18,232
SC63,2023/11/5,18,365
SC63,2023/11/28,20,0
SC63,2023/11/3,15,112
SC63,2023/11/12,16,361
SC63,2023/11/11,15,796
SC63,2023/11/19,13,149
SC63,2023/11/27,9,68
SC63,2023/11/10,18,596
SC63,2023/11/22,7,40
SC63,2023/11/27,17,201
SC63,2023/11/25,14,142
SC63,2023/11/30,18,85
SC63,2023/11/3,14,557
SC63,2023/11/11,14,697
SC63,2023/11/20,9,83
SC63,2023/11/28,15,47
SC63,2023/11/12,4,255
SC63,2023/11/6,16,76
SC63,2023/11/24,11,359
SC63,2023/11/15,11,25
SC63,2023/11/19,12,517
SC63,2023/11/6,10,215
SC63,2023/11/6,17,87
SC63,2023/11/10,23,697
SC63,2023/11/18,19,0
SC63,2023/11/7,8,212
SC63,2023/11/17,14,41
SC63,2023/11/18,13,167
SC63,2023/11/15,19,2
SC63,2023/11/4,18,204
SC63,2023/11/15,7,46
SC63,2023/11/21,15,25
SC63,2023/11/29,15,8
SC63,2023/11/2,15,760
SC63,2023/11/9,7,119
SC63,2023/11/8,6,155
SC63,2023/11/2,5,123
SC63,2023/11/28,7,58
SC63,2023/11/1,21,465
SC63,2023/11/10,0,6
SC63,2023/11/1,0,666
SC63,2023/11/30,8,291
SC63,2023/11/8,7,639
SC63,2023/11/11,2,524
SC63,2023/11/6,12,542
SC63,2023/11/21,14,52
SC63,2023/11/10,13,57
SC63,2023/11/9,11,123
SC63,2023/11/11,5,747
SC63,2023/11/12,14,614
SC63,2023/11/15,17,182
SC63,2023/11/24,7,86
SC63,2023/11/2,20,0
SC63,2023/11/22,9,162
SC63,2023/11/3,17,123
SC63,2023/11/29,9,68
SC63,2023/11/8,11,37
SC63,2023/11/8,14,617
SC63,2023/11/2,12,69
SC63,2023/11/28,16,324
SC63,2023/11/28,13,19
SC63,2023/11/11,17,567
SC63,2023/11/1,22,125
SC63,2023/11/4,17,686
SC63,2023/11/21,17,512
SC63,2023/11/18,11,33
SC63,2023/11/1,14,253
SC63,2023/11/12,7,646
SC63,2023/11/19,16,37
SC63,2023/11/4,8,157
SC63,2023/11/11,13,522
SC63,2023/11/6,8,207
SC63,2023/11/29,13,62
SC63,2023/11/24,17,348
SC63,2023/11/20,18,83
SC63,2023/11/14,18,67
SC63,2023/11/24,10,63
SC63,2023/11/30,7,68
SC63,2023/11/19,14,35
SC63,2023/11/7,18,165
SC63,2023/11/5,16,500
SC63,2023/11/7,7,64
SC63,2023/11/13,12,33
SC63,2023/11/1,11,289
SC63,2023/11/5,9,710
SC63,2023/11/24,16,37
SC63,2023/11/30,17,261
SC63,2023/11/21,7,53
SC63,2023/11/14,14,63
SC63,2023/11/4,13,297
SC63,2023/11/1,7,522
SC63,2023/11/22,18,142
SC63,2023/11/12,8,756
SC63,2023/11/24,15,26
SC63,2023/11/2,9,139
SC63,2023/11/7,16,74
SC63,2023/11/20,14,41
SC63,2023/11/5,13,412
SC63,2023/11/10,21,699
SC63,2023/11/12,6,298
SC63,2023/11/13,13,89
SC63,2023/11/29,18,969
SC63,2023/11/3,9,264
SC63,2023/11/17,13,211
SC63,2023/11/30,12,17
SC63,2023/11/25,9,47
SC63,2023/11/11,9,759
SC63,2023/11/2,10,322
SC63,2023/11/29,7,67
SC63,2023/11/30,10,219
SC63,2023/11/16,16,45
SC63,2023/11/10,16,70
SC63,2023/11/26,14,34
SC63,2023/11/10,4,429
SC63,2023/11/5,20,0
SC63,2023/11/7,19,3
SC63,2023/11/12,15,147
SC63,2023/11/1,10,698
SC63,2023/11/2,4,653
SC63,2023/11/13,11,90
SC63,2023/11/13,19,0
SC63,2023/11/7,12,423
SC63,2023/11/13,18,337
SC63,2023/11/23,8,211
SC63,2023/11/20,7,57
SC63,2023/11/20,15,34
SC63,2023/11/15,14,39
SC63,2023/11/16,12,69
SC63,2023/11/18,14,39
SC63,2023/11/9,9,508
SC63,2023/11/10,3,100
SC63,2023/11/6,14,591
SC63,2023/11/2,7,731
SC63,2023/11/8,8,692
SC63,2023/11/28,17,510
SC63,2023/11/2,17,441
SC63,2023/11/23,7,63
SC63,2023/11/8,5,166
SC63,2023/11/2,13,744
SC63,2023/11/17,8,170
SC63,2023/11/23,12,15
SC63,2023/11/28,10,42
SC63,2023/11/4,10,811
SC63,2023/11/12,5,644
SC63,2023/11/10,14,513
SC63,2023/11/13,17,69
SC63,2023/11/8,15,108
SC63,2023/11/5,15,120
SC63,2023/11/11,18,634
SC63,2023/11/13,10,880
SC63,2023/11/18,12,479
SC63,2023/11/26,12,150
SC63,2023/11/1,3,369
SC63,2023/11/20,16,435
SC63,2023/11/27,7,40
SC63,2023/11/16,14,50
SC63,2023/11/28,19,1
SC63,2023/11/11,8,1060
SC63,2023/11/22,16,383
SC63,2023/11/27,18,196
SC63,2023/11/29,17,48
SC63,2023/11/22,14,40
SC63,2023/11/12,9,362
SC63,2023/11/19,7,47
SC63,2023/11/3,8,646
SC63,2023/11/1,18,108
SC63,2023/11/4,19,23
SC63,2023/11/30,11,31
SC63,2023/11/8,9,246
SC63,2023/11/28,11,26
SC63,2023/11/4,11,70
SC63,2023/11/30,19,668
SC63,2023/11/14,16,144
SC63,2023/11/25,8,59
SC63,2023/11/24,18,105
SC63,2023/11/11,21,634
SC63,2023/11/18,15,25
SC63,2023/11/3,12,248
SC63,2023/11/17,16,155
SC63,2023/11/15,9,70
SC63,2023/11/9,17,170
SC63,2023/11/11,12,779
SC63,2023/11/26,15,181
SC63,2023/11/25,12,18
SC63,2023/11/9,10,124
SC63,2023/11/10,6,61
