SC_ID,date,hour,value
SC61,2023/11/29,21,56
SC61,2023/11/13,14,87
SC61,2023/11/1,13,203
SC61,2023/11/13,13,83
SC61,2023/11/20,20,23
SC61,2023/11/17,22,49
SC61,2023/11/9,13,83
SC61,2023/11/5,0,0
SC61,2023/11/18,20,43
SC61,2023/11/8,14,131
SC61,2023/11/26,14,70
SC61,2023/11/16,16,58
SC61,2023/11/11,13,224
SC61,2023/11/22,20,41
SC61,2023/11/18,14,52
SC61,2023/11/15,12,89
SC61,2023/11/10,16,219
SC61,2023/11/14,20,15
SC61,2023/11/25,13,75
SC61,2023/11/29,12,59
SC61,2023/11/11,23,236
SC61,2023/11/17,23,32
SC61,2023/11/30,21,49
SC61,2023/11/4,12,122
SC61,2023/11/2,2,37
SC61,2023/11/11,9,202
SC61,2023/11/15,22,51
SC61,2023/11/24,13,64
SC61,2023/11/29,16,61
SC61,2023/11/1,23,139
SC61,2023/11/8,20,100
SC61,2023/11/2,16,142
SC61,2023/11/26,20,47
SC61,2023/11/15,21,38
SC61,2023/11/1,4,20
SC61,2023/11/24,23,24
SC61,2023/11/19,15,66
SC61,2023/11/6,11,71
SC61,2023/11/6,19,97
SC61,2023/11/28,14,67
SC61,2023/11/12,12,130
SC61,2023/11/4,14,126
SC61,2023/11/20,22,88
SC61,2023/11/30,12,75
SC61,2023/11/10,18,152
SC61,2023/11/6,17,28
SC61,2023/11/22,22,81
SC61,2023/11/13,23,125
SC61,2023/11/22,13,57
SC61,2023/11/16,18,43
SC61,2023/11/29,15,73
SC61,2023/11/5,20,95
SC61,2023/11/14,17,7
SC61,2023/11/12,0,0
SC61,2023/11/3,19,205
SC61,2023/11/5,22,104
SC61,2023/11/8,21,115
SC61,2023/11/30,16,68
SC61,2023/11/9,23,83
SC61,2023/11/19,11,57
SC61,2023/11/3,23,111
SC61,2023/11/2,12,42
SC61,2023/11/15,17,15
SC61,2023/11/25,23,32
SC61,2023/11/3,13,128
SC61,2023/11/12,14,203
SC61,2023/11/4,16,153
SC61,2023/11/12,20,111
SC61,2023/11/18,15,59
SC61,2023/11/1,9,265
SC61,2023/11/20,14,60
