SC_ID,date,hour,value
SC46,2023/11/15,19,99
SC46,2023/11/17,14,0
SC46,2023/11/27,16,787
SC46,2023/11/11,14,0
SC46,2023/11/3,14,0
SC46,2023/11/4,18,497
SC46,2023/11/30,18,742
SC46,2023/11/12,18,675
SC46,2023/11/11,16,864
SC46,2023/11/8,18,487
SC46,2023/11/19,14,0
SC46,2023/11/16,18,586
SC46,2023/11/10,18,583
SC46,2023/11/23,18,638
SC46,2023/11/28,18,742
SC46,2023/11/25,14,0
SC46,2023/11/30,17,402
SC46,2023/11/24,18,572
SC46,2023/11/14,15,738
SC46,2023/11/24,16,781
SC46,2023/11/27,18,620
SC46,2023/11/14,14,0
SC46,2023/11/7,16,598
SC46,2023/11/20,14,0
SC46,2023/11/16,15,817
SC46,2023/11/23,16,804
SC46,2023/11/22,15,787
SC46,2023/11/7,18,360
SC46,2023/11/4,15,737
SC46,2023/11/6,17,284
SC46,2023/11/2,15,758
SC46,2023/11/29,19,772
SC46,2023/11/2,19,53
SC46,2023/11/28,15,508
SC46,2023/11/5,14,0
SC46,2023/11/8,14,0
SC46,2023/11/28,16,773
SC46,2023/11/21,16,695
SC46,2023/11/19,19,7
SC46,2023/11/4,16,739
SC46,2023/11/30,16,923
SC46,2023/11/12,14,0
SC46,2023/11/3,16,660
SC46,2023/11/22,14,0
SC46,2023/11/29,15,426
SC46,2023/11/10,15,820
SC46,2023/11/15,17,358
SC46,2023/11/28,19,422
SC46,2023/11/1,18,701
SC46,2023/11/6,19,163
SC46,2023/11/29,17,457
SC46,2023/11/2,17,296
SC46,2023/11/19,17,352
SC46,2023/11/13,17,326
SC46,2023/11/20,16,523
SC46,2023/11/8,16,678
SC46,2023/11/24,19,32
SC46,2023/11/14,19,78
SC46,2023/11/30,14,0
SC46,2023/11/20,15,744
SC46,2023/11/21,14,0
SC46,2023/11/12,16,836
SC46,2023/11/1,19,417
SC46,2023/11/14,16,610
SC46,2023/11/16,14,0
SC46,2023/11/12,19,233
SC46,2023/11/25,17,322
SC46,2023/11/5,15,638
SC46,2023/11/10,14,0
SC46,2023/11/4,19,17
SC46,2023/11/11,19,170
SC46,2023/11/5,18,411
SC46,2023/11/3,15,690
SC46,2023/11/30,15,761
SC46,2023/11/21,19,143
SC46,2023/11/13,16,473
SC46,2023/11/25,16,763
SC46,2023/11/2,14,0
SC46,2023/11/4,14,0
SC46,2023/11/25,19,234
SC46,2023/11/13,14,0
SC46,2023/11/10,17,366
SC46,2023/11/24,14,0
SC46,2023/11/15,15,788
SC46,2023/11/22,16,833
SC46,2023/11/6,15,569
SC46,2023/11/2,16,711
SC46,2023/11/9,18,602
SC46,2023/11/29,20,211
SC46,2023/11/28,14,0
SC46,2023/11/3,19,79
SC46,2023/11/19,16,804
SC46,2023/11/27,14,0
SC46,2023/11/5,17,279
SC46,2023/11/22,19,44
SC46,2023/11/17,15,893
SC46,2023/11/17,19,43
SC46,2023/11/16,17,361
SC46,2023/11/9,17,354
SC46,2023/11/29,16,888
SC46,2023/11/19,15,792
SC46,2023/11/1,14,0
SC46,2023/11/9,16,739
SC46,2023/11/12,15,863
SC46,2023/11/2,18,419
SC46,2023/11/25,15,689
SC46,2023/11/11,15,870
SC46,2023/11/27,15,312
SC46,2023/11/7,19,80
SC46,2023/11/8,15,718
SC46,2023/11/18,19,0
SC46,2023/11/29,18,897
SC46,2023/11/17,16,775
SC46,2023/11/18,15,852
SC46,2023/11/10,16,809
SC46,2023/11/18,14,0
SC46,2023/11/28,17,323
SC46,2023/11/23,19,217
SC46,2023/11/1,16,839
SC46,2023/11/23,15,807
SC46,2023/11/11,17,360
SC46,2023/11/10,19,288
SC46,2023/11/7,15,557
SC46,2023/11/3,17,332
SC46,2023/11/6,18,431
SC46,2023/11/8,19,76
SC46,2023/11/24,15,793
SC46,2023/11/16,19,253
SC46,2023/11/6,14,0
SC46,2023/11/9,14,0
SC46,2023/11/26,15,628
SC46,2023/11/14,17,247
SC46,2023/11/18,16,800
SC46,2023/11/17,18,642
SC46,2023/11/13,18,398
SC46,2023/11/4,17,82
SC46,2023/11/27,17,428
SC46,2023/11/22,17,404
SC46,2023/11/1,15,846
SC46,2023/11/21,18,408
SC46,2023/11/15,18,524
SC46,2023/11/26,14,0
SC46,2023/11/16,16,853
SC46,2023/11/21,15,636
SC46,2023/11/20,18,278
SC46,2023/11/20,17,209
SC46,2023/11/26,17,381
SC46,2023/11/14,18,350
SC46,2023/11/5,16,639
SC46,2023/11/22,18,382
SC46,2023/11/1,17,432
SC46,2023/11/21,17,339
SC46,2023/11/3,18,450
SC46,2023/11/9,15,735
SC46,2023/11/11,18,774
SC46,2023/11/25,18,741
SC46,2023/11/15,14,0
SC46,2023/11/30,19,268
SC46,2023/11/26,16,616
SC46,2023/11/9,19,127
SC46,2023/11/24,17,316
SC46,2023/11/13,19,36
SC46,2023/11/18,17,349
SC46,2023/11/17,17,341
SC46,2023/11/15,16,784
SC46,2023/11/19,18,416
SC46,2023/11/7,17,299
SC46,2023/11/18,18,477
SC46,2023/11/26,18,225
SC46,2023/11/23,17,376
SC46,2023/11/27,19,432
SC46,2023/11/13,15,740
SC46,2023/11/23,14,0
SC46,2023/11/6,16,533
SC46,2023/11/5,19,3
SC46,2023/11/8,17,259
SC46,2023/11/12,17,399
SC46,2023/11/7,14,0
