SC_ID,date,hour,value
SC47,2023/11/26,2,2766
SC47,2023/11/2,17,2102
SC47,2023/11/14,16,648
SC47,2023/11/18,21,1987
SC47,2023/11/13,7,974
SC47,2023/11/1,20,3512
SC47,2023/11/25,17,1164
SC47,2023/11/3,17,1423
SC47,2023/11/30,23,3079
SC47,2023/11/1,7,4131
SC47,2023/11/19,18,1292
SC47,2023/11/20,3,2640
SC47,2023/11/18,20,2186
SC47,2023/11/15,21,2052
SC47,2023/11/5,0,3363
SC47,2023/11/18,2,2956
SC47,2023/11/22,3,2733
SC47,2023/11/17,22,3355
SC47,2023/11/16,21,2009
SC47,2023/11/2,10,2212
SC47,2023/11/13,8,1289
SC47,2023/11/15,8,0
SC47,2023/11/9,19,1585
SC47,2023/11/6,20,2478
SC47,2023/11/22,14,2757
SC47,2023/11/12,19,2871
SC47,2023/11/28,13,2174
SC47,2023/11/14,14,2683
SC47,2023/11/15,0,3559
SC47,2023/11/30,13,2097
SC47,2023/11/24,22,2953
SC47,2023/11/2,9,2314
SC47,2023/11/14,3,3484
SC47,2023/11/9,13,2110
SC47,2023/11/29,9,484
SC47,2023/11/24,7,0
SC47,2023/11/4,23,3219
SC47,2023/11/12,11,4216
SC47,2023/11/11,15,1532
SC47,2023/11/4,2,4080
SC47,2023/11/8,23,3182
SC47,2023/11/28,21,2290
SC47,2023/11/16,12,2876
SC47,2023/11/25,15,1663
SC47,2023/11/3,5,2659
SC47,2023/11/5,18,926
SC47,2023/11/14,21,3072
SC47,2023/11/22,21,2232
SC47,2023/11/18,13,1723
SC47,2023/11/2,18,2002
SC47,2023/11/30,20,2163
SC47,2023/11/19,4,2510
SC47,2023/11/19,13,1472
SC47,2023/11/20,12,2787
SC47,2023/11/7,6,0
SC47,2023/11/19,1,3111
SC47,2023/11/20,9,493
SC47,2023/11/2,2,4211
SC47,2023/11/14,12,2725
SC47,2023/11/24,20,2497
SC47,2023/11/30,18,1234
SC47,2023/11/16,18,1159
SC47,2023/11/28,22,3042
SC47,2023/11/3,22,3574
SC47,2023/11/28,9,625
SC47,2023/11/7,15,1362
SC47,2023/11/8,14,3400
SC47,2023/11/3,7,1316
SC47,2023/11/30,9,515
SC47,2023/11/9,6,0
SC47,2023/11/17,17,1229
SC47,2023/11/26,3,2783
SC47,2023/11/11,22,4946
SC47,2023/11/11,7,4805
SC47,2023/11/15,16,403
SC47,2023/11/30,1,2850
SC47,2023/11/18,22,2873
SC47,2023/11/21,4,1899
SC47,2023/11/21,8,0
SC47,2023/11/25,22,2569
SC47,2023/11/4,9,806
SC47,2023/11/22,20,2212
SC47,2023/11/29,14,2609
SC47,2023/11/21,0,2973
SC47,2023/11/19,23,3020
SC47,2023/11/13,12,2970
SC47,2023/11/20,18,1354
SC47,2023/11/17,10,1133
SC47,2023/11/12,10,3500
SC47,2023/11/1,2,4293
SC47,2023/11/25,7,0
SC47,2023/11/18,3,3193
SC47,2023/11/12,12,4998
SC47,2023/11/4,14,3645
SC47,2023/11/8,21,2322
SC47,2023/11/9,3,3241
SC47,2023/11/3,11,1880
SC47,2023/11/12,21,4035
SC47,2023/11/7,13,2005
SC47,2023/11/3,0,4367
SC47,2023/11/23,4,2503
SC47,2023/11/25,11,1328
SC47,2023/11/27,0,2307
SC47,2023/11/17,5,1891
SC47,2023/11/11,11,4845
SC47,2023/11/11,19,3960
SC47,2023/11/28,14,2585
SC47,2023/11/21,6,0
SC47,2023/11/8,12,3540
SC47,2023/11/20,16,516
SC47,2023/11/27,22,2861
SC47,2023/11/23,20,2118
SC47,2023/11/5,15,1372
SC47,2023/11/7,2,3243
SC47,2023/11/16,14,2972
SC47,2023/11/18,12,2715
SC47,2023/11/5,5,1550
SC47,2023/11/27,7,0
SC47,2023/11/13,10,1407
SC47,2023/11/15,1,3882
SC47,2023/11/7,20,2237
SC47,2023/11/1,3,4370
SC47,2023/11/24,3,2452
SC47,2023/11/13,17,2584
SC47,2023/11/25,19,1179
SC47,2023/11/26,21,2085
SC47,2023/11/23,2,2726
SC47,2023/11/22,16,563
SC47,2023/11/26,20,1901
SC47,2023/11/9,4,2387
SC47,2023/11/9,23,3030
SC47,2023/11/26,16,645
SC47,2023/11/26,12,2590
SC47,2023/11/7,3,2871
SC47,2023/11/8,17,772
SC47,2023/11/22,12,2841
SC47,2023/11/15,12,3299
SC47,2023/11/10,14,2935
SC47,2023/11/9,11,2214
SC47,2023/11/10,2,3278
SC47,2023/11/27,17,552
SC47,2023/11/21,22,3138
SC47,2023/11/27,10,1080
SC47,2023/11/17,18,1521
SC47,2023/11/10,20,3682
SC47,2023/11/16,2,3293
SC47,2023/11/23,3,2901
SC47,2023/11/18,16,641
SC47,2023/11/30,12,2637
SC47,2023/11/17,13,2020
SC47,2023/11/13,1,4830
SC47,2023/11/17,23,2775
SC47,2023/11/21,15,1196
SC47,2023/11/30,21,2295
SC47,2023/11/4,21,2116
SC47,2023/11/17,4,2224
SC47,2023/11/3,9,1146
SC47,2023/11/15,22,3136
SC47,2023/11/28,12,2859
SC47,2023/11/11,9,4271
SC47,2023/11/4,12,3436
SC47,2023/11/21,5,1370
SC47,2023/11/27,4,2015
SC47,2023/11/27,23,2761
SC47,2023/11/26,7,0
SC47,2023/11/5,3,3701
SC47,2023/11/8,0,3527
SC47,2023/11/29,2,3101
SC47,2023/11/23,19,1951
SC47,2023/11/30,3,2577
SC47,2023/11/6,4,2061
SC47,2023/11/23,11,2080
SC47,2023/11/5,8,0
SC47,2023/11/22,9,475
SC47,2023/11/28,3,2818
SC47,2023/11/27,12,2557
SC47,2023/11/14,9,649
SC47,2023/11/7,11,2097
SC47,2023/11/4,3,3488
SC47,2023/11/24,5,1335
SC47,2023/11/19,6,0
SC47,2023/11/29,20,2338
SC47,2023/11/27,21,2157
SC47,2023/11/2,20,3763
SC47,2023/11/24,12,2553
SC47,2023/11/24,21,2003
SC47,2023/11/1,12,5286
SC47,2023/11/21,7,0
SC47,2023/11/3,16,1010
SC47,2023/11/15,23,3168
SC47,2023/11/8,18,1458
SC47,2023/11/4,22,3427
SC47,2023/11/19,14,3125
SC47,2023/11/28,7,0
SC47,2023/11/16,20,2682
SC47,2023/11/12,18,3384
