SC_ID,date,hour,value
SC52,2023/11/18,0,31
SC52,2023/11/28,23,211
SC52,2023/11/14,4,94
SC52,2023/11/23,23,231
SC52,2023/11/6,8,102
SC52,2023/11/2,23,297
SC52,2023/11/6,16,184
SC52,2023/11/24,20,297
SC52,2023/11/20,15,203
SC52,2023/11/21,14,292
SC52,2023/11/24,0,0
SC52,2023/11/1,0,538
SC52,2023/11/7,15,403
SC52,2023/11/25,1,69
SC52,2023/11/11,22,756
SC52,2023/11/18,5,0
SC52,2023/11/6,1,104
SC52,2023/11/15,9,141
SC52,2023/11/25,12,130
SC52,2023/11/26,15,210
SC52,2023/11/3,21,389
SC52,2023/11/27,16,165
SC52,2023/11/20,23,212
SC52,2023/11/21,21,230
SC52,2023/11/22,13,28
SC52,2023/11/3,12,280
SC52,2023/11/11,21,681
SC52,2023/11/7,0,0
SC52,2023/11/2,3,363
SC52,2023/11/27,3,30
SC52,2023/11/23,22,225
SC52,2023/11/12,15,669
SC52,2023/11/17,16,375
SC52,2023/11/20,18,230
SC52,2023/11/9,10,254
SC52,2023/11/2,13,239
SC52,2023/11/13,11,296
SC52,2023/11/1,17,425
SC52,2023/11/12,5,389
SC52,2023/11/29,23,211
SC52,2023/11/4,6,12
SC52,2023/11/24,19,312
SC52,2023/11/4,2,173
SC52,2023/11/1,19,750
SC52,2023/11/24,10,218
SC52,2023/11/17,21,302
SC52,2023/11/26,11,156
SC52,2023/11/9,7,86
SC52,2023/11/1,10,606
SC52,2023/11/14,5,21
SC52,2023/11/30,6,0
SC52,2023/11/24,17,7
SC52,2023/11/10,23,821
SC52,2023/11/22,15,187
SC52,2023/11/27,2,92
SC52,2023/11/27,20,173
SC52,2023/11/16,13,16
SC52,2023/11/13,3,378
SC52,2023/11/26,19,216
SC52,2023/11/10,13,36
SC52,2023/11/9,22,405
SC52,2023/11/21,20,208
SC52,2023/11/19,1,56
SC52,2023/11/18,11,188
SC52,2023/11/16,23,242
SC52,2023/11/14,15,294
SC52,2023/11/18,19,291
SC52,2023/11/14,19,477
SC52,2023/11/14,11,163
SC52,2023/11/3,0,7
SC52,2023/11/23,4,0
SC52,2023/11/5,17,7
SC52,2023/11/20,11,143
SC52,2023/11/3,14,397
SC52,2023/11/30,18,284
SC52,2023/11/28,18,287
SC52,2023/11/17,12,216
SC52,2023/11/15,11,166
SC52,2023/11/17,20,337
SC52,2023/11/17,2,113
SC52,2023/11/15,19,378
SC52,2023/11/20,0,0
SC52,2023/11/19,21,188
SC52,2023/11/4,18,350
SC52,2023/11/25,0,0
SC52,2023/11/7,4,88
SC52,2023/11/7,13,19
SC52,2023/11/8,3,129
SC52,2023/11/22,19,286
SC52,2023/11/25,14,395
SC52,2023/11/7,1,89
SC52,2023/11/23,1,54
SC52,2023/11/5,19,308
SC52,2023/11/2,8,568
SC52,2023/11/12,10,670
SC52,2023/11/11,3,745
SC52,2023/11/8,17,5
SC52,2023/11/3,3,179
SC52,2023/11/13,7,344
SC52,2023/11/25,3,93
SC52,2023/11/5,11,212
SC52,2023/11/14,12,282
SC52,2023/11/14,21,263
SC52,2023/11/20,21,237
SC52,2023/11/29,8,74
SC52,2023/11/8,10,249
SC52,2023/11/12,17,389
SC52,2023/11/13,22,313
SC52,2023/11/1,20,688
SC52,2023/11/1,2,601
SC52,2023/11/23,16,155
SC52,2023/11/5,13,27
SC52,2023/11/8,19,410
SC52,2023/11/8,11,298
SC52,2023/11/1,7,698
SC52,2023/11/25,17,0
SC52,2023/11/3,10,244
SC52,2023/11/30,13,94
SC52,2023/11/30,23,266
SC52,2023/11/12,11,428
SC52,2023/11/11,17,530
SC52,2023/11/4,23,467
SC52,2023/11/24,22,302
SC52,2023/11/17,23,243
SC52,2023/11/17,13,26
SC52,2023/11/29,9,128
SC52,2023/11/4,4,154
SC52,2023/11/1,22,661
SC52,2023/11/15,10,190
SC52,2023/11/5,12,130
SC52,2023/11/12,19,775
SC52,2023/11/11,10,772
SC52,2023/11/25,10,202
SC52,2023/11/6,18,248
SC52,2023/11/30,20,257
SC52,2023/11/28,20,194
SC52,2023/11/4,20,382
SC52,2023/11/14,13,6
SC52,2023/11/26,9,124
SC52,2023/11/5,21,365
SC52,2023/11/9,0,28
SC52,2023/11/7,3,105
SC52,2023/11/7,18,382
SC52,2023/11/24,7,114
SC52,2023/11/26,22,190
SC52,2023/11/8,0,0
SC52,2023/11/3,17,53
SC52,2023/11/20,17,0
SC52,2023/11/20,10,133
SC52,2023/11/7,7,135
SC52,2023/11/5,16,195
SC52,2023/11/8,15,348
SC52,2023/11/22,18,248
SC52,2023/11/1,5,457
SC52,2023/11/2,9,578
SC52,2023/11/19,8,93
SC52,2023/11/28,13,28
SC52,2023/11/4,13,52
SC52,2023/11/29,13,41
SC52,2023/11/2,4,310
SC52,2023/11/14,0,0
SC52,2023/11/22,0,0
SC52,2023/11/19,12,123
SC52,2023/11/3,15,379
SC52,2023/11/13,12,546
SC52,2023/11/14,18,272
SC52,2023/11/23,7,67
SC52,2023/11/8,5,16
SC52,2023/11/28,6,1
SC52,2023/11/25,13,37
SC52,2023/11/29,12,105
SC52,2023/11/7,22,339
SC52,2023/11/3,13,7
SC52,2023/11/24,9,181
SC52,2023/11/11,4,685
SC52,2023/11/11,14,736
SC52,2023/11/7,14,427
SC52,2023/11/20,12,131
SC52,2023/11/3,4,144
SC52,2023/11/1,9,719
SC52,2023/11/13,19,614
SC52,2023/11/10,4,7
SC52,2023/11/23,0,0
SC52,2023/11/9,17,8
SC52,2023/11/11,12,575
SC52,2023/11/25,21,263
SC52,2023/11/18,15,324
SC52,2023/11/30,19,303
SC52,2023/11/4,11,345
SC52,2023/11/28,19,234
SC52,2023/11/15,2,92
SC52,2023/11/30,11,164
SC52,2023/11/26,4,4
SC52,2023/11/18,23,231
SC52,2023/11/8,14,449
SC52,2023/11/15,17,28
SC52,2023/11/30,21,283
SC52,2023/11/4,12,236
SC52,2023/11/5,22,256
SC52,2023/11/18,16,257
SC52,2023/11/5,15,266
SC52,2023/11/15,22,215
SC52,2023/11/15,7,48
SC52,2023/11/21,0,0
SC52,2023/11/30,2,87
SC52,2023/11/13,21,445
SC52,2023/11/11,5,645
SC52,2023/11/3,5,95
SC52,2023/11/28,2,116
SC52,2023/11/24,2,101
SC52,2023/11/22,12,83
SC52,2023/11/25,8,116
SC52,2023/11/11,8,869
SC52,2023/11/4,19,472
SC52,2023/11/1,18,683
SC52,2023/11/24,11,225
SC52,2023/11/21,9,98
SC52,2023/11/22,10,149
SC52,2023/11/5,8,138
SC52,2023/11/30,3,75
SC52,2023/11/30,12,107
SC52,2023/11/13,16,573
SC52,2023/11/4,3,179
SC52,2023/11/7,19,415
SC52,2023/11/6,23,244
SC52,2023/11/27,12,98
SC52,2023/11/20,9,104
SC52,2023/11/22,9,125
SC52,2023/11/7,11,325
SC52,2023/11/23,19,268
SC52,2023/11/2,20,538
SC52,2023/11/2,2,333
SC52,2023/11/9,16,324
SC52,2023/11/26,6,0
SC52,2023/11/6,13,24
SC52,2023/11/30,16,220
SC52,2023/11/19,11,174
SC52,2023/11/23,11,152
SC52,2023/11/25,4,36
SC52,2023/11/2,12,218
SC52,2023/11/28,16,169
SC52,2023/11/11,23,627
SC52,2023/11/4,16,376
SC52,2023/11/23,6,0
SC52,2023/11/25,15,258
SC52,2023/11/5,18,304
SC52,2023/11/2,21,568
SC52,2023/11/14,9,90
SC52,2023/11/29,2,77
SC52,2023/11/3,23,404
SC52,2023/11/19,19,166
SC52,2023/11/8,23,367
SC52,2023/11/24,8,114
SC52,2023/11/12,13,740
SC52,2023/11/19,17,0
SC52,2023/11/9,1,86
SC52,2023/11/5,14,347
SC52,2023/11/25,23,256
SC52,2023/11/29,21,238
SC52,2023/11/6,22,252
SC52,2023/11/2,19,582
SC52,2023/11/30,22,274
SC52,2023/11/8,18,318
SC52,2023/11/15,4,2
SC52,2023/11/8,9,180
SC52,2023/11/27,0,0
SC52,2023/11/17,15,363
SC52,2023/11/30,14,298
SC52,2023/11/25,19,297
SC52,2023/11/3,19,584
SC52,2023/11/8,21,389
SC52,2023/11/19,9,137
SC52,2023/11/15,8,80
SC52,2023/11/11,19,755
SC52,2023/11/24,18,220
SC52,2023/11/8,4,107
SC52,2023/11/13,9,487
SC52,2023/11/21,6,0
SC52,2023/11/4,14,474
SC52,2023/11/17,5,16
SC52,2023/11/11,11,521
SC52,2023/11/29,20,217
SC52,2023/11/17,1,78
SC52,2023/11/1,15,733
SC52,2023/11/27,13,34
SC52,2023/11/5,3,138
SC52,2023/11/25,11,194
SC52,2023/11/3,11,251
SC52,2023/11/25,22,250
SC52,2023/11/23,3,38
SC52,2023/11/7,20,325
SC52,2023/11/26,21,216
SC52,2023/11/27,17,16
SC52,2023/11/26,16,110
SC52,2023/11/12,12,500
SC52,2023/11/24,4,4
SC52,2023/11/24,23,290
SC52,2023/11/3,6,0
SC52,2023/11/17,0,7
SC52,2023/11/12,2,493
SC52,2023/11/16,2,119
SC52,2023/11/25,9,169
SC52,2023/11/28,12,89
SC52,2023/11/4,21,375
SC52,2023/11/20,14,238
SC52,2023/11/2,17,142
SC52,2023/11/6,20,251
SC52,2023/11/6,2,144
SC52,2023/11/5,23,212
SC52,2023/11/17,17,29
SC52,2023/11/7,9,263
SC52,2023/11/11,6,657
SC52,2023/11/27,18,187
SC52,2023/11/29,17,3
SC52,2023/11/5,4,116
SC52,2023/11/7,16,272
SC52,2023/11/10,12,152
SC52,2023/11/22,14,289
SC52,2023/11/25,7,112
SC52,2023/11/3,7,70
SC52,2023/11/28,9,142
SC52,2023/11/4,9,300
SC52,2023/11/16,21,292
SC52,2023/11/14,14,140
SC52,2023/11/8,16,219
SC52,2023/11/6,4,2
SC52,2023/11/24,15,400
SC52,2023/11/29,10,176
SC52,2023/11/15,0,4
SC52,2023/11/3,16,413
SC52,2023/11/24,21,300
SC52,2023/11/19,14,289
SC52,2023/11/25,16,192
SC52,2023/11/10,20,904
SC52,2023/11/27,1,71
SC52,2023/11/14,23,190
SC52,2023/11/23,15,231
SC52,2023/11/16,19,309
SC52,2023/11/19,0,3
SC52,2023/11/9,18,345
SC52,2023/11/29,14,249
SC52,2023/11/2,14,598
SC52,2023/11/1,11,424
SC52,2023/11/27,10,137
SC52,2023/11/9,11,232
SC52,2023/11/27,21,255
SC52,2023/11/28,3,52
SC52,2023/11/5,0,200
SC52,2023/11/26,2,92
SC52,2023/11/20,19,294
SC52,2023/11/13,2,406
SC52,2023/11/27,14,314
SC52,2023/11/27,23,234
SC52,2023/11/10,8,133
SC52,2023/11/13,6,233
SC52,2023/11/26,23,193
SC52,2023/11/18,13,42
SC52,2023/11/11,13,782
SC52,2023/11/18,7,106
SC52,2023/11/9,14,374
SC52,2023/11/19,4,63
SC52,2023/11/27,8,67
SC52,2023/11/12,21,698
SC52,2023/11/2,11,537
SC52,2023/11/4,5,130
SC52,2023/11/26,13,33
SC52,2023/11/13,1,497
SC52,2023/11/3,9,180
SC52,2023/11/11,9,839
SC52,2023/11/11,15,719
SC52,2023/11/17,4,80
SC52,2023/11/21,15,163
SC52,2023/11/20,1,75
SC52,2023/11/16,0,1
SC52,2023/11/28,7,98
SC52,2023/11/4,7,74
SC52,2023/11/27,11,149
SC52,2023/11/7,17,2
SC52,2023/11/13,15,613
SC52,2023/11/4,0,44
SC52,2023/11/8,20,406
SC52,2023/11/13,14,568
SC52,2023/11/1,13,558
SC52,2023/11/8,12,180
SC52,2023/11/10,21,1031
SC52,2023/11/16,12,203
SC52,2023/11/13,8,499
SC52,2023/11/29,3,67
SC52,2023/11/6,15,265
SC52,2023/11/16,9,112
SC52,2023/11/3,1,183
SC52,2023/11/10,19,185
