SC_ID,date,hour,value
SC19,2023/11/3,14,767
SC19,2023/11/6,0,313
SC19,2023/11/25,15,725
SC19,2023/11/6,9,364
SC19,2023/11/4,2,422
SC19,2023/11/11,22,1104
SC19,2023/11/16,16,2108
SC19,2023/11/14,23,432
SC19,2023/11/3,1,23
SC19,2023/11/27,16,320
SC19,2023/11/23,15,709
SC19,2023/11/11,0,601
SC19,2023/11/21,12,371
SC19,2023/11/7,5,143
SC19,2023/11/10,8,223
SC19,2023/11/16,19,773
SC19,2023/11/14,13,321
SC19,2023/11/22,13,141
SC19,2023/11/20,23,514
SC19,2023/11/18,2,111
SC19,2023/11/14,3,125
SC19,2023/11/17,7,279
SC19,2023/11/21,8,215
SC19,2023/11/9,23,572
SC19,2023/11/9,13,559
SC19,2023/11/25,1,0
SC19,2023/11/20,13,247
SC19,2023/11/26,9,161
SC19,2023/11/21,21,235
SC19,2023/11/9,18,568
SC19,2023/11/3,13,882
SC19,2023/11/24,9,224
SC19,2023/11/11,13,880
SC19,2023/11/10,19,1538
SC19,2023/11/22,23,357
SC19,2023/11/19,11,178
SC19,2023/11/2,3,613
SC19,2023/11/19,0,154
SC19,2023/11/15,10,341
SC19,2023/11/28,16,968
SC19,2023/11/3,4,338
SC19,2023/11/2,21,624
SC19,2023/11/25,13,91
SC19,2023/11/3,23,832
SC19,2023/11/15,17,701
SC19,2023/11/11,4,933
SC19,2023/11/20,10,294
SC19,2023/11/26,22,276
SC19,2023/11/30,1,0
SC19,2023/11/22,1,0
SC19,2023/11/12,16,1726
SC19,2023/11/1,11,900
SC19,2023/11/1,19,919
SC19,2023/11/3,5,364
SC19,2023/11/5,18,834
SC19,2023/11/2,14,961
SC19,2023/11/2,16,648
SC19,2023/11/21,0,149
SC19,2023/11/19,13,51
SC19,2023/11/13,12,334
SC19,2023/11/11,15,1350
SC19,2023/11/11,5,790
SC19,2023/11/17,0,218
SC19,2023/11/21,1,0
SC19,2023/11/19,15,334
SC19,2023/11/27,23,587
SC19,2023/11/22,17,344
SC19,2023/11/5,22,436
SC19,2023/11/3,6,6
SC19,2023/11/24,23,518
SC19,2023/11/1,13,599
SC19,2023/11/15,16,818
SC19,2023/11/4,9,426
SC19,2023/11/3,7,289
SC19,2023/11/17,17,308
SC19,2023/11/28,9,206
SC19,2023/11/19,18,252
SC19,2023/11/25,22,273
SC19,2023/11/20,11,248
SC19,2023/11/17,10,364
SC19,2023/11/30,9,240
SC19,2023/11/14,11,285
SC19,2023/11/12,3,1013
SC19,2023/11/13,20,419
SC19,2023/11/5,7,422
SC19,2023/11/8,2,113
SC19,2023/11/24,13,285
SC19,2023/11/12,2,1205
SC19,2023/11/13,14,771
SC19,2023/11/7,23,474
SC19,2023/11/6,5,112
SC19,2023/11/10,9,334
SC19,2023/11/16,9,293
SC19,2023/11/11,7,1175
SC19,2023/11/3,0,816
