SC_ID,date,hour,value
SC17,2023/11/26,18,770
SC17,2023/11/16,22,1393
SC17,2023/11/13,4,1866
SC17,2023/11/26,23,964
SC17,2023/11/26,13,34
SC17,2023/11/29,11,334
SC17,2023/11/28,23,1278
SC17,2023/11/4,13,120
SC17,2023/11/1,7,778
SC17,2023/11/23,10,275
SC17,2023/11/27,19,1390
SC17,2023/11/16,7,609
SC17,2023/11/4,0,1077
SC17,2023/11/4,18,522
SC17,2023/11/13,5,998
SC17,2023/11/22,8,475
SC17,2023/11/18,8,670
SC17,2023/11/9,16,583
SC17,2023/11/27,9,204
SC17,2023/11/5,20,2189
SC17,2023/11/10,18,434
SC17,2023/11/22,7,389
SC17,2023/11/13,1,1506
SC17,2023/11/28,21,1436
SC17,2023/11/26,6,295
SC17,2023/11/3,14,435
SC17,2023/11/22,0,1081
SC17,2023/11/25,14,109
SC17,2023/11/23,1,783
SC17,2023/11/19,12,98
SC17,2023/11/7,1,1120
SC17,2023/11/30,18,51
SC17,2023/11/2,5,821
SC17,2023/11/13,23,1478
SC17,2023/11/17,20,2516
SC17,2023/11/28,18,759
SC17,2023/11/18,6,261
SC17,2023/11/20,20,2393
SC17,2023/11/5,14,422
SC17,2023/11/12,13,2534
SC17,2023/11/9,1,1440
SC17,2023/11/7,17,705
SC17,2023/11/30,0,1110
SC17,2023/11/9,21,1670
SC17,2023/11/3,3,1416
SC17,2023/11/12,10,1029
SC17,2023/11/13,7,897
SC17,2023/11/2,20,2455
SC17,2023/11/17,23,1443
SC17,2023/11/15,22,1342
SC17,2023/11/7,7,549
SC17,2023/11/30,12,133
SC17,2023/11/11,9,1391
SC17,2023/11/6,10,422
SC17,2023/11/29,15,82
SC17,2023/11/28,12,104
SC17,2023/11/25,17,39
SC17,2023/11/24,22,1398
SC17,2023/11/29,6,295
SC17,2023/11/3,17,350
SC17,2023/11/8,19,1797
SC17,2023/11/15,16,39
SC17,2023/11/20,8,623
SC17,2023/11/10,22,1557
SC17,2023/11/2,6,1011
SC17,2023/11/18,18,247
SC17,2023/11/8,0,1015
SC17,2023/11/22,10,375
SC17,2023/11/18,22,1053
SC17,2023/11/7,15,382
SC17,2023/11/20,13,40
SC17,2023/11/16,11,238
SC17,2023/11/19,0,921
SC17,2023/11/15,12,9
SC17,2023/11/25,9,414
SC17,2023/11/30,21,1933
SC17,2023/11/17,13,34
SC17,2023/11/11,12,961
SC17,2023/11/8,6,504
SC17,2023/11/28,11,198
SC17,2023/11/26,21,1391
SC17,2023/11/11,20,2910
SC17,2023/11/10,10,422
SC17,2023/11/2,0,1135
SC17,2023/11/15,14,289
SC17,2023/11/1,13,1421
SC17,2023/11/16,5,1149
SC17,2023/11/18,13,68
SC17,2023/11/6,14,264
SC17,2023/11/29,10,223
SC17,2023/11/29,17,199
SC17,2023/11/2,12,267
SC17,2023/11/11,23,3775
SC17,2023/11/4,16,797
SC17,2023/11/6,20,2217
SC17,2023/11/27,18,225
SC17,2023/11/25,8,666
SC17,2023/11/24,1,407
SC17,2023/11/18,23,1451
SC17,2023/11/27,4,1028
SC17,2023/11/26,7,592
SC17,2023/11/4,1,1815
SC17,2023/11/20,7,404
SC17,2023/11/10,8,747
SC17,2023/11/3,8,774
SC17,2023/11/20,10,344
SC17,2023/11/19,8,736
SC17,2023/11/28,13,34
SC17,2023/11/4,23,1555
SC17,2023/11/1,22,2061
SC17,2023/11/5,3,1330
