SC_ID,date,hour,value
SC16,2023/11/23,21,84
SC16,2023/11/1,16,266
SC16,2023/11/16,21,89
SC16,2023/11/26,14,237
SC16,2023/11/11,23,253
SC16,2023/11/20,12,102
SC16,2023/11/23,14,136
SC16,2023/11/2,12,117
SC16,2023/11/2,21,138
SC16,2023/11/24,9,163
SC16,2023/11/19,11,118
SC16,2023/11/4,16,233
SC16,2023/11/25,23,132
SC16,2023/11/3,13,249
SC16,2023/11/29,12,84
SC16,2023/11/15,10,133
SC16,2023/11/14,6,244
SC16,2023/11/11,4,324
SC16,2023/11/3,4,126
SC16,2023/11/29,21,109
SC16,2023/11/22,20,85
SC16,2023/11/14,2,333
SC16,2023/11/20,20,56
SC16,2023/11/14,20,161
SC16,2023/11/18,14,222
SC16,2023/11/21,18,129
SC16,2023/11/27,8,121
SC16,2023/11/6,3,109
SC16,2023/11/10,16,116
SC16,2023/11/7,3,137
SC16,2023/11/21,7,44
SC16,2023/11/10,20,344
SC16,2023/11/18,16,173
SC16,2023/11/7,14,252
SC16,2023/11/13,7,311
SC16,2023/11/1,2,350
SC16,2023/11/2,17,317
SC16,2023/11/5,19,115
SC16,2023/11/13,22,385
SC16,2023/11/27,17,162
SC16,2023/11/29,8,125
SC16,2023/11/2,8,247
SC16,2023/11/1,20,241
SC16,2023/11/8,14,239
SC16,2023/11/28,16,158
SC16,2023/11/6,20,138
SC16,2023/11/2,10,259
SC16,2023/11/3,23,186
SC16,2023/11/27,1,0
SC16,2023/11/19,19,60
SC16,2023/11/15,17,254
SC16,2023/11/25,13,207
SC16,2023/11/16,17,208
SC16,2023/11/15,14,191
SC16,2023/11/18,8,130
SC16,2023/11/25,18,172
SC16,2023/11/3,18,209
SC16,2023/11/11,9,260
SC16,2023/11/17,23,100
SC16,2023/11/13,1,368
SC16,2023/11/30,12,82
SC16,2023/11/21,15,187
SC16,2023/11/30,21,129
SC16,2023/11/28,12,73
SC16,2023/11/3,9,130
SC16,2023/11/4,21,180
SC16,2023/11/4,12,84
SC16,2023/11/5,6,93
SC16,2023/11/16,16,234
SC16,2023/11/9,9,94
SC16,2023/11/10,21,337
SC16,2023/11/10,12,1
SC16,2023/11/9,19,90
SC16,2023/11/5,1,247
SC16,2023/11/21,10,132
SC16,2023/11/10,3,140
SC16,2023/11/28,21,97
SC16,2023/11/8,10,123
SC16,2023/11/30,11,111
SC16,2023/11/28,19,137
SC16,2023/11/3,8,111
SC16,2023/11/28,11,95
SC16,2023/11/4,19,242
SC16,2023/11/1,18,305
SC16,2023/11/24,18,140
SC16,2023/11/15,2,153
SC16,2023/11/30,19,82
SC16,2023/11/12,9,273
SC16,2023/11/27,18,145
SC16,2023/11/29,10,104
SC16,2023/11/15,0,45
SC16,2023/11/14,14,268
SC16,2023/11/23,16,143
SC16,2023/11/7,16,222
SC16,2023/11/6,2,127
SC16,2023/11/29,17,160
SC16,2023/11/22,14,168
SC16,2023/11/20,14,84
SC16,2023/11/5,13,168
SC16,2023/11/30,16,179
SC16,2023/11/12,14,249
SC16,2023/11/11,13,317
SC16,2023/11/1,9,384
SC16,2023/11/25,17,215
SC16,2023/11/29,9,110
SC16,2023/11/12,11,213
SC16,2023/11/28,10,104
SC16,2023/11/26,16,152
SC16,2023/11/23,12,87
SC16,2023/11/30,17,220
SC16,2023/11/7,12,121
SC16,2023/11/21,22,75
SC16,2023/11/16,20,114
SC16,2023/11/15,6,21
SC16,2023/11/28,17,177
SC16,2023/11/6,14,121
SC16,2023/11/2,22,126
SC16,2023/11/2,7,211
SC16,2023/11/4,17,283
SC16,2023/11/26,23,126
SC16,2023/11/16,15,236
SC16,2023/11/9,11,104
SC16,2023/11/6,0,19
SC16,2023/11/18,23,62
SC16,2023/11/14,0,228
SC16,2023/11/9,1,140
SC16,2023/11/3,19,254
SC16,2023/11/9,21,109
SC16,2023/11/28,0,4
SC16,2023/11/1,6,388
SC16,2023/11/5,23,100
SC16,2023/11/5,4,174
SC16,2023/11/13,8,350
SC16,2023/11/14,13,231
SC16,2023/11/3,1,106
SC16,2023/11/27,16,180
SC16,2023/11/3,3,129
SC16,2023/11/5,11,119
SC16,2023/11/29,22,128
SC16,2023/11/29,7,26
SC16,2023/11/5,9,107
SC16,2023/11/4,10,142
SC16,2023/11/17,14,245
SC16,2023/11/9,8,100
SC16,2023/11/27,10,115
SC16,2023/11/17,18,171
SC16,2023/11/10,2,148
SC16,2023/11/14,18,248
SC16,2023/11/24,7,54
SC16,2023/11/3,17,280
SC16,2023/11/30,13,200
SC16,2023/11/24,22,123
SC16,2023/11/30,23,135
SC16,2023/11/2,9,247
SC16,2023/11/25,10,156
SC16,2023/11/5,21,157
SC16,2023/11/19,8,128
SC16,2023/11/2,1,286
SC16,2023/11/8,11,105
SC16,2023/11/4,13,253
SC16,2023/11/7,0,31
SC16,2023/11/21,20,78
SC16,2023/11/18,15,185
SC16,2023/11/9,10,98
SC16,2023/11/15,20,131
SC16,2023/11/5,8,91
SC16,2023/11/14,1,321
SC16,2023/11/19,14,201
SC16,2023/11/15,23,84
SC16,2023/11/10,0,10
SC16,2023/11/16,0,0
SC16,2023/11/15,4,105
SC16,2023/11/15,13,173
SC16,2023/11/4,7,109
SC16,2023/11/28,22,112
SC16,2023/11/22,0,0
SC16,2023/11/16,12,21
SC16,2023/11/24,12,115
SC16,2023/11/3,16,238
SC16,2023/11/24,21,121
SC16,2023/11/20,7,53
SC16,2023/11/5,20,122
SC16,2023/11/25,20,138
SC16,2023/11/24,14,228
SC16,2023/11/15,5,113
SC16,2023/11/7,5,53
SC16,2023/11/16,10,174
SC16,2023/11/17,9,132
SC16,2023/11/28,7,44
SC16,2023/11/1,12,141
SC16,2023/11/9,15,125
SC16,2023/11/17,8,132
SC16,2023/11/21,17,158
SC16,2023/11/11,18,315
SC16,2023/11/10,10,123
SC16,2023/11/22,13,165
SC16,2023/11/2,0,284
SC16,2023/11/12,1,297
SC16,2023/11/9,5,52
SC16,2023/11/25,8,152
SC16,2023/11/19,22,74
SC16,2023/11/11,8,237
SC16,2023/11/1,4,312
SC16,2023/11/1,13,359
SC16,2023/11/23,22,86
SC16,2023/11/13,11,295
SC16,2023/11/6,8,70
SC16,2023/11/29,13,191
SC16,2023/11/24,10,153
SC16,2023/11/17,19,177
SC16,2023/11/9,2,174
SC16,2023/11/13,0,218
SC16,2023/11/21,23,72
SC16,2023/11/15,18,202
SC16,2023/11/18,10,123
SC16,2023/11/21,13,133
SC16,2023/11/26,17,166
SC16,2023/11/7,1,209
SC16,2023/11/19,12,104
SC16,2023/11/9,20,105
SC16,2023/11/19,21,73
SC16,2023/11/30,18,125
SC16,2023/11/25,14,221
SC16,2023/11/15,19,180
SC16,2023/11/15,11,133
SC16,2023/11/26,10,121
SC16,2023/11/17,11,192
SC16,2023/11/3,14,236
SC16,2023/11/2,4,277
SC16,2023/11/1,17,241
SC16,2023/11/18,13,184
SC16,2023/11/28,13,173
