SC_ID,date,hour,value
SC43,2023/11/17,14,194
SC43,2023/11/7,9,742
SC43,2023/11/23,9,358
SC43,2023/11/27,16,335
SC43,2023/11/30,16,297
SC43,2023/11/2,12,321
SC43,2023/11/7,15,493
SC43,2023/11/23,15,278
SC43,2023/11/10,11,72
SC43,2023/11/11,1,812
SC43,2023/11/10,19,3
SC43,2023/11/16,11,13
SC43,2023/11/6,6,44
SC43,2023/11/22,13,438
SC43,2023/11/14,13,296
SC43,2023/11/17,7,109
SC43,2023/11/15,17,143
SC43,2023/11/11,13,919
SC43,2023/11/2,3,0
SC43,2023/11/15,10,317
SC43,2023/11/18,9,248
SC43,2023/11/19,11,7
SC43,2023/11/11,23,0
SC43,2023/11/1,9,1453
SC43,2023/11/24,9,319
SC43,2023/11/17,6,22
SC43,2023/11/10,8,262
SC43,2023/11/14,10,392
SC43,2023/11/22,10,435
SC43,2023/11/13,6,103
SC43,2023/11/5,18,362
SC43,2023/11/12,16,1050
SC43,2023/11/13,12,579
SC43,2023/11/28,20,0
SC43,2023/11/19,13,528
SC43,2023/11/1,19,1341
SC43,2023/11/25,15,182
SC43,2023/11/3,5,31
SC43,2023/11/11,5,937
SC43,2023/11/8,20,0
SC43,2023/11/13,14,388
SC43,2023/11/5,7,177
SC43,2023/11/24,13,281
SC43,2023/11/12,2,29
SC43,2023/11/27,13,397
SC43,2023/11/16,8,178
SC43,2023/11/12,0,22
SC43,2023/11/1,4,1545
SC43,2023/11/3,6,176
SC43,2023/11/19,15,231
SC43,2023/11/19,18,234
SC43,2023/11/15,16,288
SC43,2023/11/17,10,227
SC43,2023/11/11,22,129
SC43,2023/11/28,16,202
SC43,2023/11/17,17,264
SC43,2023/11/30,9,349
SC43,2023/11/28,9,260
SC43,2023/11/7,13,539
SC43,2023/11/27,14,190
SC43,2023/11/5,10,487
SC43,2023/11/5,17,220
SC43,2023/11/3,7,257
SC43,2023/11/11,7,1342
SC43,2023/11/6,15,450
SC43,2023/11/13,20,46
SC43,2023/11/22,11,129
SC43,2023/11/11,0,514
SC43,2023/11/4,9,666
SC43,2023/11/20,19,43
SC43,2023/11/20,11,13
SC43,2023/11/1,6,1250
SC43,2023/11/23,13,282
SC43,2023/11/22,19,117
SC43,2023/11/23,18,196
SC43,2023/11/19,10,223
SC43,2023/11/18,14,264
SC43,2023/11/20,13,408
SC43,2023/11/9,18,357
SC43,2023/11/17,18,352
SC43,2023/11/16,20,47
SC43,2023/11/26,9,256
SC43,2023/11/16,19,155
SC43,2023/11/21,8,245
SC43,2023/11/26,20,27
SC43,2023/11/9,13,499
SC43,2023/11/2,6,187
SC43,2023/11/26,14,316
SC43,2023/11/19,14,207
SC43,2023/11/15,13,402
SC43,2023/11/11,16,1052
SC43,2023/11/9,14,420
SC43,2023/11/8,18,437
SC43,2023/11/12,18,989
SC43,2023/11/12,3,11
SC43,2023/11/20,10,234
SC43,2023/11/6,19,61
SC43,2023/11/6,11,36
SC43,2023/11/2,16,538
SC43,2023/11/29,16,303
SC43,2023/11/1,13,1560
SC43,2023/11/1,23,0
SC43,2023/11/11,6,1123
SC43,2023/11/10,17,243
SC43,2023/11/10,9,628
SC43,2023/11/14,11,77
SC43,2023/11/16,9,230
SC43,2023/11/15,12,157
SC43,2023/11/29,14,357
SC43,2023/11/9,6,30
SC43,2023/11/14,19,126
SC43,2023/11/16,10,564
SC43,2023/11/25,11,10
SC43,2023/11/21,19,29
SC43,2023/11/21,11,9
SC43,2023/11/2,0,3
SC43,2023/11/9,16,290
SC43,2023/11/11,19,572
SC43,2023/11/21,13,266
SC43,2023/11/3,11,9
SC43,2023/11/17,15,161
SC43,2023/11/18,16,315
SC43,2023/11/26,16,251
SC43,2023/11/27,15,219
