SC_ID,date,value
SC40,2023/9/21,3405
SC40,2023/10/4,2780
SC40,2023/11/24,2804
SC40,2023/11/11,11004
SC40,2023/9/22,3465
SC40,2023/8/7,2711
SC40,2023/9/19,3196
SC40,2023/9/15,3002
SC40,2023/9/8,3511
SC40,2023/10/13,2815
SC40,2023/11/25,2745
SC40,2023/10/8,3020
SC40,2023/8/13,2598
SC40,2023/8/12,2779
SC40,2023/9/16,3010
SC40,2023/9/5,3188
SC40,2023/8/23,2904
SC40,2023/8/10,2750
SC40,2023/11/30,3211
SC40,2023/11/10,5510
SC40,2023/9/4,3254
SC40,2023/10/22,2659
SC40,2023/11/22,2811
SC40,2023/9/29,3196
SC40,2023/11/2,6550
SC40,2023/10/21,3050
SC40,2023/9/24,3146
SC40,2023/11/13,3395
SC40,2023/8/28,2902
SC40,2023/9/13,3343
SC40,2023/8/22,2683
SC40,2023/11/6,3847
SC40,2023/9/3,3236
SC40,2023/9/20,3327
SC40,2023/10/18,2839
SC40,2023/9/23,3426
SC40,2023/9/9,3348
SC40,2023/10/31,5053
SC40,2023/9/11,3220
SC40,2023/10/14,2754
SC40,2023/10/11,2903
SC40,2023/10/28,4123
SC40,2023/9/1,4211
SC40,2023/11/26,2637
SC40,2023/11/4,3946
SC40,2023/10/20,3760
SC40,2023/11/27,2933
SC40,2023/9/26,3531
SC40,2023/11/19,2609
SC40,2023/9/12,3366
SC40,2023/10/12,2790
SC40,2023/9/28,3268
SC40,2023/10/16,2957
SC40,2023/10/23,4498
SC40,2023/11/9,3783
SC40,2023/8/5,2616
SC40,2023/10/2,2772
SC40,2023/11/29,2882
SC40,2023/10/7,2965
SC40,2023/9/2,3278
SC40,2023/8/9,2805
SC40,2023/8/16,2895
SC40,2023/10/26,4006
SC40,2023/9/27,3380
SC40,2023/8/3,2788
SC40,2023/8/6,2549
SC40,2023/8/1,3152
SC40,2023/11/5,3954
SC40,2023/8/31,2950
SC40,2023/9/18,3175
SC40,2023/8/11,2860
SC40,2023/8/8,2841
SC40,2023/8/14,2738
SC40,2023/10/29,3549
SC40,2023/11/20,2859
SC40,2023/9/17,3010
SC40,2023/11/16,2667
SC40,2023/8/18,2989
SC40,2023/8/20,2617
SC40,2023/8/15,2877
SC40,2023/10/27,4398
SC40,2023/9/30,3096
SC40,2023/8/24,3118
SC40,2023/8/19,2893
SC40,2023/11/21,2901
SC40,2023/11/1,11616
SC40,2023/11/28,2929
SC40,2023/10/1,2983
SC40,2023/9/7,4126
SC40,2023/11/17,2581
SC40,2023/10/15,2726
SC40,2023/10/25,4174
SC40,2023/10/10,2889
SC40,2023/8/30,2773
SC40,2023/8/27,2831
SC40,2023/10/30,3579
SC40,2023/11/18,2595
SC40,2023/9/25,3335
SC40,2023/8/26,2822
SC40,2023/9/6,3482
SC40,2023/9/10,2829
SC40,2023/8/25,3110
SC40,2023/11/12,6753
SC40,2023/11/15,2662
SC40,2023/8/4,2732
SC40,2023/11/8,4347
SC40,2023/10/19,3556
SC40,2023/10/24,7203
SC40,2023/11/14,2872
SC40,2023/9/14,3281
SC40,2023/10/9,2858
SC40,2023/8/2,2909
SC40,2023/8/21,2899
SC40,2023/11/23,2919
SC40,2023/10/17,2913
SC40,2023/11/3,3973
SC40,2023/10/6,2924
SC40,2023/10/5,2717
SC40,2023/11/7,4274
SC40,2023/8/17,2830
SC40,2023/10/3,2828
SC40,2023/8/29,2906
