SC_ID,date,hour,value
SC12,2023/11/3,14,508
SC12,2023/11/11,2,503
SC12,2023/11/2,9,504
SC12,2023/11/27,14,313
SC12,2023/11/1,2,773
SC12,2023/11/10,23,1604
SC12,2023/11/20,13,447
SC12,2023/11/2,3,522
SC12,2023/11/18,9,495
SC12,2023/11/3,7,146
SC12,2023/11/3,12,425
SC12,2023/11/26,15,329
SC12,2023/11/11,21,503
SC12,2023/11/11,12,1181
SC12,2023/11/25,12,349
SC12,2023/11/10,6,35
SC12,2023/11/17,16,160
SC12,2023/11/24,10,498
SC12,2023/11/6,8,355
SC12,2023/11/2,13,856
SC12,2023/11/2,23,408
SC12,2023/11/22,18,380
SC12,2023/11/15,9,545
SC12,2023/11/18,15,329
SC12,2023/11/24,17,390
SC12,2023/11/14,18,207
SC12,2023/11/20,18,332
SC12,2023/11/2,4,650
SC12,2023/11/1,17,405
SC12,2023/11/1,10,629
SC12,2023/11/10,4,181
SC12,2023/11/13,3,266
SC12,2023/11/18,19,59
SC12,2023/11/7,7,30
SC12,2023/11/5,16,564
SC12,2023/11/13,11,110
SC12,2023/11/13,19,96
SC12,2023/11/26,19,10
SC12,2023/11/26,11,1
SC12,2023/11/9,7,86
SC12,2023/11/20,15,196
SC12,2023/11/17,12,249
SC12,2023/11/22,15,299
SC12,2023/11/18,11,172
SC12,2023/11/20,11,33
SC12,2023/11/16,9,512
SC12,2023/11/10,9,458
SC12,2023/11/22,19,180
SC12,2023/11/12,3,707
SC12,2023/11/21,14,303
SC12,2023/11/23,13,376
SC12,2023/11/30,18,283
SC12,2023/11/19,12,324
SC12,2023/11/28,18,349
SC12,2023/11/4,18,425
SC12,2023/11/15,11,51
SC12,2023/11/11,14,826
SC12,2023/11/10,11,78
SC12,2023/11/22,13,352
SC12,2023/11/9,18,337
SC12,2023/11/1,20,243
SC12,2023/11/7,14,809
SC12,2023/11/12,10,1266
SC12,2023/11/12,17,788
SC12,2023/11/8,10,978
SC12,2023/11/6,16,282
SC12,2023/11/5,19,157
SC12,2023/11/11,3,1375
SC12,2023/11/14,12,409
SC12,2023/11/29,8,527
SC12,2023/11/5,11,456
SC12,2023/11/22,12,374
SC12,2023/11/13,7,24
SC12,2023/11/20,14,248
SC12,2023/11/2,17,817
SC12,2023/11/13,8,326
SC12,2023/11/12,11,677
SC12,2023/11/12,19,745
SC12,2023/11/28,13,380
SC12,2023/11/1,22,756
SC12,2023/11/3,10,346
SC12,2023/11/3,17,608
SC12,2023/11/29,9,536
SC12,2023/11/1,7,672
SC12,2023/11/30,13,373
SC12,2023/11/4,13,866
SC12,2023/11/25,17,363
SC12,2023/11/3,0,225
SC12,2023/11/6,15,752
SC12,2023/11/5,17,447
SC12,2023/11/13,2,321
SC12,2023/11/11,23,725
SC12,2023/11/11,17,537
SC12,2023/11/25,10,507
SC12,2023/11/11,10,1137
SC12,2023/11/5,18,670
SC12,2023/11/11,5,836
SC12,2023/11/3,15,573
SC12,2023/11/24,11,0
SC12,2023/11/12,16,916
SC12,2023/11/23,15,309
SC12,2023/11/26,16,280
SC12,2023/11/10,20,467
SC12,2023/11/30,15,379
SC12,2023/11/19,17,349
SC12,2023/11/8,19,246
SC12,2023/11/19,8,525
SC12,2023/11/6,18,535
SC12,2023/11/8,11,234
SC12,2023/11/21,9,677
SC12,2023/11/18,7,118
SC12,2023/11/6,13,820
SC12,2023/11/5,12,444
SC12,2023/11/24,7,416
SC12,2023/11/25,14,349
SC12,2023/11/15,19,65
SC12,2023/11/23,7,121
SC12,2023/11/8,15,278
SC12,2023/11/12,5,791
SC12,2023/11/1,9,1107
SC12,2023/11/12,15,867
SC12,2023/11/11,4,800
SC12,2023/11/3,13,542
SC12,2023/11/20,12,439
SC12,2023/11/8,17,568
SC12,2023/11/24,9,484
SC12,2023/11/29,13,446
SC12,2023/11/9,17,428
SC12,2023/11/9,10,791
SC12,2023/11/28,11,1
SC12,2023/11/1,18,581
SC12,2023/11/28,19,97
SC12,2023/11/25,9,462
SC12,2023/11/4,12,819
SC12,2023/11/19,11,45
SC12,2023/11/19,19,48
SC12,2023/11/10,2,357
SC12,2023/11/9,11,455
SC12,2023/11/9,19,45
SC12,2023/11/17,13,365
SC12,2023/11/3,9,347
SC12,2023/11/24,19,19
SC12,2023/11/13,12,409
SC12,2023/11/1,11,377
SC12,2023/11/25,15,306
SC12,2023/11/1,19,448
SC12,2023/11/4,20,0
SC12,2023/11/12,9,554
SC12,2023/11/29,14,286
SC12,2023/11/27,13,385
SC12,2023/11/5,10,673
SC12,2023/11/14,9,630
SC12,2023/11/2,2,726
SC12,2023/11/25,8,506
SC12,2023/11/3,8,376
SC12,2023/11/1,15,524
SC12,2023/11/27,12,418
SC12,2023/11/24,15,259
SC12,2023/11/2,20,361
SC12,2023/11/13,16,261
SC12,2023/11/20,9,538
SC12,2023/11/23,19,188
SC12,2023/11/29,12,425
SC12,2023/11/3,4,357
SC12,2023/11/4,16,344
SC12,2023/11/14,15,340
SC12,2023/11/10,13,547
SC12,2023/11/16,13,370
SC12,2023/11/1,0,550
SC12,2023/11/23,11,1
SC12,2023/11/8,14,742
SC12,2023/11/7,11,349
SC12,2023/11/26,7,128
SC12,2023/11/19,10,496
SC12,2023/11/2,21,688
SC12,2023/11/15,10,480
SC12,2023/11/29,11,0
SC12,2023/11/2,19,439
SC12,2023/11/1,8,553
SC12,2023/11/25,16,223
SC12,2023/11/28,7,114
SC12,2023/11/4,19,215
SC12,2023/11/30,14,351
SC12,2023/11/3,11,33
SC12,2023/11/12,12,929
SC12,2023/11/19,9,524
SC12,2023/11/11,19,456
SC12,2023/11/16,8,420
SC12,2023/11/14,10,515
SC12,2023/11/20,17,362
SC12,2023/11/22,9,504
SC12,2023/11/12,21,191
SC12,2023/11/11,11,449
SC12,2023/11/11,22,1203
SC12,2023/11/14,16,238
SC12,2023/11/27,7,129
SC12,2023/11/1,3,1518
SC12,2023/11/25,19,182
SC12,2023/11/17,15,274
SC12,2023/11/15,8,394
SC12,2023/11/11,6,467
SC12,2023/11/24,13,370
SC12,2023/11/13,14,283
SC12,2023/11/1,23,454
SC12,2023/11/28,12,421
SC12,2023/11/30,12,358
SC12,2023/11/14,14,237
SC12,2023/11/29,10,466
SC12,2023/11/16,12,319
SC12,2023/11/25,13,412
SC12,2023/11/2,12,869
SC12,2023/11/11,13,1000
SC12,2023/11/7,16,460
SC12,2023/11/23,16,202
SC12,2023/11/2,10,568
SC12,2023/11/28,9,462
SC12,2023/11/19,18,308
SC12,2023/11/22,14,311
SC12,2023/11/27,18,366
SC12,2023/11/5,13,768
SC12,2023/11/3,5,258
SC12,2023/11/1,5,438
SC12,2023/11/7,19,239
SC12,2023/11/5,8,332
SC12,2023/11/30,16,196
SC12,2023/11/27,16,329
SC12,2023/11/16,19,212
SC12,2023/11/11,1,1263
SC12,2023/11/21,7,118
SC12,2023/11/10,8,312
SC12,2023/11/14,11,219
SC12,2023/11/7,13,664
SC12,2023/11/20,19,84
SC12,2023/11/22,11,0
SC12,2023/11/13,6,13
SC12,2023/11/10,15,265
SC12,2023/11/16,15,322
SC12,2023/11/28,16,336
SC12,2023/11/28,15,326
SC12,2023/11/6,9,815
SC12,2023/11/8,16,731
SC12,2023/11/11,15,1146
SC12,2023/11/28,14,335
SC12,2023/11/4,15,716
SC12,2023/11/15,7,110
SC12,2023/11/11,9,1072
SC12,2023/11/13,1,313
SC12,2023/11/5,7,37
SC12,2023/11/3,1,640
SC12,2023/11/26,9,576
SC12,2023/11/8,12,592
SC12,2023/11/4,14,681
SC12,2023/11/2,11,1164
SC12,2023/11/10,12,408
SC12,2023/11/16,11,67
SC12,2023/11/7,15,647
SC12,2023/11/22,8,577
SC12,2023/11/21,12,473
SC12,2023/11/9,16,276
SC12,2023/11/10,7,56
SC12,2023/11/2,6,832
SC12,2023/11/9,12,719
SC12,2023/11/3,3,952
SC12,2023/11/23,14,310
SC12,2023/11/2,8,666
SC12,2023/11/18,8,555
SC12,2023/11/5,15,300
SC12,2023/11/29,17,321
SC12,2023/11/10,14,330
SC12,2023/11/13,17,381
SC12,2023/11/7,20,0
SC12,2023/11/18,12,531
