SC_ID,date,hour,value
SC24,2023/11/2,7,769
SC24,2023/11/14,20,40
SC24,2023/11/25,13,501
SC24,2023/11/2,21,206
SC24,2023/11/12,14,809
SC24,2023/11/30,16,401
SC24,2023/11/28,16,327
SC24,2023/11/3,13,564
SC24,2023/11/17,8,524
SC24,2023/11/25,8,409
SC24,2023/11/8,14,730
SC24,2023/11/2,12,503
SC24,2023/11/19,19,55
SC24,2023/11/21,18,461
SC24,2023/11/22,20,0
SC24,2023/11/26,14,352
SC24,2023/11/16,16,608
SC24,2023/11/18,14,529
SC24,2023/11/5,6,174
SC24,2023/11/10,16,525
SC24,2023/11/17,18,478
SC24,2023/11/16,20,12
SC24,2023/11/9,11,61
SC24,2023/11/27,10,291
SC24,2023/11/23,14,497
SC24,2023/11/1,20,220
SC24,2023/11/20,12,506
SC24,2023/11/11,3,940
SC24,2023/11/10,20,0
SC24,2023/11/8,17,480
SC24,2023/11/12,17,814
SC24,2023/11/29,12,300
SC24,2023/11/24,9,402
SC24,2023/11/15,17,646
SC24,2023/11/1,9,583
SC24,2023/11/11,4,1202
SC24,2023/11/4,16,459
SC24,2023/11/19,11,5
SC24,2023/11/15,10,549
SC24,2023/11/11,13,890
SC24,2023/11/11,23,0
SC24,2023/11/9,15,606
SC24,2023/11/15,14,457
SC24,2023/11/11,18,715
SC24,2023/11/27,8,433
SC24,2023/11/21,15,345
SC24,2023/11/30,12,502
SC24,2023/11/4,12,473
SC24,2023/11/29,10,353
SC24,2023/11/21,7,381
SC24,2023/11/26,16,380
SC24,2023/11/21,10,396
SC24,2023/11/21,17,438
SC24,2023/11/3,9,572
SC24,2023/11/4,21,0
SC24,2023/11/30,11,8
SC24,2023/11/15,20,52
SC24,2023/11/8,9,663
SC24,2023/11/11,8,497
SC24,2023/11/4,19,83
SC24,2023/11/14,14,517
SC24,2023/11/6,20,157
SC24,2023/11/2,17,593
SC24,2023/11/27,18,540
SC24,2023/11/2,10,474
SC24,2023/11/7,16,491
SC24,2023/11/16,12,522
SC24,2023/11/22,14,473
SC24,2023/11/9,9,521
SC24,2023/11/10,12,512
SC24,2023/11/29,17,725
SC24,2023/11/30,19,242
SC24,2023/11/1,18,725
