SC_ID,date,hour,value
SC39,2023/11/22,10,111
SC39,2023/11/25,2,64
SC39,2023/11/12,7,202
SC39,2023/11/30,17,4
SC39,2023/11/21,18,165
SC39,2023/11/16,16,135
SC39,2023/11/6,0,148
SC39,2023/11/6,11,143
SC39,2023/11/5,7,24
SC39,2023/11/8,20,176
SC39,2023/11/14,14,215
SC39,2023/11/10,12,4
SC39,2023/11/22,14,140
SC39,2023/11/23,0,92
SC39,2023/11/27,13,49
SC39,2023/11/30,1,125
SC39,2023/11/22,17,2
SC39,2023/11/27,23,167
SC39,2023/11/21,9,109
SC39,2023/11/20,10,97
SC39,2023/11/3,20,235
SC39,2023/11/8,22,250
SC39,2023/11/11,20,468
SC39,2023/11/24,14,115
SC39,2023/11/18,0,107
SC39,2023/11/28,8,80
SC39,2023/11/20,17,11
SC39,2023/11/26,7,2
SC39,2023/11/19,16,94
SC39,2023/11/4,8,137
SC39,2023/11/12,22,204
SC39,2023/11/15,15,184
SC39,2023/11/30,8,100
SC39,2023/11/2,18,271
SC39,2023/11/25,21,144
SC39,2023/11/21,20,162
SC39,2023/11/9,17,2
SC39,2023/11/11,12,314
SC39,2023/11/6,1,214
SC39,2023/11/9,10,133
SC39,2023/11/14,22,141
SC39,2023/11/27,9,98
SC39,2023/11/10,1,171
SC39,2023/11/1,14,440
SC39,2023/11/11,21,484
SC39,2023/11/16,15,221
SC39,2023/11/26,23,161
SC39,2023/11/21,16,113
SC39,2023/11/1,1,482
SC39,2023/11/28,1,114
SC39,2023/11/9,14,290
SC39,2023/11/6,21,222
SC39,2023/11/8,0,102
SC39,2023/11/16,8,107
SC39,2023/11/5,3,9
SC39,2023/11/26,22,144
SC39,2023/11/18,7,4
SC39,2023/11/12,8,260
SC39,2023/11/4,10,167
SC39,2023/11/25,20,170
SC39,2023/11/26,0,109
SC39,2023/11/11,2,414
SC39,2023/11/10,15,311
SC39,2023/11/18,23,171
SC39,2023/11/14,10,106
SC39,2023/11/10,8,121
SC39,2023/11/7,21,201
SC39,2023/11/28,17,3
SC39,2023/11/8,8,121
SC39,2023/11/2,7,121
SC39,2023/11/23,12,1
SC39,2023/11/26,1,160
SC39,2023/11/6,14,124
SC39,2023/11/30,10,113
SC39,2023/11/24,16,85
SC39,2023/11/28,10,110
SC39,2023/11/17,21,135
SC39,2023/11/1,0,366
SC39,2023/11/26,11,84
SC39,2023/11/18,19,178
SC39,2023/11/18,11,100
SC39,2023/11/16,13,83
SC39,2023/11/27,20,173
SC39,2023/11/20,15,144
SC39,2023/11/10,23,497
SC39,2023/11/22,15,151
SC39,2023/11/19,1,120
SC39,2023/11/30,19,200
SC39,2023/11/29,7,5
SC39,2023/11/26,19,176
SC39,2023/11/10,13,66
SC39,2023/11/13,18,193
SC39,2023/11/3,14,304
SC39,2023/11/4,18,194
SC39,2023/11/27,2,105
SC39,2023/11/3,15,199
SC39,2023/11/23,21,147
SC39,2023/11/19,2,3
SC39,2023/11/2,22,372
SC39,2023/11/19,20,120
SC39,2023/11/5,9,150
SC39,2023/11/4,17,0
SC39,2023/11/17,14,177
SC39,2023/11/18,13,28
SC39,2023/11/24,1,128
SC39,2023/11/27,1,92
SC39,2023/11/2,21,234
SC39,2023/11/25,14,119
SC39,2023/11/20,0,108
SC39,2023/11/30,18,189
SC39,2023/11/15,11,65
SC39,2023/11/11,14,392
SC39,2023/11/19,12,0
SC39,2023/11/27,17,1
SC39,2023/11/17,18,151
SC39,2023/11/16,20,116
SC39,2023/11/3,3,2
SC39,2023/11/7,0,103
SC39,2023/11/3,12,3
SC39,2023/11/17,16,101
SC39,2023/11/26,15,166
SC39,2023/11/12,0,249
SC39,2023/11/14,0,102
SC39,2023/11/28,18,162
SC39,2023/11/24,15,129
SC39,2023/11/1,5,337
SC39,2023/11/24,12,0
SC39,2023/11/20,8,103
SC39,2023/11/4,0,120
SC39,2023/11/14,1,62
SC39,2023/11/28,7,1
SC39,2023/11/29,19,221
SC39,2023/11/5,14,194
SC39,2023/11/7,1,201
SC39,2023/11/17,20,157
SC39,2023/11/19,21,152
SC39,2023/11/28,15,156
SC39,2023/11/25,11,95
SC39,2023/11/25,19,174
SC39,2023/11/3,19,275
SC39,2023/11/25,23,155
SC39,2023/11/29,22,151
SC39,2023/11/18,1,170
SC39,2023/11/1,16,258
SC39,2023/11/5,22,196
SC39,2023/11/21,1,136
SC39,2023/11/17,0,80
SC39,2023/11/24,23,149
SC39,2023/11/11,6,234
SC39,2023/11/1,23,69
SC39,2023/11/24,21,249
SC39,2023/11/24,13,62
SC39,2023/11/19,15,146
SC39,2023/11/18,22,154
SC39,2023/11/4,1,225
SC39,2023/11/17,22,160
SC39,2023/11/26,2,60
SC39,2023/11/15,12,1
SC39,2023/11/22,0,99
SC39,2023/11/17,10,88
SC39,2023/11/23,1,107
SC39,2023/11/15,19,164
SC39,2023/11/1,4,427
SC39,2023/11/23,9,116
SC39,2023/11/13,14,218
SC39,2023/11/7,9,190
SC39,2023/11/1,13,470
SC39,2023/11/6,19,285
SC39,2023/11/2,16,219
SC39,2023/11/29,16,133
SC39,2023/11/12,2,343
SC39,2023/11/12,20,162
SC39,2023/11/21,22,154
SC39,2023/11/8,17,1
SC39,2023/11/10,20,579
SC39,2023/11/18,16,124
SC39,2023/11/9,19,277
SC39,2023/11/26,16,93
SC39,2023/11/14,12,0
SC39,2023/11/22,21,142
SC39,2023/11/1,20,350
SC39,2023/11/5,19,227
SC39,2023/11/13,22,172
SC39,2023/11/21,21,197
SC39,2023/11/17,19,173
SC39,2023/11/14,23,154
SC39,2023/11/23,15,134
SC39,2023/11/25,1,158
SC39,2023/11/7,15,263
SC39,2023/11/16,11,90
SC39,2023/11/20,13,63
SC39,2023/11/22,13,67
SC39,2023/11/19,0,71
SC39,2023/11/14,13,94
SC39,2023/11/21,12,0
SC39,2023/11/10,11,87
SC39,2023/11/22,23,160
SC39,2023/11/27,16,93
SC39,2023/11/2,3,243
SC39,2023/11/25,3,0
SC39,2023/11/29,8,83
SC39,2023/11/24,2,112
SC39,2023/11/12,10,185
SC39,2023/11/1,2,419
SC39,2023/11/4,22,243
SC39,2023/11/1,21,435
SC39,2023/11/11,4,326
SC39,2023/11/5,13,84
SC39,2023/11/20,14,114
SC39,2023/11/6,20,228
SC39,2023/11/8,23,294
SC39,2023/11/12,13,224
SC39,2023/11/5,11,84
SC39,2023/11/13,7,66
SC39,2023/11/15,0,92
SC39,2023/11/7,16,300
SC39,2023/11/27,18,146
SC39,2023/11/29,10,121
SC39,2023/11/13,8,71
SC39,2023/11/23,16,119
SC39,2023/11/29,17,0
SC39,2023/11/16,21,147
SC39,2023/11/6,2,2
SC39,2023/11/5,23,194
SC39,2023/11/2,17,2
SC39,2023/11/24,18,123
SC39,2023/11/10,21,701
SC39,2023/11/3,8,79
SC39,2023/11/19,22,126
SC39,2023/11/25,8,97
SC39,2023/11/16,12,3
SC39,2023/11/2,10,158
SC39,2023/11/5,1,213
SC39,2023/11/11,18,439
SC39,2023/11/25,18,156
SC39,2023/11/15,14,227
SC39,2023/11/14,9,119
SC39,2023/11/2,2,322
SC39,2023/11/7,11,126
SC39,2023/11/2,20,239
SC39,2023/11/27,21,191
SC39,2023/11/23,19,203
SC39,2023/11/1,15,428
SC39,2023/11/7,19,292
SC39,2023/11/6,23,224
SC39,2023/11/3,1,230
SC39,2023/11/10,19,29
SC39,2023/11/9,11,85
SC39,2023/11/23,11,109
SC39,2023/11/17,1,71
SC39,2023/11/22,9,121
SC39,2023/11/21,2,94
SC39,2023/11/20,9,115
SC39,2023/11/13,16,108
SC39,2023/11/29,20,176
SC39,2023/11/4,11,155
SC39,2023/11/29,18,183
SC39,2023/11/21,14,107
SC39,2023/11/16,23,166
SC39,2023/11/9,22,225
SC39,2023/11/14,15,159
SC39,2023/11/24,0,122
SC39,2023/11/27,12,1
SC39,2023/11/20,2,53
SC39,2023/11/18,14,123
SC39,2023/11/16,9,107
SC39,2023/11/10,16,263
SC39,2023/11/22,2,72
SC39,2023/11/21,0,118
SC39,2023/11/28,2,57
SC39,2023/11/11,5,200
SC39,2023/11/28,20,168
SC39,2023/11/4,20,219
SC39,2023/11/30,2,53
SC39,2023/11/24,19,162
SC39,2023/11/29,14,131
SC39,2023/11/5,18,200
SC39,2023/11/4,2,57
SC39,2023/11/3,2,123
SC39,2023/11/16,1,93
SC39,2023/11/8,16,203
SC39,2023/11/1,19,330
SC39,2023/11/13,21,186
SC39,2023/11/6,13,12
SC39,2023/11/29,2,77
SC39,2023/11/25,7,5
SC39,2023/11/28,9,92
SC39,2023/11/30,9,126
SC39,2023/11/19,13,60
SC39,2023/11/11,15,392
SC39,2023/11/25,22,148
SC39,2023/11/15,16,136
SC39,2023/11/19,18,126
SC39,2023/11/14,21,131
SC39,2023/11/2,8,226
SC39,2023/11/6,16,257
SC39,2023/11/23,14,98
SC39,2023/11/8,10,181
SC39,2023/11/10,22,693
SC39,2023/11/13,15,188
SC39,2023/11/9,12,3
SC39,2023/11/28,0,128
SC39,2023/11/3,22,237
SC39,2023/11/22,12,0
SC39,2023/11/4,9,166
SC39,2023/11/17,17,0
SC39,2023/11/11,22,227
SC39,2023/11/28,21,141
SC39,2023/11/11,7,206
SC39,2023/11/7,17,7
SC39,2023/11/14,8,104
SC39,2023/11/23,10,107
SC39,2023/11/2,15,277
SC39,2023/11/26,18,161
SC39,2023/11/16,7,10
SC39,2023/11/22,22,148
SC39,2023/11/27,11,135
SC39,2023/11/22,8,101
SC39,2023/11/14,7,5
SC39,2023/11/29,15,144
SC39,2023/11/22,7,8
SC39,2023/11/20,7,10
SC39,2023/11/5,2,130
SC39,2023/11/10,18,99
SC39,2023/11/13,23,200
SC39,2023/11/18,15,153
SC39,2023/11/23,8,91
SC39,2023/11/5,20,230
SC39,2023/11/26,17,5
SC39,2023/11/2,1,323
SC39,2023/11/13,0,147
SC39,2023/11/18,10,84
SC39,2023/11/3,9,128
SC39,2023/11/7,8,107
SC39,2023/11/6,10,161
SC39,2023/11/13,13,123
SC39,2023/11/17,11,81
SC39,2023/11/30,21,193
SC39,2023/11/4,21,182
SC39,2023/11/15,18,189
SC39,2023/11/29,1,108
SC39,2023/11/21,13,60
SC39,2023/11/9,20,140
SC39,2023/11/13,1,266
SC39,2023/11/17,23,173
SC39,2023/11/4,12,1
SC39,2023/11/15,22,151
SC39,2023/11/11,9,215
SC39,2023/11/4,16,175
