SC_ID,date,hour,value
SC18,2023/11/10,7,296
SC18,2023/11/13,5,269
SC18,2023/11/18,18,603
SC18,2023/11/24,21,72
SC18,2023/11/11,19,738
SC18,2023/11/23,21,162
SC18,2023/11/29,22,254
SC18,2023/11/5,9,414
SC18,2023/11/1,16,984
SC18,2023/11/23,12,640
SC18,2023/11/7,21,586
SC18,2023/11/2,22,992
SC18,2023/11/8,8,264
SC18,2023/11/2,7,350
SC18,2023/11/4,17,263
SC18,2023/11/30,10,88
SC18,2023/11/13,18,536
SC18,2023/11/28,10,215
SC18,2023/11/29,0,26
SC18,2023/11/9,16,697
SC18,2023/11/12,8,774
SC18,2023/11/8,1,85
SC18,2023/11/10,10,212
SC18,2023/11/13,15,324
SC18,2023/11/26,10,494
SC18,2023/11/2,5,666
SC18,2023/11/12,6,529
SC18,2023/11/20,22,299
SC18,2023/11/20,7,110
SC18,2023/11/29,15,349
SC18,2023/11/10,18,622
SC18,2023/11/16,18,276
SC18,2023/11/22,22,111
SC18,2023/11/21,23,903
SC18,2023/11/1,21,941
SC18,2023/11/30,7,40
SC18,2023/11/29,13,71
SC18,2023/11/22,7,45
SC18,2023/11/15,13,108
SC18,2023/11/17,11,305
SC18,2023/11/18,17,294
SC18,2023/11/27,11,146
SC18,2023/11/25,15,513
SC18,2023/11/20,18,301
SC18,2023/11/29,23,1191
SC18,2023/11/2,4,826
SC18,2023/11/13,11,235
SC18,2023/11/23,22,176
SC18,2023/11/22,18,539
SC18,2023/11/2,14,421
SC18,2023/11/24,19,256
SC18,2023/11/12,16,998
SC18,2023/11/1,11,1042
SC18,2023/11/7,22,975
SC18,2023/11/29,14,119
SC18,2023/11/13,12,279
SC18,2023/11/13,21,700
SC18,2023/11/4,20,351
SC18,2023/11/17,8,188
SC18,2023/11/21,17,413
SC18,2023/11/27,15,87
SC18,2023/11/21,11,210
SC18,2023/11/2,0,44
SC18,2023/11/1,13,705
SC18,2023/11/19,10,148
SC18,2023/11/19,17,244
SC18,2023/11/7,17,310
SC18,2023/11/22,8,103
SC18,2023/11/28,0,10
SC18,2023/11/26,8,68
SC18,2023/11/18,8,164
SC18,2023/11/6,1,124
SC18,2023/11/6,9,249
SC18,2023/11/19,13,149
SC18,2023/11/28,20,128
SC18,2023/11/23,17,604
SC18,2023/11/16,22,272
SC18,2023/11/9,12,679
SC18,2023/11/11,18,756
SC18,2023/11/3,21,690
SC18,2023/11/9,17,200
SC18,2023/11/4,10,531
SC18,2023/11/21,19,429
SC18,2023/11/12,1,736
SC18,2023/11/16,17,307
SC18,2023/11/7,12,604
SC18,2023/11/17,9,213
SC18,2023/11/10,17,359
SC18,2023/11/4,15,936
SC18,2023/11/12,4,720
SC18,2023/11/9,1,45
SC18,2023/11/7,18,379
SC18,2023/11/6,22,856
SC18,2023/11/2,19,700
SC18,2023/11/1,8,1093
SC18,2023/11/8,15,558
SC18,2023/11/27,16,836
SC18,2023/11/21,21,201
SC18,2023/11/12,15,833
SC18,2023/11/13,19,505
SC18,2023/11/4,0,76
SC18,2023/11/27,19,375
SC18,2023/11/7,10,408
SC18,2023/11/16,7,196
SC18,2023/11/14,1,116
SC18,2023/11/10,0,36
SC18,2023/11/12,18,415
SC18,2023/11/28,7,50
SC18,2023/11/4,7,187
SC18,2023/11/28,22,257
SC18,2023/11/24,16,726
SC18,2023/11/28,17,604
SC18,2023/11/9,21,301
SC18,2023/11/5,14,408
SC18,2023/11/25,16,493
SC18,2023/11/24,12,540
SC18,2023/11/1,12,680
SC18,2023/11/16,0,72
SC18,2023/11/11,16,1015
SC18,2023/11/30,22,208
SC18,2023/11/26,20,96
SC18,2023/11/19,14,376
SC18,2023/11/15,23,1006
SC18,2023/11/17,10,318
SC18,2023/11/3,22,892
SC18,2023/11/4,9,491
SC18,2023/11/15,14,210
SC18,2023/11/25,18,389
SC18,2023/11/3,18,614
SC18,2023/11/5,1,119
SC18,2023/11/30,19,230
SC18,2023/11/15,20,381
SC18,2023/11/16,10,222
SC18,2023/11/17,19,430
SC18,2023/11/14,7,199
SC18,2023/11/8,9,240
SC18,2023/11/27,22,122
SC18,2023/11/1,3,1198
SC18,2023/11/25,14,200
SC18,2023/11/30,18,624
SC18,2023/11/13,0,28
SC18,2023/11/9,20,441
SC18,2023/11/9,2,147
SC18,2023/11/3,12,347
SC18,2023/11/5,7,217
SC18,2023/11/19,22,112
SC18,2023/11/23,9,93
SC18,2023/11/6,11,255
SC18,2023/11/3,20,599
SC18,2023/11/26,0,46
SC18,2023/11/28,8,125
SC18,2023/11/11,2,891
SC18,2023/11/6,14,518
SC18,2023/11/30,17,714
SC18,2023/11/21,8,167
SC18,2023/11/5,0,146
SC18,2023/11/18,20,237
SC18,2023/11/5,3,2
SC18,2023/11/12,0,106
SC18,2023/11/12,13,673
SC18,2023/11/25,7,37
SC18,2023/11/17,17,445
SC18,2023/11/29,7,35
SC18,2023/11/8,18,435
SC18,2023/11/29,19,274
SC18,2023/11/30,15,467
SC18,2023/11/23,18,305
SC18,2023/11/28,15,438
SC18,2023/11/5,22,589
SC18,2023/11/8,2,168
SC18,2023/11/8,23,1409
SC18,2023/11/15,18,417
SC18,2023/11/28,19,321
SC18,2023/11/19,18,339
SC18,2023/11/26,17,436
SC18,2023/11/14,15,483
SC18,2023/11/17,21,173
SC18,2023/11/19,20,103
SC18,2023/11/3,7,258
SC18,2023/11/3,16,1034
SC18,2023/11/23,11,343
SC18,2023/11/29,11,99
SC18,2023/11/8,13,152
