SC_ID,date,hour,value
SC32,2023/11/6,21,259
SC32,2023/11/19,1,0
SC32,2023/11/27,20,188
SC32,2023/11/10,23,721
SC32,2023/11/18,19,160
SC32,2023/11/1,0,169
SC32,2023/11/3,16,180
SC32,2023/11/16,22,151
SC32,2023/11/5,16,173
SC32,2023/11/12,7,140
SC32,2023/11/25,20,164
SC32,2023/11/3,2,122
SC32,2023/11/29,18,98
SC32,2023/11/10,1,0
SC32,2023/11/18,0,32
SC32,2023/11/26,0,9
SC32,2023/11/4,8,237
SC32,2023/11/16,14,97
SC32,2023/11/24,1,0
SC32,2023/11/12,18,193
SC32,2023/11/24,20,600
SC32,2023/11/13,22,272
SC32,2023/11/1,2,380
SC32,2023/11/3,20,445
SC32,2023/11/8,22,251
SC32,2023/11/11,20,484
SC32,2023/11/1,14,481
SC32,2023/11/6,12,118
SC32,2023/11/19,16,105
SC32,2023/11/8,15,217
SC32,2023/11/2,23,420
SC32,2023/11/1,17,62
SC32,2023/11/12,22,240
SC32,2023/11/20,18,164
SC32,2023/11/23,22,187
SC32,2023/11/22,18,140
SC32,2023/11/12,5,278
SC32,2023/11/18,18,154
SC32,2023/11/10,22,663
SC32,2023/11/28,0,34
SC32,2023/11/27,11,63
SC32,2023/11/26,18,109
SC32,2023/11/30,20,210
SC32,2023/11/4,2,0
SC32,2023/11/10,13,19
SC32,2023/11/4,0,140
SC32,2023/11/27,19,237
SC32,2023/11/23,17,16
SC32,2023/11/2,14,303
SC32,2023/11/13,12,52
SC32,2023/11/28,20,305
SC32,2023/11/18,13,30
SC32,2023/11/21,0,1
SC32,2023/11/12,16,145
SC32,2023/11/1,11,413
SC32,2023/11/17,14,238
SC32,2023/11/7,10,109
SC32,2023/11/22,8,44
SC32,2023/11/21,16,117
SC32,2023/11/26,21,39
SC32,2023/11/7,20,316
SC32,2023/11/13,17,31
SC32,2023/11/27,22,131
SC32,2023/11/18,12,78
SC32,2023/11/20,16,129
SC32,2023/11/5,15,184
SC32,2023/11/18,21,136
SC32,2023/11/14,1,5
SC32,2023/11/24,21,149
SC32,2023/11/15,23,115
SC32,2023/11/24,14,180
SC32,2023/11/16,1,14
SC32,2023/11/25,2,0
SC32,2023/11/30,8,30
SC32,2023/11/2,18,287
SC32,2023/11/11,2,783
SC32,2023/11/23,0,41
SC32,2023/11/18,15,164
SC32,2023/11/11,15,491
SC32,2023/11/6,18,216
SC32,2023/11/25,17,32
SC32,2023/11/28,22,80
SC32,2023/11/4,22,292
SC32,2023/11/18,9,138
SC32,2023/11/24,17,49
SC32,2023/11/10,0,2
SC32,2023/11/1,21,529
SC32,2023/11/1,12,141
SC32,2023/11/16,0,227
SC32,2023/11/8,18,187
SC32,2023/11/22,1,0
SC32,2023/11/19,14,105
SC32,2023/11/28,8,37
SC32,2023/11/7,22,250
SC32,2023/11/7,18,265
SC32,2023/11/23,18,171
SC32,2023/11/1,8,248
SC32,2023/11/11,23,192
SC32,2023/11/14,18,130
SC32,2023/11/24,10,87
SC32,2023/11/12,15,162
SC32,2023/11/6,8,142
SC32,2023/11/29,13,101
SC32,2023/11/1,10,363
SC32,2023/11/29,23,106
SC32,2023/11/17,12,51
SC32,2023/11/9,22,123
SC32,2023/11/14,15,186
SC32,2023/11/29,14,147
SC32,2023/11/25,15,102
SC32,2023/11/7,0,77
SC32,2023/11/15,9,113
SC32,2023/11/3,12,10
SC32,2023/11/11,21,489
SC32,2023/11/26,12,90
SC32,2023/11/15,1,0
SC32,2023/11/16,15,206
SC32,2023/11/3,15,308
SC32,2023/11/19,23,115
SC32,2023/11/11,5,348
SC32,2023/11/23,19,254
SC32,2023/11/1,5,361
SC32,2023/11/3,21,605
SC32,2023/11/21,20,245
SC32,2023/11/11,12,161
SC32,2023/11/26,14,122
SC32,2023/11/25,21,98
SC32,2023/11/6,1,0
SC32,2023/11/9,17,64
SC32,2023/11/25,12,108
SC32,2023/11/9,10,101
SC32,2023/11/25,16,60
SC32,2023/11/30,22,233
SC32,2023/11/24,12,62
SC32,2023/11/11,16,402
SC32,2023/11/7,9,144
SC32,2023/11/24,13,5
SC32,2023/11/1,13,376
SC32,2023/11/14,20,288
SC32,2023/11/17,0,32
SC32,2023/11/11,6,430
SC32,2023/11/1,4,312
SC32,2023/11/21,18,205
SC32,2023/11/29,11,51
SC32,2023/11/8,23,214
SC32,2023/11/8,13,16
SC32,2023/11/2,19,491
SC32,2023/11/2,11,174
SC32,2023/11/13,19,247
SC32,2023/11/26,15,78
SC32,2023/11/6,19,208
SC32,2023/11/2,16,331
SC32,2023/11/12,20,198
SC32,2023/11/1,23,156
SC32,2023/11/2,13,291
SC32,2023/11/13,11,90
SC32,2023/11/17,16,104
SC32,2023/11/15,15,171
SC32,2023/11/28,16,189
SC32,2023/11/1,9,255
SC32,2023/11/17,19,109
SC32,2023/11/26,17,42
SC32,2023/11/3,13,194
SC32,2023/11/2,21,696
SC32,2023/11/29,12,104
SC32,2023/11/19,19,93
SC32,2023/11/11,13,339
SC32,2023/11/14,13,52
SC32,2023/11/21,21,240
SC32,2023/11/2,3,245
SC32,2023/11/27,16,107
SC32,2023/11/25,1,0
SC32,2023/11/19,0,4
SC32,2023/11/24,9,78
SC32,2023/11/7,15,253
SC32,2023/11/9,18,450
SC32,2023/11/2,4,170
SC32,2023/11/14,23,149
SC32,2023/11/3,1,117
SC32,2023/11/20,13,6
SC32,2023/11/21,12,61
SC32,2023/11/20,23,109
SC32,2023/11/26,9,72
SC32,2023/11/22,23,83
SC32,2023/11/13,15,299
SC32,2023/11/23,15,266
SC32,2023/11/10,19,152
SC32,2023/11/16,19,200
SC32,2023/11/14,8,78
SC32,2023/11/13,5,462
SC32,2023/11/20,1,0
SC32,2023/11/7,17,48
SC32,2023/11/23,10,63
SC32,2023/11/30,0,129
SC32,2023/11/5,1,0
SC32,2023/11/20,8,57
SC32,2023/11/9,12,93
SC32,2023/11/3,18,99
SC32,2023/11/17,8,42
SC32,2023/11/19,15,190
SC32,2023/11/21,10,35
SC32,2023/11/9,15,163
SC32,2023/11/6,17,49
SC32,2023/11/20,22,91
SC32,2023/11/16,18,73
SC32,2023/11/12,6,371
SC32,2023/11/29,15,157
SC32,2023/11/6,11,56
SC32,2023/11/29,16,162
SC32,2023/11/13,4,160
SC32,2023/11/30,14,315
SC32,2023/11/30,16,130
SC32,2023/11/12,14,170
SC32,2023/11/19,11,91
SC32,2023/11/7,11,110
SC32,2023/11/9,21,271
SC32,2023/11/27,21,203
SC32,2023/11/1,15,331
SC32,2023/11/27,12,79
SC32,2023/11/5,8,198
SC32,2023/11/2,20,318
SC32,2023/11/2,2,291
SC32,2023/11/14,9,89
SC32,2023/11/6,23,172
SC32,2023/11/13,16,126
