SC_ID,date,hour,value
SC44,2023/11/30,19,2300
SC44,2023/11/28,11,4
SC44,2023/11/24,11,4
SC44,2023/11/4,20,2365
SC44,2023/11/1,19,2050
SC44,2023/11/24,13,1206
SC44,2023/11/19,15,951
SC44,2023/11/3,18,1334
SC44,2023/11/17,1,0
SC44,2023/11/21,12,56
SC44,2023/11/20,23,1039
SC44,2023/11/19,0,117
SC44,2023/11/25,1,0
SC44,2023/11/14,23,1304
SC44,2023/11/16,11,23
SC44,2023/11/9,18,1309
SC44,2023/11/10,23,688
SC44,2023/11/16,19,1681
SC44,2023/11/6,1,336
SC44,2023/11/11,1,35
SC44,2023/11/24,23,677
SC44,2023/11/6,11,2
SC44,2023/11/12,20,2924
SC44,2023/11/1,4,1458
SC44,2023/11/1,23,2261
SC44,2023/11/24,18,1724
SC44,2023/11/4,11,0
SC44,2023/11/25,8,0
SC44,2023/11/1,18,1282
SC44,2023/11/8,18,1892
SC44,2023/11/24,21,2718
SC44,2023/11/1,21,2720
SC44,2023/11/27,21,3151
SC44,2023/11/20,9,0
SC44,2023/11/27,12,67
SC44,2023/11/23,11,2
SC44,2023/11/14,9,0
SC44,2023/11/13,16,1502
SC44,2023/11/1,15,1359
SC44,2023/11/2,2,60
SC44,2023/11/6,13,1639
SC44,2023/11/7,11,6
SC44,2023/11/7,19,2138
SC44,2023/11/23,19,1699
SC44,2023/11/24,15,779
SC44,2023/11/22,9,0
SC44,2023/11/21,0,192
SC44,2023/11/28,20,2886
SC44,2023/11/30,12,80
SC44,2023/11/2,20,2884
SC44,2023/11/1,5,1560
SC44,2023/11/24,19,2363
SC44,2023/11/30,20,2872
SC44,2023/11/19,23,612
SC44,2023/11/2,14,1310
SC44,2023/11/11,8,1708
SC44,2023/11/19,13,728
SC44,2023/11/4,19,1805
SC44,2023/11/21,10,0
SC44,2023/11/21,17,372
SC44,2023/11/15,14,1107
SC44,2023/11/25,18,1498
SC44,2023/11/17,8,0
SC44,2023/11/30,11,25
SC44,2023/11/4,8,0
SC44,2023/11/11,18,1831
SC44,2023/11/3,8,0
SC44,2023/11/12,9,1008
SC44,2023/11/28,19,1844
SC44,2023/11/22,1,0
SC44,2023/11/4,22,2589
SC44,2023/11/25,16,851
SC44,2023/11/20,1,0
SC44,2023/11/5,1,10
SC44,2023/11/15,20,2592
SC44,2023/11/29,14,1284
SC44,2023/11/13,21,2706
SC44,2023/11/11,15,1875
SC44,2023/11/6,9,0
SC44,2023/11/11,16,2086
SC44,2023/11/4,7,0
SC44,2023/11/30,22,2413
SC44,2023/11/15,13,1626
SC44,2023/11/12,18,1828
SC44,2023/11/15,23,1389
SC44,2023/11/24,12,102
SC44,2023/11/23,15,687
SC44,2023/11/14,1,0
SC44,2023/11/3,16,1099
SC44,2023/11/16,23,961
SC44,2023/11/27,16,925
SC44,2023/11/22,23,658
SC44,2023/11/7,15,1258
SC44,2023/11/3,1,2
SC44,2023/11/10,19,1877
SC44,2023/11/2,3,255
SC44,2023/11/20,13,917
SC44,2023/11/26,9,0
SC44,2023/11/22,13,755
SC44,2023/11/14,15,1205
SC44,2023/11/25,23,603
SC44,2023/11/12,14,1683
SC44,2023/11/19,19,2450
SC44,2023/11/16,13,1312
SC44,2023/11/9,22,2433
SC44,2023/11/26,19,1916
SC44,2023/11/22,15,1005
SC44,2023/11/18,19,2191
SC44,2023/11/1,0,168
SC44,2023/11/10,13,1385
SC44,2023/11/27,20,2693
SC44,2023/11/17,21,2759
SC44,2023/11/26,11,5
SC44,2023/11/20,10,0
SC44,2023/11/30,1,0
SC44,2023/11/22,17,394
SC44,2023/11/12,0,1455
SC44,2023/11/17,12,299
SC44,2023/11/19,1,0
SC44,2023/11/20,15,1124
SC44,2023/11/13,3,0
SC44,2023/11/18,11,3
SC44,2023/11/24,0,52
SC44,2023/11/10,11,12
SC44,2023/11/18,9,0
SC44,2023/11/19,22,2422
SC44,2023/11/8,9,0
SC44,2023/11/14,13,1442
SC44,2023/11/21,21,2891
SC44,2023/11/6,12,638
SC44,2023/11/30,8,0
SC44,2023/11/2,18,1895
SC44,2023/11/1,14,1423
SC44,2023/11/26,0,25
SC44,2023/11/12,7,541
SC44,2023/11/15,15,504
SC44,2023/11/28,8,0
SC44,2023/11/19,16,879
SC44,2023/11/8,22,3039
SC44,2023/11/10,1,0
SC44,2023/11/24,14,1132
SC44,2023/11/16,1,3
SC44,2023/11/14,18,1813
SC44,2023/11/1,10,1428
SC44,2023/11/2,4,213
SC44,2023/11/12,15,1409
SC44,2023/11/25,22,1820
SC44,2023/11/3,22,2642
SC44,2023/11/17,17,451
SC44,2023/11/4,9,0
SC44,2023/11/24,17,393
SC44,2023/11/1,17,726
SC44,2023/11/7,21,2639
SC44,2023/11/6,23,1514
SC44,2023/11/29,20,2684
SC44,2023/11/5,8,0
SC44,2023/11/10,8,0
SC44,2023/11/18,22,2455
SC44,2023/11/14,17,157
SC44,2023/11/21,9,0
SC44,2023/11/8,0,939
SC44,2023/11/26,22,1210
SC44,2023/11/9,14,1442
SC44,2023/11/11,20,2715
SC44,2023/11/4,1,1
SC44,2023/11/29,12,84
SC44,2023/11/3,13,1150
SC44,2023/11/11,23,2439
SC44,2023/11/25,13,1092
SC44,2023/11/2,12,1583
SC44,2023/11/11,13,1225
SC44,2023/11/15,17,515
SC44,2023/11/14,11,18
SC44,2023/11/23,23,826
SC44,2023/11/3,23,1352
SC44,2023/11/15,10,0
SC44,2023/11/1,9,1470
SC44,2023/11/9,15,1403
SC44,2023/11/24,9,0
SC44,2023/11/5,16,1817
SC44,2023/11/22,18,1567
SC44,2023/11/17,9,0
SC44,2023/11/21,11,6
SC44,2023/11/2,21,2779
SC44,2023/11/11,4,1532
SC44,2023/11/4,16,1873
SC44,2023/11/8,16,1379
SC44,2023/11/10,10,0
SC44,2023/11/16,10,0
SC44,2023/11/26,8,0
SC44,2023/11/27,15,795
SC44,2023/11/12,1,500
SC44,2023/11/18,8,0
SC44,2023/11/15,18,1796
SC44,2023/11/29,21,2843
SC44,2023/11/30,16,640
SC44,2023/11/19,11,3
SC44,2023/11/28,16,1133
SC44,2023/11/10,17,535
SC44,2023/11/16,17,402
SC44,2023/11/17,11,3
SC44,2023/11/18,10,0
SC44,2023/11/29,23,801
SC44,2023/11/8,15,1544
SC44,2023/11/29,1,0
SC44,2023/11/26,10,0
SC44,2023/11/2,1,394
SC44,2023/11/18,17,356
SC44,2023/11/5,22,2185
SC44,2023/11/8,20,1114
SC44,2023/11/21,19,1740
SC44,2023/11/21,14,1455
SC44,2023/11/13,0,1975
SC44,2023/11/17,18,1310
SC44,2023/11/21,22,2358
SC44,2023/11/9,11,32
SC44,2023/11/9,19,2017
SC44,2023/11/7,20,2126
SC44,2023/11/5,13,754
SC44,2023/11/5,23,1610
SC44,2023/11/17,19,2299
SC44,2023/11/21,23,1330
SC44,2023/11/23,16,853
SC44,2023/11/6,20,2363
SC44,2023/11/27,18,1304
SC44,2023/11/16,21,2727
SC44,2023/11/10,20,2682
SC44,2023/11/29,10,0
SC44,2023/11/15,0,406
SC44,2023/11/22,14,1305
SC44,2023/11/11,9,1334
SC44,2023/11/17,23,1142
SC44,2023/11/21,15,1021
SC44,2023/11/13,1,569
SC44,2023/11/4,21,2624
SC44,2023/11/4,12,361
SC44,2023/11/25,9,0
SC44,2023/11/28,12,72
SC44,2023/11/7,22,2491
SC44,2023/11/14,3,0
SC44,2023/11/18,20,2791
SC44,2023/11/19,14,1311
SC44,2023/11/28,22,2048
SC44,2023/11/10,0,246
SC44,2023/11/16,0,231
SC44,2023/11/1,12,352
SC44,2023/11/2,13,1581
SC44,2023/11/12,5,77
SC44,2023/11/30,21,2843
SC44,2023/11/15,22,2778
SC44,2023/11/30,14,1103
SC44,2023/11/15,8,0
SC44,2023/11/15,12,862
SC44,2023/11/3,11,1350
SC44,2023/11/5,0,619
SC44,2023/11/14,14,1650
SC44,2023/11/29,17,426
SC44,2023/11/10,21,3121
SC44,2023/11/2,17,579
SC44,2023/11/20,14,1437
SC44,2023/11/27,17,407
SC44,2023/11/21,8,0
SC44,2023/11/9,23,1089
SC44,2023/11/27,0,28
SC44,2023/11/8,12,584
SC44,2023/11/8,21,2507
SC44,2023/11/12,12,1754
SC44,2023/11/25,20,2787
SC44,2023/11/29,18,1751
SC44,2023/11/18,13,1219
SC44,2023/11/6,0,1287
SC44,2023/11/26,23,376
SC44,2023/11/10,15,1365
SC44,2023/11/8,8,0
SC44,2023/11/28,10,0
SC44,2023/11/4,17,583
SC44,2023/11/2,22,2851
SC44,2023/11/2,7,229
SC44,2023/11/18,1,3
SC44,2023/11/23,13,1272
SC44,2023/11/17,22,3002
SC44,2023/11/7,13,1448
SC44,2023/11/7,23,1853
SC44,2023/11/20,19,2389
SC44,2023/11/25,0,100
SC44,2023/11/11,0,309
SC44,2023/11/1,6,1760
SC44,2023/11/7,9,0
SC44,2023/11/23,9,0
SC44,2023/11/11,6,1676
SC44,2023/11/5,14,1670
SC44,2023/11/8,13,1466
SC44,2023/11/29,16,534
SC44,2023/11/24,16,948
SC44,2023/11/8,14,1540
SC44,2023/11/6,19,1922
SC44,2023/11/17,0,278
SC44,2023/11/26,17,296
SC44,2023/11/9,20,2727
SC44,2023/11/27,14,1071
SC44,2023/11/5,10,0
SC44,2023/11/12,3,21
SC44,2023/11/6,15,807
SC44,2023/11/13,2,3
SC44,2023/11/11,22,2967
SC44,2023/11/3,9,0
SC44,2023/11/17,13,1366
SC44,2023/11/12,21,2921
SC44,2023/11/26,12,67
SC44,2023/11/26,21,2679
SC44,2023/11/8,1,39
SC44,2023/11/2,0,607
SC44,2023/11/15,21,2784
SC44,2023/11/17,14,1304
SC44,2023/11/11,5,1331
SC44,2023/11/4,14,1927
SC44,2023/11/9,16,1335
SC44,2023/11/16,8,0
SC44,2023/11/22,10,0
SC44,2023/11/18,16,1195
SC44,2023/11/7,0,634
SC44,2023/11/21,13,521
SC44,2023/11/5,7,0
SC44,2023/11/21,1,0
SC44,2023/11/2,16,1356
SC44,2023/11/13,14,683
SC44,2023/11/26,20,2856
SC44,2023/11/18,15,711
SC44,2023/11/9,17,327
SC44,2023/11/15,9,0
SC44,2023/11/9,10,0
SC44,2023/11/21,20,2684
SC44,2023/11/11,12,1461
SC44,2023/11/28,0,165
SC44,2023/11/13,18,1910
SC44,2023/11/25,21,2938
SC44,2023/11/26,15,693
SC44,2023/11/11,21,3101
SC44,2023/11/7,12,791
SC44,2023/11/23,12,56
SC44,2023/11/23,21,3022
SC44,2023/11/29,22,2367
SC44,2023/11/30,17,347
SC44,2023/11/28,17,443
SC44,2023/11/1,16,1543
SC44,2023/11/12,2,106
SC44,2023/11/28,21,3220
SC44,2023/11/23,22,2108
SC44,2023/11/24,10,0
SC44,2023/11/5,9,0
SC44,2023/11/25,12,76
SC44,2023/11/24,20,2521
SC44,2023/11/1,13,1569
SC44,2023/11/8,23,2428
SC44,2023/11/12,4,14
SC44,2023/11/7,16,1646
SC44,2023/11/13,8,0
SC44,2023/11/3,12,1520
SC44,2023/11/3,21,2782
SC44,2023/11/17,16,1350
SC44,2023/11/9,13,1616
SC44,2023/11/9,2,0
SC44,2023/11/24,8,0
SC44,2023/11/16,12,787
SC44,2023/11/12,22,3166
SC44,2023/11/18,0,376
SC44,2023/11/3,7,0
SC44,2023/11/28,9,0
SC44,2023/11/2,23,1085
SC44,2023/11/13,19,2007
SC44,2023/11/9,1,104
SC44,2023/11/3,2,0
SC44,2023/11/27,23,644
SC44,2023/11/20,17,350
SC44,2023/11/29,0,101
SC44,2023/11/12,8,571
SC44,2023/11/15,6,0
SC44,2023/11/4,10,0
SC44,2023/11/23,0,180
SC44,2023/11/14,10,0
SC44,2023/11/27,13,815
SC44,2023/11/5,17,642
SC44,2023/11/13,20,2458
SC44,2023/11/30,10,0
SC44,2023/11/12,23,2542
SC44,2023/11/3,20,2488
SC44,2023/11/21,16,1080
SC44,2023/11/16,15,1158
SC44,2023/11/9,8,0
SC44,2023/11/16,9,0
SC44,2023/11/24,1,0
SC44,2023/11/23,18,1642
SC44,2023/11/4,15,1815
SC44,2023/11/26,13,946
SC44,2023/11/18,23,942
SC44,2023/11/29,11,9
