SC_ID,date,hour,value
SC66,2023/11/5,16,38
SC66,2023/11/8,15,62
SC66,2023/11/26,13,72
SC66,2023/11/7,10,85
SC66,2023/11/7,7,77
SC66,2023/11/29,13,69
SC66,2023/11/6,8,70
SC66,2023/11/22,18,40
SC66,2023/11/30,11,10
SC66,2023/11/28,19,0
SC66,2023/11/28,15,60
SC66,2023/11/5,14,77
SC66,2023/11/2,19,0
SC66,2023/11/1,8,0
SC66,2023/11/29,11,185
SC66,2023/11/19,17,59
SC66,2023/11/4,15,67
SC66,2023/11/7,18,46
SC66,2023/11/23,18,36
SC66,2023/11/8,13,88
SC66,2023/11/19,10,73
SC66,2023/11/6,7,71
SC66,2023/11/24,8,86
SC66,2023/11/12,13,94
SC66,2023/11/17,8,101
SC66,2023/11/30,15,70
SC66,2023/11/16,19,0
SC66,2023/11/18,9,87
SC66,2023/11/19,7,62
SC66,2023/11/12,15,73
SC66,2023/11/4,6,70
SC66,2023/11/20,18,37
SC66,2023/11/24,17,52
SC66,2023/11/13,19,0
SC66,2023/11/17,10,71
SC66,2023/11/11,7,36
SC66,2023/11/10,15,57
SC66,2023/11/9,8,80
SC66,2023/11/18,13,69
SC66,2023/11/17,14,71
SC66,2023/11/13,9,52
SC66,2023/11/14,14,63
SC66,2023/11/29,17,60
SC66,2023/11/29,10,45
SC66,2023/11/7,16,54
SC66,2023/11/22,6,1
SC66,2023/11/1,1,174
SC66,2023/11/20,14,46
SC66,2023/11/22,14,55
SC66,2023/11/27,15,53
SC66,2023/11/5,13,75
SC66,2023/11/10,17,59
SC66,2023/11/26,8,72
SC66,2023/11/10,10,83
SC66,2023/11/18,8,73
SC66,2023/11/16,10,75
SC66,2023/11/28,9,30
SC66,2023/11/7,11,15
SC66,2023/11/20,9,103
SC66,2023/11/20,13,84
SC66,2023/11/23,15,55
SC66,2023/11/27,16,51
SC66,2023/11/7,15,59
SC66,2023/11/9,18,53
SC66,2023/11/11,1,174
SC66,2023/11/14,13,51
SC66,2023/11/16,11,15
SC66,2023/11/22,13,77
SC66,2023/11/26,9,82
SC66,2023/11/4,16,64
SC66,2023/11/28,7,62
SC66,2023/11/10,12,35
SC66,2023/11/13,10,62
SC66,2023/11/1,10,54
SC66,2023/11/23,7,63
SC66,2023/11/1,17,67
SC66,2023/11/14,18,37
SC66,2023/11/2,13,69
SC66,2023/11/12,5,85
SC66,2023/11/26,17,58
SC66,2023/11/21,10,74
SC66,2023/11/9,15,46
SC66,2023/11/21,12,36
SC66,2023/11/10,11,18
SC66,2023/11/21,11,17
SC66,2023/11/23,16,59
SC66,2023/11/26,10,74
SC66,2023/11/18,10,71
SC66,2023/11/15,12,43
SC66,2023/11/18,17,61
SC66,2023/11/9,13,75
SC66,2023/11/21,8,87
SC66,2023/11/17,7,78
SC66,2023/11/25,7,66
SC66,2023/11/10,14,65
SC66,2023/11/16,14,49
SC66,2023/11/18,12,34
SC66,2023/11/13,17,68
SC66,2023/11/12,8,145
SC66,2023/11/4,10,42
SC66,2023/11/18,11,14
SC66,2023/11/12,18,47
SC66,2023/11/2,10,41
SC66,2023/11/13,8,108
SC66,2023/11/3,10,35
SC66,2023/11/29,9,40
SC66,2023/11/1,7,21
SC66,2023/11/8,9,92
SC66,2023/11/15,13,75
SC66,2023/11/11,8,0
SC66,2023/11/13,12,17
SC66,2023/11/1,18,49
SC66,2023/11/3,8,70
SC66,2023/11/4,19,0
SC66,2023/11/28,11,6
SC66,2023/11/10,16,54
SC66,2023/11/24,18,42
SC66,2023/11/23,14,61
SC66,2023/11/8,10,72
SC66,2023/11/23,8,79
SC66,2023/11/22,7,74
SC66,2023/11/21,16,47
SC66,2023/11/16,15,64
SC66,2023/11/21,19,0
SC66,2023/11/16,17,64
SC66,2023/11/9,16,64
SC66,2023/11/6,13,84
SC66,2023/11/23,11,11
SC66,2023/11/1,15,54
SC66,2023/11/24,14,55
SC66,2023/11/29,14,54
SC66,2023/11/11,5,86
SC66,2023/11/1,19,0
SC66,2023/11/7,19,0
SC66,2023/11/5,8,79
SC66,2023/11/1,5,125
SC66,2023/11/17,11,20
SC66,2023/11/21,13,79
SC66,2023/11/24,10,73
SC66,2023/11/14,6,1
SC66,2023/11/25,13,76
SC66,2023/11/29,12,58
SC66,2023/11/24,9,82
SC66,2023/11/15,17,71
SC66,2023/11/11,13,103
SC66,2023/11/8,14,80
SC66,2023/11/1,3,131
SC66,2023/11/5,15,47
SC66,2023/11/22,16,45
SC66,2023/11/14,16,49
SC66,2023/11/20,16,49
SC66,2023/11/26,12,36
SC66,2023/11/3,18,50
SC66,2023/11/17,17,42
SC66,2023/11/27,7,67
SC66,2023/11/25,18,51
SC66,2023/11/15,14,67
SC66,2023/11/14,12,60
SC66,2023/11/5,19,0
SC66,2023/11/3,13,72
SC66,2023/11/22,12,33
SC66,2023/11/29,8,58
SC66,2023/11/13,7,111
SC66,2023/11/5,11,9
SC66,2023/11/6,16,57
SC66,2023/11/11,3,151
SC66,2023/11/12,17,82
SC66,2023/11/30,16,56
SC66,2023/11/12,14,75
SC66,2023/11/15,10,70
SC66,2023/11/27,8,82
SC66,2023/11/21,18,37
SC66,2023/11/16,16,54
SC66,2023/11/9,9,83
SC66,2023/11/26,14,62
SC66,2023/11/19,18,46
SC66,2023/11/2,15,59
SC66,2023/11/8,6,0
SC66,2023/11/18,14,83
SC66,2023/11/6,10,87
SC66,2023/11/7,14,66
SC66,2023/11/10,19,0
SC66,2023/11/15,16,18
SC66,2023/11/12,10,112
SC66,2023/11/17,9,86
SC66,2023/11/1,2,145
SC66,2023/11/16,13,79
SC66,2023/11/22,15,39
SC66,2023/11/20,12,16
SC66,2023/11/2,8,77
SC66,2023/11/17,12,18
SC66,2023/11/26,11,11
SC66,2023/11/11,18,82
SC66,2023/11/16,18,38
SC66,2023/11/4,9,55
SC66,2023/11/12,7,120
SC66,2023/11/4,8,67
SC66,2023/11/8,17,62
SC66,2023/11/27,18,52
SC66,2023/11/16,12,33
SC66,2023/11/2,17,56
SC66,2023/11/22,8,96
SC66,2023/11/16,7,67
SC66,2023/11/15,15,39
SC66,2023/11/7,17,59
SC66,2023/11/29,18,56
SC66,2023/11/8,7,75
SC66,2023/11/27,11,18
SC66,2023/11/27,19,0
SC66,2023/11/15,19,0
SC66,2023/11/20,8,98
SC66,2023/11/26,18,43
SC66,2023/11/13,15,52
SC66,2023/11/9,12,75
SC66,2023/11/23,10,71
SC66,2023/11/2,6,95
SC66,2023/11/23,17,52
SC66,2023/11/15,7,67
SC66,2023/11/30,12,22
SC66,2023/11/21,15,65
SC66,2023/11/4,12,21
SC66,2023/11/11,9,84
SC66,2023/11/17,13,82
SC66,2023/11/25,9,78
SC66,2023/11/3,9,56
SC66,2023/11/28,12,31
SC66,2023/11/12,9,136
SC66,2023/11/10,7,64
SC66,2023/11/25,8,80
SC66,2023/11/19,9,80
SC66,2023/11/14,8,82
SC66,2023/11/18,18,53
SC66,2023/11/3,5,38
SC66,2023/11/11,15,85
SC66,2023/11/5,18,47
SC66,2023/11/30,7,41
SC66,2023/11/5,10,67
SC66,2023/11/27,14,66
SC66,2023/11/22,11,14
SC66,2023/11/8,16,36
SC66,2023/11/20,11,13
SC66,2023/11/14,19,0
SC66,2023/11/6,15,43
SC66,2023/11/23,13,80
SC66,2023/11/5,17,65
SC66,2023/11/11,0,123
SC66,2023/11/2,12,32
SC66,2023/11/7,13,83
SC66,2023/11/1,6,64
SC66,2023/11/14,11,8
SC66,2023/11/17,6,1
SC66,2023/11/16,9,86
SC66,2023/11/10,9,81
SC66,2023/11/28,16,49
SC66,2023/11/8,18,46
SC66,2023/11/24,12,32
SC66,2023/11/26,16,58
SC66,2023/11/9,19,0
SC66,2023/11/27,10,82
SC66,2023/11/17,18,40
SC66,2023/11/18,16,55
SC66,2023/11/30,13,123
SC66,2023/11/27,17,59
SC66,2023/11/21,7,81
SC66,2023/11/11,17,109
SC66,2023/11/28,18,48
SC66,2023/11/11,14,94
SC66,2023/11/25,10,77
SC66,2023/11/5,12,33
SC66,2023/11/8,11,18
SC66,2023/11/8,19,0
SC66,2023/11/24,7,77
SC66,2023/11/2,9,40
SC66,2023/11/12,11,34
SC66,2023/11/19,8,65
SC66,2023/11/4,13,78
SC66,2023/11/4,17,63
SC66,2023/11/15,18,56
SC66,2023/11/30,18,51
SC66,2023/11/15,11,14
SC66,2023/11/4,18,39
SC66,2023/11/3,14,82
SC66,2023/11/19,12,42
SC66,2023/11/25,17,57
SC66,2023/11/30,8,32
SC66,2023/11/19,19,0
SC66,2023/11/11,4,147
SC66,2023/11/1,9,70
SC66,2023/11/12,19,3
SC66,2023/11/19,11,16
SC66,2023/11/3,7,100
SC66,2023/11/30,9,163
SC66,2023/11/25,19,0
SC66,2023/11/12,12,115
SC66,2023/11/25,16,51
SC66,2023/11/19,14,76
SC66,2023/11/8,12,66
SC66,2023/11/28,14,63
SC66,2023/11/3,15,55
SC66,2023/11/12,16,24
SC66,2023/11/1,12,70
SC66,2023/11/4,7,93
SC66,2023/11/3,16,41
SC66,2023/11/11,16,105
SC66,2023/11/6,17,61
SC66,2023/11/7,8,87
SC66,2023/11/13,13,73
SC66,2023/11/20,7,86
SC66,2023/11/14,7,80
SC66,2023/11/29,15,53
SC66,2023/11/10,18,49
SC66,2023/11/27,9,82
SC66,2023/11/2,5,94
SC66,2023/11/21,17,57
SC66,2023/11/17,19,0
SC66,2023/11/2,14,77
SC66,2023/11/6,12,57
SC66,2023/11/28,8,64
SC66,2023/11/1,14,66
SC66,2023/11/28,13,198
SC66,2023/11/11,10,87
SC66,2023/11/25,14,67
SC66,2023/11/3,19,0
SC66,2023/11/1,16,53
SC66,2023/11/5,9,78
SC66,2023/11/15,6,0
SC66,2023/11/23,12,38
SC66,2023/11/24,16,42
SC66,2023/11/29,7,20
SC66,2023/11/8,8,68
SC66,2023/11/2,7,116
SC66,2023/11/3,17,52
SC66,2023/11/6,18,34
SC66,2023/11/30,17,54
SC66,2023/11/28,17,60
SC66,2023/11/9,11,14
SC66,2023/11/30,10,52
SC66,2023/11/22,9,83
SC66,2023/11/13,16,58
SC66,2023/11/14,9,76
SC66,2023/11/12,6,109
SC66,2023/11/27,12,38
SC66,2023/11/28,10,32
SC66,2023/11/24,15,51
SC66,2023/11/17,15,48
SC66,2023/11/4,14,62
SC66,2023/11/13,18,45
SC66,2023/11/7,12,33
SC66,2023/11/6,14,64
SC66,2023/11/15,8,91
SC66,2023/11/11,19,0
SC66,2023/11/18,19,0
SC66,2023/11/11,11,44
SC66,2023/11/25,11,13
SC66,2023/11/23,6,0
SC66,2023/11/19,13,80
SC66,2023/11/10,13,90
SC66,2023/11/1,0,104
SC66,2023/11/7,6,0
SC66,2023/11/9,7,72
SC66,2023/11/6,9,84
SC66,2023/11/25,15,53
SC66,2023/11/30,14,78
SC66,2023/11/14,15,49
SC66,2023/11/20,15,49
SC66,2023/11/21,14,48
SC66,2023/11/11,2,141
SC66,2023/11/7,9,92
SC66,2023/11/29,16,57
SC66,2023/11/19,16,48
SC66,2023/11/6,11,18
SC66,2023/11/11,6,90
SC66,2023/11/8,20,0
SC66,2023/11/24,13,75
SC66,2023/11/1,4,132
SC66,2023/11/2,18,43
SC66,2023/11/15,9,92
SC66,2023/11/25,6,0
SC66,2023/11/13,14,77
SC66,2023/11/19,15,61
SC66,2023/11/3,6,86
SC66,2023/11/23,9,87
SC66,2023/11/5,7,66
SC66,2023/11/24,11,14
SC66,2023/11/2,16,45
SC66,2023/11/1,13,71
SC66,2023/11/25,12,34
SC66,2023/11/9,10,88
SC66,2023/11/18,15,56
SC66,2023/11/17,16,48
SC66,2023/11/11,12,112
SC66,2023/11/16,6,0
SC66,2023/11/26,15,40
SC66,2023/11/10,6,0
SC66,2023/11/3,12,7
SC66,2023/11/9,17,64
SC66,2023/11/1,11,22
SC66,2023/11/27,13,74
SC66,2023/11/14,10,85
SC66,2023/11/13,6,81
SC66,2023/11/9,14,65
SC66,2023/11/20,10,80
SC66,2023/11/22,10,62
SC66,2023/11/22,17,58
SC66,2023/11/26,7,64
SC66,2023/11/18,7,62
SC66,2023/11/16,8,83
SC66,2023/11/14,17,64
SC66,2023/11/20,17,64
SC66,2023/11/21,9,86
SC66,2023/11/10,8,72
