SC_ID,date,hour,value
SC38,2023/11/30,7,139
SC38,2023/11/4,22,267
SC38,2023/11/1,21,507
SC38,2023/11/1,12,288
SC38,2023/11/26,11,138
SC38,2023/11/24,0,277
SC38,2023/11/16,0,373
SC38,2023/11/7,17,285
SC38,2023/11/21,0,370
SC38,2023/11/1,11,643
SC38,2023/11/6,21,327
SC38,2023/11/24,14,160
SC38,2023/11/16,1,2
SC38,2023/11/6,12,242
SC38,2023/11/26,0,307
SC38,2023/11/12,7,189
SC38,2023/11/3,20,303
SC38,2023/11/27,7,129
SC38,2023/11/9,8,275
SC38,2023/11/11,12,575
SC38,2023/11/24,12,117
SC38,2023/11/11,16,508
SC38,2023/11/6,16,301
SC38,2023/11/8,17,280
SC38,2023/11/24,20,182
SC38,2023/11/1,2,758
SC38,2023/11/30,22,367
SC38,2023/11/4,7,131
SC38,2023/11/8,22,340
SC38,2023/11/30,8,219
SC38,2023/11/8,7,213
SC38,2023/11/4,8,281
SC38,2023/11/29,18,143
SC38,2023/11/10,1,134
SC38,2023/11/12,22,260
SC38,2023/11/28,8,133
SC38,2023/11/2,18,338
SC38,2023/11/23,22,368
SC38,2023/11/8,15,276
SC38,2023/11/24,10,264
SC38,2023/11/2,23,286
SC38,2023/11/3,2,20
SC38,2023/11/19,16,144
SC38,2023/11/13,11,160
SC38,2023/11/6,8,265
SC38,2023/11/15,15,223
SC38,2023/11/24,17,208
SC38,2023/11/12,15,481
SC38,2023/11/9,21,307
SC38,2023/11/28,0,433
SC38,2023/11/14,15,226
SC38,2023/11/21,14,221
SC38,2023/11/10,13,157
SC38,2023/11/10,7,156
SC38,2023/11/22,8,145
SC38,2023/11/10,22,940
SC38,2023/11/17,12,235
SC38,2023/11/16,13,144
SC38,2023/11/30,0,284
SC38,2023/11/9,12,124
SC38,2023/11/27,11,177
SC38,2023/11/16,7,104
SC38,2023/11/4,0,204
SC38,2023/11/13,12,129
SC38,2023/11/24,1,72
SC38,2023/11/20,8,202
SC38,2023/11/26,23,166
SC38,2023/11/18,13,91
SC38,2023/11/16,15,196
SC38,2023/11/10,14,277
SC38,2023/11/27,22,236
SC38,2023/11/8,11,363
SC38,2023/11/12,19,368
SC38,2023/11/19,8,219
SC38,2023/11/1,22,694
SC38,2023/11/7,20,274
SC38,2023/11/15,1,3
SC38,2023/11/23,10,270
SC38,2023/11/23,20,155
SC38,2023/11/13,10,165
SC38,2023/11/18,21,277
SC38,2023/11/26,12,180
SC38,2023/11/26,21,221
SC38,2023/11/8,18,237
SC38,2023/11/16,16,223
SC38,2023/11/3,16,310
SC38,2023/11/10,0,360
SC38,2023/11/12,18,253
SC38,2023/11/19,14,145
SC38,2023/11/25,20,160
SC38,2023/11/15,23,156
SC38,2023/11/11,2,663
SC38,2023/11/11,20,495
SC38,2023/11/1,14,520
SC38,2023/11/7,0,245
SC38,2023/11/3,12,113
SC38,2023/11/11,21,677
SC38,2023/11/5,18,191
SC38,2023/11/11,5,486
SC38,2023/11/25,10,268
SC38,2023/11/3,10,321
SC38,2023/11/9,0,315
SC38,2023/11/3,17,334
SC38,2023/11/11,10,525
SC38,2023/11/22,1,65
SC38,2023/11/21,12,91
SC38,2023/11/10,19,202
SC38,2023/11/16,19,233
SC38,2023/11/22,13,74
SC38,2023/11/28,7,104
SC38,2023/11/28,22,328
SC38,2023/11/20,1,131
SC38,2023/11/15,13,98
SC38,2023/11/20,16,168
SC38,2023/11/1,3,663
SC38,2023/11/14,18,150
SC38,2023/11/23,7,63
SC38,2023/11/29,19,152
SC38,2023/11/8,23,290
SC38,2023/11/28,15,203
SC38,2023/11/19,11,231
SC38,2023/11/19,19,167
SC38,2023/11/11,13,473
SC38,2023/11/26,15,213
SC38,2023/11/7,7,137
SC38,2023/11/20,18,171
SC38,2023/11/2,4,198
SC38,2023/11/22,18,157
SC38,2023/11/12,5,7
SC38,2023/11/13,19,160
SC38,2023/11/20,15,244
SC38,2023/11/16,23,211
SC38,2023/11/19,1,86
SC38,2023/11/18,19,256
SC38,2023/11/6,9,230
SC38,2023/11/29,14,197
SC38,2023/11/2,14,537
SC38,2023/11/1,19,554
SC38,2023/11/25,12,226
SC38,2023/11/25,15,154
SC38,2023/11/8,16,305
SC38,2023/11/9,10,305
SC38,2023/11/24,19,217
SC38,2023/11/18,23,150
SC38,2023/11/1,1,1121
SC38,2023/11/12,16,358
SC38,2023/11/28,20,231
SC38,2023/11/11,15,613
SC38,2023/11/7,19,348
SC38,2023/11/27,12,263
SC38,2023/11/27,21,254
SC38,2023/11/23,19,235
SC38,2023/11/24,15,215
SC38,2023/11/13,16,297
SC38,2023/11/6,1,268
SC38,2023/11/18,15,182
SC38,2023/11/3,21,327
SC38,2023/11/9,17,226
SC38,2023/11/14,20,173
SC38,2023/11/5,20,270
SC38,2023/11/25,16,195
SC38,2023/11/12,2,492
SC38,2023/11/11,6,371
SC38,2023/11/1,23,478
SC38,2023/11/5,7,196
SC38,2023/11/17,0,318
SC38,2023/11/24,13,112
SC38,2023/11/12,20,344
SC38,2023/11/19,15,202
SC38,2023/11/22,16,210
SC38,2023/11/18,12,160
SC38,2023/11/6,7,190
SC38,2023/11/2,19,337
SC38,2023/11/19,17,130
SC38,2023/11/1,10,578
SC38,2023/11/7,22,425
SC38,2023/11/24,23,252
SC38,2023/11/13,14,207
SC38,2023/11/29,13,106
SC38,2023/11/17,16,196
SC38,2023/11/21,20,225
SC38,2023/11/15,9,182
SC38,2023/11/25,21,135
SC38,2023/11/18,0,267
SC38,2023/11/13,0,78
SC38,2023/11/4,9,274
SC38,2023/11/23,0,319
SC38,2023/11/17,19,214
SC38,2023/11/4,16,256
SC38,2023/11/28,16,143
SC38,2023/11/2,21,308
SC38,2023/11/15,10,234
SC38,2023/11/11,23,635
SC38,2023/11/5,16,253
SC38,2023/11/2,13,297
SC38,2023/11/1,17,457
SC38,2023/11/25,1,56
SC38,2023/11/26,9,229
SC38,2023/11/27,16,184
SC38,2023/11/11,1,1241
SC38,2023/11/25,13,67
SC38,2023/11/29,21,177
SC38,2023/11/2,12,225
SC38,2023/11/23,15,178
SC38,2023/11/16,11,179
SC38,2023/11/22,23,161
SC38,2023/11/14,23,171
SC38,2023/11/21,21,231
SC38,2023/11/14,13,141
SC38,2023/11/9,18,197
SC38,2023/11/3,1,369
SC38,2023/11/20,23,198
SC38,2023/11/20,13,100
SC38,2023/11/10,11,248
SC38,2023/11/19,0,336
SC38,2023/11/18,9,237
SC38,2023/11/29,23,248
SC38,2023/11/14,1,35
SC38,2023/11/24,21,167
SC38,2023/11/13,15,248
SC38,2023/11/18,18,124
SC38,2023/11/16,22,210
SC38,2023/11/7,9,331
SC38,2023/11/6,19,323
SC38,2023/11/27,19,222
SC38,2023/11/23,17,162
SC38,2023/11/2,6,0
SC38,2023/11/25,18,134
SC38,2023/11/7,10,325
SC38,2023/11/14,8,158
SC38,2023/11/5,1,234
SC38,2023/11/9,15,286
SC38,2023/11/2,5,7
SC38,2023/11/14,7,166
SC38,2023/11/6,10,308
SC38,2023/11/29,15,165
SC38,2023/11/13,23,335
SC38,2023/11/2,16,256
SC38,2023/11/26,18,137
SC38,2023/11/7,8,257
SC38,2023/11/10,18,362
SC38,2023/11/22,22,382
SC38,2023/11/27,9,208
SC38,2023/11/22,7,146
SC38,2023/11/1,4,779
SC38,2023/11/4,18,195
SC38,2023/11/17,15,230
SC38,2023/11/11,4,596
SC38,2023/11/6,23,323
SC38,2023/11/29,20,229
SC38,2023/11/1,15,573
SC38,2023/11/2,20,315
SC38,2023/11/23,11,161
SC38,2023/11/14,9,221
SC38,2023/11/7,11,301
SC38,2023/11/2,2,323
SC38,2023/11/21,18,125
SC38,2023/11/15,18,172
SC38,2023/11/20,9,220
SC38,2023/11/17,1,12
SC38,2023/11/23,21,215
SC38,2023/11/28,17,234
SC38,2023/11/2,3,181
SC38,2023/11/22,15,178
SC38,2023/11/22,9,255
SC38,2023/11/17,8,166
SC38,2023/11/25,7,111
SC38,2023/11/23,9,198
SC38,2023/11/18,16,156
SC38,2023/11/27,1,111
SC38,2023/11/24,9,195
SC38,2023/11/1,9,565
SC38,2023/11/6,15,246
SC38,2023/11/12,3,277
SC38,2023/11/6,11,355
