SC_ID,date,hour,value
SC5,2023/11/26,2,1587
SC5,2023/11/7,13,2406
SC5,2023/11/27,14,196
SC5,2023/11/23,4,2250
SC5,2023/11/10,16,0
SC5,2023/11/18,14,891
SC5,2023/11/7,3,2368
SC5,2023/11/27,17,0
SC5,2023/11/26,16,0
SC5,2023/11/8,9,19
SC5,2023/11/4,19,958
SC5,2023/11/1,18,2261
SC5,2023/11/3,22,1518
SC5,2023/11/17,17,0
SC5,2023/11/4,9,27
SC5,2023/11/19,18,0
SC5,2023/11/28,19,1118
SC5,2023/11/9,6,0
SC5,2023/11/11,22,2438
SC5,2023/11/3,7,0
SC5,2023/11/28,9,10
SC5,2023/11/26,20,1427
SC5,2023/11/9,13,2395
SC5,2023/11/30,8,0
SC5,2023/11/15,5,1691
SC5,2023/11/11,20,3208
SC5,2023/11/3,8,0
SC5,2023/11/30,11,376
SC5,2023/11/12,9,1376
SC5,2023/11/4,11,983
SC5,2023/11/23,18,0
SC5,2023/11/8,23,1684
SC5,2023/11/9,1,2524
SC5,2023/11/20,11,346
SC5,2023/11/20,19,1333
SC5,2023/11/13,20,3019
SC5,2023/11/11,0,2757
SC5,2023/11/25,0,1986
SC5,2023/11/8,3,2521
SC5,2023/11/12,3,3278
SC5,2023/11/10,9,1
SC5,2023/11/23,23,2123
SC5,2023/11/7,23,1694
SC5,2023/11/5,17,0
SC5,2023/11/13,2,2873
SC5,2023/11/14,19,899
SC5,2023/11/3,0,1995
SC5,2023/11/6,5,2618
SC5,2023/11/25,22,259
SC5,2023/11/17,10,1
SC5,2023/11/18,3,2017
SC5,2023/11/11,7,2189
SC5,2023/11/6,3,2224
SC5,2023/11/22,2,2181
SC5,2023/11/9,9,28
SC5,2023/11/14,20,2673
SC5,2023/11/7,9,22
SC5,2023/11/8,20,2421
SC5,2023/11/24,4,2224
SC5,2023/11/3,6,0
SC5,2023/11/8,2,2185
SC5,2023/11/1,4,3395
SC5,2023/11/14,11,744
SC5,2023/11/13,23,2811
SC5,2023/11/14,2,1862
SC5,2023/11/22,20,2314
SC5,2023/11/20,3,1913
SC5,2023/11/19,5,1497
SC5,2023/11/13,14,1057
SC5,2023/11/23,9,15
SC5,2023/11/6,11,994
SC5,2023/11/5,22,609
SC5,2023/11/24,13,2119
SC5,2023/11/24,23,2495
SC5,2023/11/1,23,2387
SC5,2023/11/5,7,0
SC5,2023/11/12,2,3593
SC5,2023/11/15,20,1642
SC5,2023/11/18,20,2027
SC5,2023/11/22,3,1829
SC5,2023/11/29,16,0
SC5,2023/11/21,1,1691
SC5,2023/11/11,6,1011
SC5,2023/11/1,13,3322
SC5,2023/11/6,19,1013
SC5,2023/11/17,22,932
SC5,2023/11/29,11,292
SC5,2023/11/19,10,0
SC5,2023/11/15,21,2957
SC5,2023/11/8,13,2506
SC5,2023/11/19,17,0
SC5,2023/11/14,3,2718
SC5,2023/11/7,18,0
SC5,2023/11/27,10,0
SC5,2023/11/2,21,1948
SC5,2023/11/15,17,0
SC5,2023/11/26,3,1863
SC5,2023/11/30,9,11
SC5,2023/11/15,16,0
SC5,2023/11/2,16,1266
SC5,2023/11/12,20,1569
SC5,2023/11/5,10,2
SC5,2023/11/6,15,0
SC5,2023/11/23,13,2211
SC5,2023/11/22,11,341
SC5,2023/11/22,19,818
SC5,2023/11/16,9,15
SC5,2023/11/21,8,2
SC5,2023/11/18,2,2104
SC5,2023/11/9,4,2723
